,Unnamed: 0,A,date,C,D,content,polarity
14,14,697109943212703744,2016-02-09 17:28:56,2,4,¡Gracias @LORETOARAVENA x apoyarnos! Todos juntos llegaremos a los 10 besos para los niños que atendemos.  https://t.co/VP5yU85tS7,1
15,15,697109614257664000,2016-02-09 17:27:38,0,4,RT @Claubeltran: Suba su foto #DonanteDeBesos @CostaneraCenter y ayuda a los niños de @Laprotectora https://t.co/qBIV2mPTH0,0
16,16,697055840461856769,2016-02-09 13:53:57,2,4,¡Cada vez estamos más cerca de los 10 mil besos! Sigue a @CostaneraCenter y dona tu beso junto a #DonanteDeBesos https://t.co/Z7IQrIwgtr,1
17,17,697043351674208256,2016-02-09 13:04:20,1,2,Gracias @CarlosZarateV x apoyarnos!Vamos x10 mil fotos para q @CostaneraCenter nos done útiles y uniformes escolares https://t.co/fqPnCDmkFe,1
18,18,696891694692827136,2016-02-09 03:01:42,0,3,"RT @lilouflores: #DonanteDeBesos porq no existe nada + puro que un niño,damos un beso para ayudar a @Laprotectora c/@CostaneraCenter https:…",1
19,19,696878938400952321,2016-02-09 02:11:00,0,11,RT @ensenachile: Apoyamos a @Laprotectora en esta campaña q transforma besos en útiles escolares #DonanteDeBesos - Grande Equipo ECh! https…,1
20,20,696792614339747840,2016-02-08 20:27:59,4,5,Gracias amigos de @ensenachile x donar sus besos y ayudarnos a cumplir la meta.#DonanteDeBesos @CostaneraCenter  https://t.co/dVLkHM5dSq,1
21,21,696790836743446528,2016-02-08 20:20:55,1,5,Ahora tb puedes subir tus fotos con el corazón de @CostaneraCenter. Dona tus besos con #DonanteDeBesos ¡Anímate! https://t.co/O8rDKbcPEs,1
22,22,696708802989723656,2016-02-08 14:54:57,10,9,Amigos @ensenachile sumemos + besos para nuestros niños.Sigue a @CostaneraCenter y sube una foto con #DonanteDeBesos https://t.co/Q2VkxoGiyA,1
23,23,696684147063001088,2016-02-08 13:16:59,0,2,RT @Javvvier: @Laprotectora #DonanteDeBesos https://t.co/f9gfeaUqkU,1
24,24,696543556106895361,2016-02-08 03:58:19,0,14,RT @Bienvenidos13: ¿Ya donaste tu beso? ¡Apúrate! Mañana conoceremos a los ganadores del concurso. Sube tu beso usando #DonanteDeBesos http…,1
25,25,696117020388155398,2016-02-06 23:43:25,0,11,RT @guerreromario: Mozart también es un #DonanteDeBesos y tú ya subiste tu foto? sube tu foto a Twitter o Instagram y comparte un... https:…,0
26,26,696052307050557440,2016-02-06 19:26:16,8,3,@SusanArancibiaD para participar x entradas para el concierto de @guerreromario hasta 8 feb y para ayudarnos a llegar a la meta hasta el 14,1
27,27,695641048438198272,2016-02-05 16:12:04,0,3,RT @CataLopezOK: Con mi sobrina somos #donantedebesos . Necesitamos 10.000 para @Laprotectora @mgconsultingcl @CostaneraCenter ✨💋👊🏻 https:/…,1
28,28,695635947015294977,2016-02-05 15:51:48,3,3,¡Necesitamos más besos para los + de 10.300 niños que acogemos y educamos! Comparte tu foto con #DonanteDeBesos  https://t.co/TUjythVjS8,1
29,29,695366536026918913,2016-02-04 22:01:16,4,8,"¡Anímate y sube tu beso! Sigue @CostaneraCenter, comparte tu foto con #DonanteDeBesos y lleguemos juntos a la meta. https://t.co/mTbjtC4BrN",0
30,30,695305890237440000,2016-02-04 18:00:17,0,4,RT @Claubeltran: #DonanteDeBesos @CostaneraCenter apoye a los niños de @Laprotectora a que tengan uniformes y útiles escolares https://t.co…,1
31,31,695285858275057664,2016-02-04 16:40:41,0,8,RT @JPQueralto: Transformemos nuestros besos en ayuda!! Sube tus fotos con #DonantedeBesos y @costaneracenter… https://t.co/CrWCveJBbd,1
32,32,695261125433278464,2016-02-04 15:02:24,16,23,+besos+ayuda para nuestros niños.Sigue @CostaneraCenter y sube tu foto con #DonanteDeBesos @guerreromario @tv_german https://t.co/7UqCNVy0y9,1
33,33,694997217766170625,2016-02-03 21:33:43,1,0,@scl_carola @CostaneraCenter Gracias!!!!!!,1
34,34,694994207296118784,2016-02-03 21:21:46,1,0,@scl_carola Muchas gracias!,1
35,35,694994024525119488,2016-02-03 21:21:02,9,4,¡Gracias por apoyarnos @guerreromario! Vamos por las 10.000 fotos para ayudar a nuestros niños.#DonanteDeBesos https://t.co/bzZQgz7y1M,1
36,36,694992964850946048,2016-02-03 21:16:49,0,212,RT @CostaneraCenter: Ellos ya ayudaron con sus besos a los niños de @Laprotectora.  Conoce cómo hacerlo en https://t.co/FpdBwzQM8k https://…,1
37,37,694894686159372291,2016-02-03 14:46:18,9,5,Vamos x las 10 mil fotos.Con tu beso ayudarás a nuestros niños #DonanteDeBesos @Bienvenidos13 @CostaneraCenter  https://t.co/PNFks36xX3,1
38,38,694624052955185157,2016-02-02 20:50:54,6,6,"¡Súmate! Sigue a @CostaneraCenter,sube una foto de un beso con el #DonanteDeBesos y ayúdanos https://t.co/GMcLO7ykaF https://t.co/rURaEzBujd",1
39,39,694337993742684160,2016-02-02 01:54:12,2,0,@javigomezolea @CostaneraCenter Muchas gracias por apoyarnos,1
40,40,694314423670956033,2016-02-02 00:20:32,1,1,"Sigue a @CostaneraCenter ,sube una foto de un beso con #DonanteDeBesos y ayúdanos a llegar a la meta de 10.000 besos https://t.co/OszlSg1CFr",1
41,41,690189009964892161,2016-01-21 15:07:37,1,0,"@missymissycmz Sí, escribe por favor a voluntariado@protectora.cl",0
42,42,689231163722977282,2016-01-18 23:41:29,5,1,“@fg_rocco: @Laprotectora un orgullo para mí haber contribuido como voluntario a lograr su labor altruista con los niños (:” ¡Gracias!,1
43,43,688037136512225280,2016-01-15 16:36:51,2,0,En @Laprotectora niños se suman a campaña #ChileCelebraElverano de @sename_gobiernno ¡Vivamos un verano seguro! https://t.co/HTTi3reDJ1,1
44,44,685210399705272321,2016-01-07 21:24:24,1,1,En @Laprotectora trabajamos para que estos niños puedan desarrollarse plenamente.Hazte parte https://t.co/UAOucXYSSh https://t.co/rgdSxi2pke,1
45,45,682760354238173184,2016-01-01 03:08:48,1,1,¡Bienvenido 2016! Seguiremos trabajando para que todos los niños cumplan sus sueños. #FelizAnoNuevo https://t.co/J5vGiK8GZQ,1
46,46,681836120989143040,2015-12-29 13:56:13,4,4,@Laprotectora participa en consejo de organismos colaboradores de #Sename. Seguimos trabajando por nuestros niños.  https://t.co/wHX2VtBw6g,1
47,47,680221432777949184,2015-12-25 03:00:02,2,4,En esta #Navidad2015 deseamos que todos los niños de Chile tengan un futuro mejor #FelicesFiestas https://t.co/oB8Y8Shllp,1
48,48,677218097468735492,2015-12-16 20:05:51,3,4,Excelente iniciativa.Niños y familias que atendemos en PPF La Florida conversan con @sename_gobierno @marcelalabrana https://t.co/ur81GkJYfN,1
49,49,677210102005395456,2015-12-16 19:34:04,0,3,RT @sename_gobierno: Dir #Sename @marcelalabrana participa en Conversatorio de PPF La Florida junto a @Laprotectora https://t.co/MiiASYNs4V,1
50,50,676900785461022721,2015-12-15 23:04:58,1,0,Nuestros voluntarios nos deleitan cantando en la celebración del #DíadelVoluntario de La Protectora.¡Gracias! https://t.co/eBG8Aq4ooV,1
51,51,673165296543399936,2015-12-05 15:41:28,3,1,¡Feliz Día del Voluntario!Gracias x ayudarnos a mejorar el presente y futuro de los niños de Chile #DiaDelVoluntario https://t.co/KjDHY9r7Rv,1
52,52,672520313058557952,2015-12-03 20:58:32,1,2,Haz sonreír a un niño de La Protectora entregándole un regalo en esta Navidad. Más info: https://t.co/wNlDJva6pR https://t.co/JtWsNcNzju,1
53,53,671509746738987008,2015-12-01 02:02:54,1,0,@FTelefonica_ Gracias a ustedes por la dedicación y por defender los derechos de los niños de Chile.,1
54,54,671399901536919553,2015-11-30 18:46:25,1,4,Después de 7 años de intervención finalizamos Proniño Concepción junto a @FTelefonica_CL #noaltrabajoinfantil https://t.co/gvWVcPGorY,0
55,55,669593108536041472,2015-11-25 19:06:52,3,2,Hoy realizamos junto a @FTelefonica_CL el cierre de Programa Proniño de Ancud para erradicar el trabajo infantil https://t.co/IdVpQ3nlZy,0
56,56,669184258746003456,2015-11-24 16:02:14,0,3,"Hoy recibimos el Premio Patrimonio Cultural, educación, por nuestro trabajo y compromiso con los niños de Chile. https://t.co/bnBo1d8qZ3",1
57,57,667400789049090048,2015-11-19 17:55:22,6,6,Las alianzas generan grandes resultados. Hoy inauguramos el nuevo edificio de la Residencia Santa Victoria de Thno. https://t.co/xpUW5WIM6q,1
58,58,666406876121325568,2015-11-17 00:05:55,0,5,RT @herreruccismo: @sename_gobierno  Celebrando los 121 años de @Laprotectora y la gran labor que desarrollan. https://t.co/wQ6WZoEAfK,1
59,59,666404885894688768,2015-11-16 23:58:00,0,1,"Ya comenzamos nuestra Cena Anual ""El Gusto de Ayudar"" a beneficio de los niños y jóvenes de nuestras residencias. https://t.co/27OtkI6VJ0",1
60,60,659168954397671424,2015-10-28 00:45:00,0,7,"RT @cepa16: Concierto mazapan, junto a @marcelalabrana gracias por su constante apoyo @Laprotectora @sename_gobierno https://t.co/Rgp0ecGRVK",1
61,61,659109109032210432,2015-10-27 20:47:11,5,3,En concierto de #Grupomazapan @cepa16 @Laprotectora difunde #DerechosDelNiño junto a @sename_gobierno  https://t.co/5d5nSWzGKc,1
62,62,659097316142489600,2015-10-27 20:00:20,0,5,RT @sename_gobierno: Niños muy entusiastas en inicio del concierto de Mazapán en Colegio Miguel Cruchaga. #Sename #DerechosDelNiño https://…,1
63,63,655070623299973120,2015-10-16 17:19:41,6,5,"Hoy dimos un gran paso con el inicio de la construcción del Jardín Infantil San José de Rosita O""Higgins en Chillán http://t.co/70JuVp6imn",1
64,64,652536459187126272,2015-10-09 17:29:50,0,3,RT @FIS_Chile: Celebrando 62 años Colegio Luis García de la Huerta + 120 años @Laprotectora educ. de excelencia+inclusiva+gratuita http://t…,1
65,65,652498905360396289,2015-10-09 15:00:36,0,1,"Con toda la comunidad celebramos 62 años del Colegio Luis García de la Huerta de Codao, y 120 años de La Protectora http://t.co/ELb8Pc9lXJ",1
66,66,649250731455811584,2015-09-30 15:53:31,0,1,Por motivos de fuerza mayor se posterga para el 1 oct la cena bailable en Havana Salsa a beneficio de La Protectora http://t.co/eButkWOGYY,1
67,67,648590620605448194,2015-09-28 20:10:28,0,1,RT @cepa16: En sus 120 años @Laprotectora se entregan escapularios en el Colegio Miguel Cruchaga http://t.co/lgrkquA4Mp,1
68,68,647501878004183041,2015-09-25 20:04:12,0,1,30 sept cena bailable en @la_havana_salsa a beneficio de La Protectora.Compra tu entrada y ayuda a un niño. ¡Dale RT! http://t.co/UkosDpBCus,1
69,69,646440934624882688,2015-09-22 21:48:23,0,2,"Participa en la cena bailable a beneficio de La Protectora que realizará Havana Salsa el 30 de sept,21 hrs ¡Apóyanos! http://t.co/11avLxq825",1
70,70,646071441079803904,2015-09-21 21:20:09,0,16,RT @coninfanciacl: Pdta. envía al Congreso proyectos de Ley de Garantías de Derechos y Subsec. de la Niñez http://t.co/789sKMDAPu http://t.…,1
71,71,644526630812168192,2015-09-17 15:01:38,2,1,Enviamos nuestro apoyo a todas las personas afectadas por el terremoto en la Región de Coquimbo. ¡Vamos Chile! #TerremotoChile #FuerzaChile,1
72,72,642868867010809856,2015-09-13 01:14:16,0,3,RT @lizmelli: Celebrando los 120 años de @Laprotectora !!! 🎈🎉 http://t.co/4tDJtBY9Z6,1
73,73,642698249753788418,2015-09-12 13:56:18,0,2,RT @revangelista77: Felicidades a toda la familia de  @Laprotectora en su 120 años. Más de 2000 personas celebrando en @santuariomaipu http…,1
74,74,642698139774939137,2015-09-12 13:55:51,2,5,¡Estamos contentos! En familia celebramos nuestros 120 años en el Santuario Nacional de Maipú. http://t.co/CK4SCANSnn,0
75,75,641993504449761280,2015-09-10 15:15:53,0,0,@CarlosZarateV @Templanza10  Muchas gracias por la preocupación. Mañana estaremos informando de cómo nos fue en la colecta.,1
76,76,641972731156791297,2015-09-10 13:53:21,1,0,"Este sábado 12 de sept, en el Santuario Nacional de Maipú, celebraremos los 120 años de La Protectora ¡Te esperamos! http://t.co/WBRO6eVRrR",0
77,77,640923255721824256,2015-09-07 16:23:06,7,4,¡Muchas gracias por su apoyo y entusiasmo! Las RRSS se repletaron de fotos con narices rojas #SonriamosJuntos http://t.co/KpSRsLly6s,1
78,78,640652183273361408,2015-09-06 22:25:57,1,0,#SonriamosJuntos http://t.co/JTnR40hNga,1
79,79,640625164250664960,2015-09-06 20:38:36,1,1,#SonriamosJuntos http://t.co/WLmfVblszi,1
80,80,640622683588268032,2015-09-06 20:28:44,4,1,#SonriamosJuntos http://t.co/ZJnANKgLTr,1
81,81,640601447332216832,2015-09-06 19:04:21,1,2,#SonriamosJuntos http://t.co/yUgsSzCJdD,1
82,82,640586370197622784,2015-09-06 18:04:26,1,2,#SonriamosJuntos graaacias!!! http://t.co/zQdNMQ4o8G,1
83,83,640584472946155520,2015-09-06 17:56:54,2,1,#SonriamosJuntos http://t.co/yQ4mJQUuuI,1
84,84,640580022160498688,2015-09-06 17:39:13,0,2,"RT @ElMatiasLopez: Apoya la campaña y colecta ""haz que un niño sonría"" de la protectora de la infancia hoy y mañana!… https://t.co/0smNqIb7…",1
85,85,640579525022208000,2015-09-06 17:37:14,2,2,#SonriamosJuntos en @ParqueArauco http://t.co/6A0akWzdB1,1
86,86,640568994701950976,2015-09-06 16:55:24,0,1,RT @Javvvier: @laprotectora #Sonriamosjuntos @berni_155 http://t.co/AQJXJZCuPq,1
87,87,640524493526581249,2015-09-06 13:58:34,0,3,RT @Javvvier: @laprotectora #SonriamosJuntos mi primera donación http://t.co/zyf1YKcjnX,1
88,88,640367175098892289,2015-09-06 03:33:26,0,3,RT @wilariesco: #sonriamosjuntos http://t.co/XoKj78YW2M,1
89,89,640366901198233600,2015-09-06 03:32:21,0,2,RT @eoliverav: Colaborando con sonrisas para @LaProtectora #SonriamosJuntos http://t.co/Bz0jZvGjBL,1
90,90,640366740866756610,2015-09-06 03:31:43,0,1,"RT @Claubeltran: Seguimos en #ColectaLaProtectora,  esperamos su aporte http://t.co/O9U3QwKvRX",1
91,91,640366696893673472,2015-09-06 03:31:32,0,1,RT @luisbellocchio: #YO me sumo para ayudar a un niño... Sumate a #ColectaLaProtectora este 4 y 5 de septiembre… https://t.co/c4AmWANzP9,1
92,92,640366671111323648,2015-09-06 03:31:26,0,7,"RT @Ariel_Levy: Los niños son hoy, no mañana. Apoya #colectalaprotectora , sube tu foto y #sonriamosjuntos laprotectora https://t.co/Gdyvj7…",1
93,93,640366576617848832,2015-09-06 03:31:03,1,0,@isiurre muchas gracias,1
94,94,640366455658270720,2015-09-06 03:30:35,0,2,RT @isiurre: Vamos todos!!! Ya están en las calles!!! @Laportectora #protectoradelainfancia #colectalaprotectora… https://t.co/B94Zl3K7kO,1
95,95,640313802030993408,2015-09-06 00:01:21,0,3,RT @paoleia: @FTelefonica_CL @Laprotectora http://t.co/FqXsereD0U,1
96,96,640224130953035776,2015-09-05 18:05:02,0,1,Seguimos con nuestra colecta. Dona y sube tu foto. #sonriamosjuntos… https://t.co/WCOajr12lt,1
97,97,640222795365003264,2015-09-05 17:59:43,0,0,Foto de betzalopi https://t.co/m6w0qnAD1o,1
98,98,640215234276368384,2015-09-05 17:29:41,0,4,RT @consi_araya: Recuerden que hoy es el último día para aportar a @laProtectora #SonriamosJuntos http://t.co/DvE5wdkBGY,1
99,99,640207198803640321,2015-09-05 16:57:45,0,2,RT @rodbaezadd: @Laprotectora todos ayudar !! http://t.co/Ajms5dm1Hx,1
100,100,640199562934796289,2015-09-05 16:27:24,0,4,RT @FTelefonica_CL: Hoy sigue la colecta de @Laprotectora #SonriamosJuntos ¡Súmate! https://t.co/UomvYP5czH,1
101,101,640179375548276736,2015-09-05 15:07:11,5,3,Seguimos con nuestra colecta. Dona y sube tu foto con #SonriamosJuntos Queremos que más niños sonrían.Haz tu aporte http://t.co/6JIGt7cUIe,1
102,102,640115882245681152,2015-09-05 10:54:53,0,5,RT @ValeChillan: #sonriamosjuntos colecta protectora 2015!!! http://t.co/4HGOg0MUQK,1
103,103,640115860942815232,2015-09-05 10:54:48,0,3,RT @ValeChillan: #sonriamosjuntos matinal canal regional !! Colecta protectora de la infancia 2015 http://t.co/fUvah9F30M,1
104,104,639993741504331776,2015-09-05 02:49:33,0,3,RT @_marcedelvalle: @manuelmaira también le importa el futuro de Chile #sonriamosjuntos laprotectora @ Radio FM Tiempo https://t.co/JcoP5kj…,1
105,105,639979260720082944,2015-09-05 01:52:00,0,6,"RT @Ignacia_Actriz: Los niños son hoy, no mañana. Apoya #colectalaprotectora sube tu foto y #SonriamosJuntos @Laprotectora http://t.co/XcjF…",1
106,106,639979215484547072,2015-09-05 01:51:49,0,1,RT @PabloCruz18_: @LORETOARAVENA @Laprotectora #SonriamosJuntos http://t.co/a3y74a8IJ3,1
107,107,639963381600948224,2015-09-05 00:48:54,0,1,RT @Javvvier: @Laprotectora #SonriamosJuntos http://t.co/zswTwqCylr,1
108,108,639937205910286336,2015-09-04 23:04:54,3,1,#SonriamosJuntos @tomasm88 http://t.co/kYxXxSFKfe,1
109,109,639905976418729984,2015-09-04 21:00:48,0,16,"RT @sergiolagos: Un Chile justo parte por los niños, súmate el 4 y 5 de sept #ColectaLaProtectora sube tu foto y #SonriamosJuntos @LaProtec…",0
110,110,639905946819502080,2015-09-04 21:00:41,0,15,RT @gino__costa: Sí nos importa el futuro de Chile. Apoya la colecta de @LaProtectora #SonriamosJuntos @IvanTorresTVN @herrenmatinal http:/…,1
111,111,639905944542019584,2015-09-04 21:00:40,1,0,@herrenmatinal @gino__costa se han pasado chiquillos. Podrían mandarnos 1 vid de motivacion para los voluntarios de mñna? #SonriamosJuntos,0
112,112,639904941906231297,2015-09-04 20:56:41,0,6,RT @herrenmatinal: #sonriamosjuntos apoyen la colecta de la protectora de la infancia. El viernes y sábado @gino__costa https://t.co/VpjxA3…,1
113,113,639904920859189248,2015-09-04 20:56:36,1,0,@ETLN1 gracias Colegio Técnico  Las Nieves. Lo estamos logrando. #SonriamosJuntos,1
114,114,639904665434497024,2015-09-04 20:55:35,0,4,RT @ETLN1: #SonriamosJuntos @Laprotectora estamos listas para nuestra misión!!! http://t.co/cLfytRpAPR,1
115,115,639904470755844096,2015-09-04 20:54:49,3,0,@CarlosZarateV gracias Carlos. Fuiste el primero en sumarse y el muy apoyador. Un abrazo grande. #SonriamosJuntos,1
116,116,639904140303335424,2015-09-04 20:53:30,2,0,@lizmelli que gran equipo. Se pasaron. Un abrazoo grande. #SonriamosJuntos,1
117,117,639904008124149760,2015-09-04 20:52:59,0,3,RT @lizmelli: Colecta La Protectora con mi equipo!!!  #SonriamosJuntos ¡Haz que un niño sonría! http://t.co/tzYumjrB11,1
118,118,639903973927976961,2015-09-04 20:52:50,1,0,@sergiolagos gracias Sergio. Muy lindas fotos. Mañana seguimos con todo para que con todos los niños de Chile #SonriamosJuntos,1
119,119,639903581122990080,2015-09-04 20:51:17,0,8,"RT @sergiolagos: Los niños son hoy, no mañana. Apoya #ColectaLaProtectora, sube tu foto y #SonriamosJuntos… https://t.co/lS0yzOf3gg",1
120,120,639903540975116290,2015-09-04 20:51:07,0,5,RT @eldiadelaje: #sonriamosjuntos Hoy colecta de la Protectora de la Infancia!! Apoyemos la construcción de un J. Infantil en Chillán http:…,1
121,121,639902712512049157,2015-09-04 20:47:50,0,3,RT @pancho_1988: Ayudar no cuesta nada #SonriamosJuntos http://t.co/6FOJXP2X8X,0
122,122,639902365089439746,2015-09-04 20:46:27,0,0,@soledadgonzalez gracias por TODO Sole. Muy linda foto. #SonriamosJuntos #ColectaLaProtectora,1
123,123,639902016471474177,2015-09-04 20:45:04,0,0,@claudia74star felicitaciones los angeles son un gran equipo. Linda foto. #SonriamosJuntos,1
124,124,639901540438933504,2015-09-04 20:43:10,0,3,"RT @claudia74star: PPF VIVIENDO EN FAMILIA LOS ANGELES, EN COLECTA CON UNA GRAN SONRISA @Laprotectora #SonriamosJuntos http://t.co/d76csHHb…",1
125,125,639901519786196992,2015-09-04 20:43:05,1,0,@pinmontane muchas gracias Pin. Muy buena foto.  Abrazos a los dos. #SonriamosJuntos,1
126,126,639900737670090752,2015-09-04 20:39:59,0,9,RT @pinmontane: Nosotros nos sumamos para ayudar a un niño. Súmate tu también! Y #sonriamosjuntos laprotectora https://t.co/Jrh70nNmqp,1
127,127,639900068829622273,2015-09-04 20:37:19,1,0,@LORETOARAVENA gracias Lo que linda foto. #SonriamosJuntos,1
128,128,639899744865751040,2015-09-04 20:36:02,0,42,RT @LORETOARAVENA: Todos ayudemos a que los niños de Chile tengan un futuro mejor! Dona y sube tu foto #SonriamosJuntos @Laprotectora http:…,1
129,129,639896760673009664,2015-09-04 20:24:11,1,0,@fimbowie Gracias Fran. De alguna forma la nariz llego a ti. !!!,1
130,130,639895751234076673,2015-09-04 20:20:10,3,1,#SonriamosJuntos http://t.co/YTOkjp4cDj,1
131,131,639895415710552064,2015-09-04 20:18:50,2,2,#SonriamosJuntos http://t.co/a6ByjpEoZW,1
132,132,639894839132340224,2015-09-04 20:16:32,0,0,#SonriamosJuntos http://t.co/RK6OHLxGZ8,1
133,133,639894097990418432,2015-09-04 20:13:36,3,2,Gracias Ignacia!!!  linda foto. Ahora sí  #SonriamosJuntos en todo chile!!  https://t.co/Dozk6mJo2F,1
134,134,639882564723982336,2015-09-04 19:27:46,3,3,#sonriamosjuntos http://t.co/1g9pUfhC41,1
135,135,639856274507702272,2015-09-04 17:43:18,1,1,Muchas gracias por apoyarnos @pinmontane  https://t.co/5KOF6KCt9R,1
136,136,639829386187943936,2015-09-04 15:56:27,0,0,@MaleCortes71 muchas gracias,1
137,137,639829343083098112,2015-09-04 15:56:17,1,1,@papabloko @mikedlacruz @Nico_Voz @itu1974 muchas gracias,1
138,138,639829195183509504,2015-09-04 15:55:42,0,1,@MaleCortes71 que linda foto. #SonriamosJuntos,1
139,139,639829038668886016,2015-09-04 15:55:04,0,1,RT @MaleCortes71: @Laprotectora http://t.co/yBvfdd5s2C,1
140,140,639828900080656384,2015-09-04 15:54:31,0,3,RT @VeroOnetto: @laprotectoradelainfancia @Laprotectora #SonriamosJuntos #ColectaLaProtectora http://t.co/9Zsre0QbPM,1
141,141,639820655861624833,2015-09-04 15:21:46,0,1,"RT @Barbara_Donaire: ""Haz que un niño sonría"" El viernes y sábado @Laprotectora realizará la colecta nacional.",0
142,142,639820603365699584,2015-09-04 15:21:33,0,0,"Gracias @Barbara_Donaire, sube tu selfie y #SonriamosJuntos",1
143,143,639820373836627969,2015-09-04 15:20:39,0,4,RT @natiromanini: Super elegante! Los espero en mi stand para que colaboren #SonriamosJuntos @Laprotectora http://t.co/eF3LJX6QTN,1
144,144,639820341829832704,2015-09-04 15:20:31,0,0,@RaulJaraG muchas gracias Raul. Siganos y #SonriamosJuntos,1
145,145,639819923141849088,2015-09-04 15:18:51,0,3,RT @ZomatoChile: #SonriamosJuntos con @Laprotectora! Invitamos a todos a colaborar hoy!! logremos que más niños puedan sonreír!!😃 http://t.…,1
146,146,639811779720253441,2015-09-04 14:46:30,0,3,RT @SKlempauA: @Laprotectora #SonriamosJuntos @menuaprueba apoya y #sonrie como siempre con @danilopoulos_ http://t.co/OxxKSUTUNw,1
147,147,639810444513951744,2015-09-04 14:41:11,0,0,@matiasdelrio hola matias Francisco Loeser de la protectora te quiere contactar. Mandanoa tus datos,1
148,148,639809179943862275,2015-09-04 14:36:10,0,4,"RT @IvanValenzuelaU: Hoy mañana, colecta de @Laprotectora para los niños de la población Rosita O'Higgins de Chillán #SonriamosJuntos",1
149,149,639800441757409280,2015-09-04 14:01:26,1,0,Muchas gracias @fimbowie Todos a aportar hoy. #SonriamosJuntos  https://t.co/nUoJn5blmG,1
150,150,639797628759314432,2015-09-04 13:50:16,0,1,#SonriamosJuntos http://t.co/hm267EAMwQ,1
151,151,639794473116004352,2015-09-04 13:37:43,0,7,"RT @pulentoGigante: @pulentoGigante: Hoy es viernes, asi que a sonreir y ayudar!! #SonriamosJuntos @Laprotectora http://t.co/BKyGHXmQ6m",1
152,152,639793566030655490,2015-09-04 13:34:07,0,1,Muchas gracias @Bienvenidos13 queremos que todos #SonriamosJuntos  con los voluntarios de @Laprotectora  https://t.co/ukp0ovylag,1
153,153,639791585383829504,2015-09-04 13:26:15,4,0,@CarmenTuitera @sweet_kukyta siiii en muchos puntos. Estamos hasta Ancud. Para que todos #SonriamosJuntos,1
154,154,639791422846185472,2015-09-04 13:25:36,1,2,@CarmenTuitera que linda foto gracias. Ahora si que si #SonriamosJuntos,1
155,155,639791338217701376,2015-09-04 13:25:16,0,7,RT @CarmenTuitera: Ya hice mi aporte !!!! @Laprotectora #sonriamosjuntos 👏👏👏👏👏👏 http://t.co/EB7D9MwLUh,1
156,156,639791276594962432,2015-09-04 13:25:01,2,0,"@sweet_kukyta @CarmenTuitera kukyta busca a los voluntarios, y sube tu foto para que #SonriamosJuntos  x los niños de Chile. @Laprotectora",0
157,157,639790838374137860,2015-09-04 13:23:17,1,0,@luchalabarca muchas gracias y #SonriamosJuntos todos hoy,1
