,Unnamed: 0,A,date,C,D,content,polarity
97,97,616010445288275968,2015-06-30 22:28:29,0,0,"Se necesita urgente PSICÓLOGA/O con experiencia en programas SENAME e intervención familiar, enviar currículum a... http://t.co/9qe7o3PguI",0
98,98,615895729320669184,2015-06-30 14:52:39,0,1,¡QUEDAN POCOS CUPOS DE ADI-R!!!! ACREDITACIÓN INTERNACIONAL AUTISM DIAGNOSTIC INTERVIEW-REVISED ENTREVISTA... http://t.co/Bl7XMqnq1y,1
99,99,611712098062716928,2015-06-19 01:48:23,0,0,"CAPACITACIÓN 2015 COMUNICAMOS QUE LOS CUPOS PARA CAPACITACIÓN DE ADOS 2 SE ENCUENTRAN AGOTADOS, AGRADECEMOS SU... http://t.co/9wPW7s9kZI",1
100,100,609449962649296897,2015-06-12 19:59:28,1,1,@Senadis_Valpo Gracias por acompañarnos y creer en nuestro trabajo!!,1
101,101,603743524455116800,2015-05-28 02:04:07,0,0,QUEDAN POCOS CUPOS!!! INSCRIPCIONES ABIERTAS http://t.co/BSByliYb2I,0
102,102,603740520691695616,2015-05-28 01:52:11,0,0,¡¡¡¡¡¡UNA EXCELENTE NOTICIA!!!   AHORA LOS CURSOS ADOS 2 Y ADI-R CONTARÁN CON LA ENTREGA DE LOS MANUALES... http://t.co/2mVDxNpjJN,1
103,103,602541638976602112,2015-05-24 18:28:16,0,0,"He publicado 2 fotos en Facebook en el álbum ""NUNCA MÁS SOLOS!!!"". http://t.co/g3MkRYmYip",1
104,104,602535930151489538,2015-05-24 18:05:34,0,0,"He publicado 11 fotos en Facebook en el álbum ""NUNCA MÁS SOLOS!!!"". http://t.co/rZT2Yqvxlk",1
105,105,602532699987943424,2015-05-24 17:52:44,0,0,"He publicado 35 fotos en Facebook en el álbum ""DIA DE LA MAMÁ 2015"". http://t.co/7SI9yjeGTI",1
106,106,601050220823216129,2015-05-20 15:41:54,0,0,"Invitamos a todas nuestras familias y amigos a participar el Sábado 23 de Mayo a partir de las 10,30 de la mañana... http://t.co/GWFvBlWs7v",1
107,107,596757766750019585,2015-05-08 19:25:13,0,0,"Esperando a nuestras super mamás!!!!! Recuerden que a partir de las 19:00, las estaremos esperando con muchas... http://t.co/i74JMY46Vs",1
108,108,596706696568950784,2015-05-08 16:02:17,0,0,"He publicado 120 fotos en Facebook en el álbum ""DIA DE LA MAMÁ 2015"". http://t.co/JlQIhUXfc7",1
109,109,595633300947017729,2015-05-05 16:56:59,0,0,"He publicado 65 fotos en Facebook en el álbum ""Inauguración Servicios Gráficos"". http://t.co/OuvfF5hkwF",1
110,110,595577712229666816,2015-05-05 13:16:06,0,0,Estamos preparando muchas sorpresas para celebrar a nuestras super mamás!!!!!: me siento motivada,1
111,111,589145319948034048,2015-04-17 19:16:04,0,0,"Hoy una nueva clase de Hidroterapia, nuestros alumnos y sus familias felices!!!!! Que tengan buen fin de semana,... http://t.co/w8icMRk6E9",1
112,112,586530050104827905,2015-04-10 14:03:55,0,0,"INSCRIPCIONES CAPACITACIÓN 2015 :  Estimad@s Profesionales, para INSCRIPCIÓN  y mayor información de    cursos... http://t.co/Z5oszv0A1Q",1
113,113,585257773111386112,2015-04-07 01:48:21,1,0,http://t.co/ILgRkRbqz2,1
114,114,585256833457205248,2015-04-07 01:44:37,0,0,"Estimad@s Profesionales, familias y estudiantes, confirmamos fechas de nuestras capacitaciones 2015,... http://t.co/rVTfrnuCdc",1
115,115,583989729026248705,2015-04-03 13:49:36,0,1,Conmemoran Día Internacional del #Autismo con llamado a la inclusión social y laboral http://t.co/rnlu3qAekN vía @@radioaldea,0
116,116,583984844289536000,2015-04-03 13:30:11,0,6,RT @Senadis_Valpo: En #DiaMundialAutismo con Director Nacional @senadis_gob en @CentroAspaut Viña del Mar. http://t.co/on4xAQRYvH,0
117,117,583982886136733696,2015-04-03 13:22:24,0,23,"RT @dsocial_V: El Autismo NO es enfermedad, es CONDICIÓN #DiadelAutismo @abelgallardop @senadis_gob @Senadis_Valpo @dsocial_gob http://t.co…",1
118,118,583982792943542272,2015-04-03 13:22:02,0,16,RT @senadis_gob: Viña del Mar se tiñe de azul en el Día Mundial de Concienciación sobre el Autismo #DiaMundialAutismo http://t.co/WjOlG9ku9K,1
119,119,583982759397449728,2015-04-03 13:21:54,0,7,RT @dsocial_V: Según la @ONU_es el 1% de la población mundial vive en el espectro autista #DiaMundialAutismo @abelgallardop http://t.co/3Lp…,1
120,120,583840861445722114,2015-04-03 03:58:03,0,0,"He publicado 44 fotos en Facebook en el álbum ""DIA DE LA CONCIENCIACIÓN DEL AUTISMO"". http://t.co/Vm88oEH0Ec",1
121,121,583840707170926592,2015-04-03 03:57:26,0,0,Director Nacional participa en Conmemoración por Día Mundial de Concienciación sobre el Autismo... http://t.co/8TfN2ZiBZq,0
122,122,582926444382330881,2015-03-31 15:24:29,0,0,"Familia y amigos:  Los invitamos para este Jueves 2 de Abril, a compartir, difundir y disfrutar el día... http://t.co/DFokYiMp62",1
123,123,574677445774868480,2015-03-08 21:05:54,0,0,"Un gran reconocimiento a todas las mujeres que son parte de nuestro equipo Centro Aspaut por su gran valor, amor,... http://t.co/ZBk5OB0nTu",1
124,124,573520043381751808,2015-03-05 16:26:48,0,0,"ORGULLOSOS DE NUESTROS JÓVENES!!! MISIÓN CUMPLIDA, PROYECTO CERRADO CON EXITO ASÍ ES QUE AHORA A SEGUIR TRABAJANDO!!! http://t.co/a5aKoHpnEV",1
125,125,570393322180747264,2015-02-25 01:22:20,0,0,"¡¡ESTIMADOS PROFESIONALES!! CONFIRMAMOS CURSOS DE FORMACIÓN 2015: ADOS, ADI-R y Seminario de Actualización en... http://t.co/ALgXrJWkL9",1
126,126,568093000347340800,2015-02-18 17:01:40,0,0,TALLER LABORAL ASPAUT OFRECE SUS SERVICIOS A DOMICILIO                                     COCTELERÍA Y... http://t.co/PQHRGxug0M,0
127,127,568057856219619328,2015-02-18 14:42:01,0,0,Querida Familia Centro Aspaut! a preparar los corazones!!!  INICIO PROFESORES: JUEVES 26 DE FEBRERO para preparar... http://t.co/GKcQKHejFc,1
128,128,565358843652493313,2015-02-11 03:57:06,0,1,"FELIZZZZZZZ, al fín tenemos nuestro Furgón nuevo!!! ejecución de proyecto SENADIS "" Servicios a Domicilio:... http://t.co/8l9vLsdorm",1
129,129,548518215304114178,2014-12-26 16:38:28,0,0,"Una feliz Navidad y un lindo nuevo año lleno de Amor para todos nuestros queridos amigos, familia y comunidad... http://t.co/SwlN6z2q4G",1
130,130,544516479878987776,2014-12-15 15:37:00,0,0,"He publicado 190 fotos en Facebook en el álbum ""ULTIMO DIA DE CAMPAMENTO 2014!!"". http://t.co/sQv39gaABB",1
131,131,544513136662175745,2014-12-15 15:23:43,0,0,"He publicado 281 fotos en Facebook en el álbum ""ULTIMO DIA DE CAMPAMENTO 2014!!"". http://t.co/cbPKxWuWT4",1
132,132,544106030456909824,2014-12-14 12:26:01,0,0,Misión cumplida! Nuestro sueño de entregar un granito de alegría a nuestras familias y a nuestros queridos niños... http://t.co/GzedHvrJQ8,1
133,133,543905595230003201,2014-12-13 23:09:33,0,0,"He publicado 53 fotos en Facebook en el álbum ""ULTIMO DIA DE CAMPAMENTO 2014!!"". http://t.co/5ePG3X5SoX",1
134,134,543574850254942208,2014-12-13 01:15:18,0,0,"He publicado 334 fotos en Facebook en el álbum ""4to dia campamento 2014, jueves!"". http://t.co/ZoDMUuAE2w",1
135,135,543364163872235520,2014-12-12 11:18:06,0,0,"He publicado 48 fotos en Facebook en el álbum ""CAMPAMENTO  2014 dia 3 jueves 11"". http://t.co/2vuFB37NFJ",1
136,136,543111193872044032,2014-12-11 18:32:53,0,0,"He publicado 174 fotos en Facebook en el álbum ""DIA 2 CAMPAMENTO 2014 miércoles 10"". http://t.co/s71puFflHF",1
137,137,543070383277375488,2014-12-11 15:50:43,0,0,"PAPITOS Y MAMITAS!!!! PARA EL DIA SÁBADO NECESITAMOS QUE TRAIGAN UNA LINTERNA!!!! PARA EL ACTO DE LA MAÑANA,... http://t.co/89nKNWXQYM",1
138,138,542513183299084288,2014-12-10 02:56:36,0,0,"He publicado 20 fotos en Facebook en el álbum ""DIA 1 CAMPAMENTO 2014!!!!"". http://t.co/it792xPFc1",1
139,139,542504487399591936,2014-12-10 02:22:03,0,0,"He publicado 229 fotos en Facebook en el álbum ""DIA 1 CAMPAMENTO 2014!!!!"". http://t.co/Hhx70QsDZX",1
140,140,541251527059705856,2014-12-06 15:23:14,0,0,A CAMPAMENTO LOS BOLETOS!!!!! ÚLTIMA HERMOSA SEMANA VAMOS POR TÍ!!!!,1
141,141,540123525089353728,2014-12-03 12:40:58,0,0,"Un gran reconocimiento a nuestras queridas SECRETARIAS, sin las cuales nuestra vida sería un verdadero CAOS!!... http://t.co/3XuHzZ818C",1
142,142,537609177045401600,2014-11-26 14:09:50,0,0,Cumpleaños Gilda Lorena en Aspaut http://t.co/wwue0IBeYb,1
143,143,535445981756936192,2014-11-20 14:54:04,0,0,GANAMOS!!!!!!!!! AHORA A VENDER PANCITO!!!!! http://t.co/llA6klbhgF,1
144,144,532969616474394624,2014-11-13 18:53:53,0,0,"He publicado 38 fotos en Facebook en el álbum ""CONCURSO COMIDA SALUDABLE!!!"". http://t.co/PwR01ijy2z",1
145,145,532245786231574528,2014-11-11 18:57:38,0,0,"He publicado 40 fotos en Facebook en el álbum ""OLIMPIADAS AUTISTICAS 2014"". http://t.co/LLmTVuJKbj",1
146,146,532244116181368832,2014-11-11 18:51:00,0,0,"He publicado 9 fotos en Facebook en el álbum ""Entrega documento Proyecto Construcción Vida Adulta"". http://t.co/R7Al3j1fMc",1
147,147,532232004944011267,2014-11-11 18:02:53,0,0,"He publicado 44 fotos en Facebook en el álbum ""Entrega documento Proyecto Construcción Vida Adulta"". http://t.co/N9AY6rQXxW",1
148,148,531037205327011840,2014-11-08 10:55:10,0,0,Gratitud ante tanta felicidad que vivimos en nuestras Terceras Olimpiadas. Gracias a todos las familias de Centro... http://t.co/QboetNOpLI,1
149,149,530484779578564609,2014-11-06 22:20:02,0,0,Llego la hora !!! Mañana nuestras olimpiadas !!!!: me siento feliz,1
150,150,529709069444349953,2014-11-04 18:57:38,0,0,"He publicado 3 fotos en Facebook en el álbum ""Competidores Aspaut"". http://t.co/RqcIIgV4u6",1
151,151,527926773124960256,2014-10-30 20:55:25,0,0,"He publicado 142 fotos en Facebook en el álbum ""Fiesta de Disfraces de Cuentos :)"". http://t.co/D7wC4ht2mU",1
152,152,527825797336145922,2014-10-30 14:14:11,0,0,Enfiestados !!! http://t.co/d7hDoiCfS0,1
153,153,527479864845406210,2014-10-29 15:19:34,0,0,"Estimada Comunidad, les recuerdo que mañana tenemos nuestra fiesta de disfraces de cuentos, los alumnos asisten... http://t.co/gmoK60caVh",1
154,154,526345440590299136,2014-10-26 12:11:46,0,0,"Junto con saludar, Aspaut informa lo siguiente para alcanzar una mejor atención:  1. En cuanto a consultas acerca... http://t.co/juWOt8R12r",1
