,Unnamed: 0,A,date,C,D,content,polarity
27,27,664442727640244224,2015-11-11 14:01:05,0,1,Check out some of the highlights from the Pichilemu Woman’s Pro that was held here in Chile! https://t.co/MgUwJR0Dy0 https://t.co/Q7nXk9LRtX,1
28,28,664139018553196545,2015-11-10 17:54:15,0,1,RT @Concave_Coffee: 6'9 Gunny Thruster for Henry of @valposurf in Rhode Island and winter is coming / 7 more shaping… https://t.co/YZcq3D8d…,1
29,29,661675012135473152,2015-11-03 22:43:10,0,0,Puedes encontrar la amistad en varios lugares. Nuestros estudiantes abren sus mentes a nuevas experiencias. https://t.co/9bGYRQgF6m,1
30,30,661533469894418432,2015-11-03 13:20:44,0,1,The Pichilemu Woman's Pro will run this week November 4-8 at Punta de Lobos. To find out more information visit: https://t.co/aXBxwYiyPc,1
31,31,659828456805507076,2015-10-29 20:25:37,0,0,"Luis Muñoz, a local entrepreneur, has supported VSP by volunteering his time &amp; serving as an example to our students https://t.co/NWzp9vpdAI",1
32,32,659413256612806659,2015-10-28 16:55:46,0,0,"Pedro Lopez, ex-alumno de VSP llegó a la clase para una ronda de “Inglés tiempo pasado Uno” con los de Mariposas! https://t.co/AB5wR0uvlQ",1
33,33,659412918245658625,2015-10-28 16:54:25,0,0,Our Portland Silent Auction Fundraiser was held October 17th at @thinktankcowork Read more about the event: https://t.co/vsf7wFvUDX,1
34,34,659052961516167168,2015-10-27 17:04:05,0,0,Sabías que: ¿El surf es un deporte que tiene más de 200 años? El primer recuento del surf fue en 1778 https://t.co/r5YqyyM9Ib,0
35,35,658817502860943360,2015-10-27 01:28:27,1,1,A huge thank you to our friends over at Quiver for the surf boards donation and their continued support of VSP! https://t.co/zzhRFJ0Fbg,1
36,36,658817289576427520,2015-10-27 01:27:36,2,1,Thanks to our Chilean volunteers for always being willing to spend time with our students! https://t.co/HK4UP8AJPc,1
37,37,654715181142937603,2015-10-15 17:47:17,2,1,"Esta semana en el blog, reafirmamos que vale la pena hablar otro idioma #ESL http://t.co/U1C2aOCXHn",0
38,38,654272641113673729,2015-10-14 12:28:48,2,2,Did you know: 80% of pollution to the marine environment comes from the land? http://t.co/O5EtV1UpTZ,1
39,39,654029543871762432,2015-10-13 20:22:49,2,1,Big thanks to Malwitz Custom Surfboards for their long time partnership and donations to the Valpo Surf Project! http://t.co/d4q3XLaeG0,1
40,40,654029261716758528,2015-10-13 20:21:41,0,0,Ofrecemos un tour y una degustación de Rising Tide Brewery. Compra tus entradas!  http://t.co/RyCXDs0ZRF http://t.co/2Gnd6ki6Di,1
41,41,654028025466626048,2015-10-13 20:16:47,0,0,"Recently, the Valpo Surf Project was invited to send some of its students to the Our Ocean Science Camp. http://t.co/nrORza1KTR",1
42,42,652454209351254016,2015-10-09 12:03:00,1,0,Come bid on surf lessons and gear from great local surf shops while supporting a great cause! http://t.co/RyCXDs0ZRF http://t.co/ljwgnMsKua,0
43,43,651748273288384512,2015-10-07 13:17:51,0,0,Did you know: studies have shown that being bilingual promotes all areas of cognitive functioning? #funfact #ESL http://t.co/QbyrzWe0OU,1
44,44,651386515797311488,2015-10-06 13:20:22,0,0,"Como un estudiante de Valpo Surf Project, Maxi tiene un lugar donde puede enfocar en desarrollo personal! #surf #vsp http://t.co/4Iwqv6wUwI",0
45,45,651034614304272385,2015-10-05 14:02:02,0,1,"Our Portland, ME Silent Auction Fundraiser is in less than 2 weeks! Get your ticket! http://t.co/RyCXDs0ZRF http://t.co/iWMtNSAIDL",1
46,46,649939820433817600,2015-10-02 13:31:43,0,0,Get your ticket for the Portland Silent Auction! Bid on items like this autographed baseball! http://t.co/RyCXDs0ZRF http://t.co/m34lKNbVPc,1
47,47,649217647981252608,2015-09-30 13:42:03,0,0,The VSP is a recipient of the SIMA Humanitarian Fund. Learn more about their @Stokes_Me Sept. campaign on the blog! http://t.co/uv0LbJPNLK,1
48,48,648934710945648640,2015-09-29 18:57:46,0,0,Did you know: The longest surf ride ever recorded was 3 hours and 55 minutes? #surf #funfact http://t.co/mRvp3eEOJf,1
49,49,646702664101818368,2015-09-23 15:08:24,0,0,¿Sabías que un estudio muestra que el 88% de la generación milenaria prefiere trabajo en equipo sobre la competencia? http://t.co/Rshx79Wnkx,1
50,50,646336273184096256,2015-09-22 14:52:30,0,0,Recently our friends at @Stokes_Me held a “Bowl-A-Rama” to help raise funds for our efforts! Thank you! #surf http://t.co/gF2CBlZKci,1
51,51,644216672912601088,2015-09-16 18:29:58,0,0,¿Has practicado tu “pop-up” recientemente? En cada sesión de surf practicamos en conjunto nuestro estilo! #surf http://t.co/Zl1QFfx1SX,1
52,52,643791066072674305,2015-09-15 14:18:45,1,0,Recientemente ayudamos a limpiar una playa que ha sido una atracción local durante casi 100 años! #vsp #beachclean http://t.co/wmTBW9pw0Z,0
53,53,642328107509223424,2015-09-11 13:25:29,1,0,Who's ready to surf this weekend? Tomorrow we're hitting the waves &amp; we hope you get the chance to as well! #surfsup http://t.co/ErJ9g4Aj1a,1
54,54,642042060732805120,2015-09-10 18:28:50,0,0,VSP desafió a sus estudiantes que trajeran materiales reciclables para crear algo nuevo. Ver sus creaciones aquí! http://t.co/KHv8B36stt,1
55,55,641610946163646466,2015-09-09 13:55:44,0,1,Buy a ticket! @NEDistilling @SierraNevada @OTTOPizza1 @thinktankcowork @DowneastCider @Yelp https://t.co/RPgKfWhSsn http://t.co/uZvWJqra1j,1
56,56,641320158468907008,2015-09-08 18:40:15,0,0,Be a part of the StokesMe fundraising initiative put on by the SIMA Humanitarian Fund! http://t.co/OOLN3qSrFL,1
57,57,639817991526420481,2015-09-04 15:11:11,0,0,Feliz Viernes les desea el equipo de VSP! Disfruta tu fin de la semana! #viernes #vsp http://t.co/wf5Fu8iCfD,1
58,58,639441043121942528,2015-09-03 14:13:19,1,0,"The water may be chilly, but Pancho loves to surf any wave that comes his way! #vsp #valposurfproject #surf http://t.co/0czE2zacpb",1
59,59,636605305036652544,2015-08-26 18:25:06,0,0,Estamos aprendiendo sobre la importancia y lo divertido que es reciclar. Gerardo creó un auto con cosas recicladas! http://t.co/iNmZ39eBSS,0
60,60,636524871007256576,2015-08-26 13:05:29,1,0,"Save the date: October 17th! The Valpo Surf Project is holding a silent auction fundraiser in Portland, Maine! http://t.co/eKsfxBxeYG",1
61,61,634791136519958528,2015-08-21 18:16:15,1,1,A photo from the archives of summer surf session smiles! We love that surfing makes Johao happy. What brings you joy? http://t.co/3ihVmSmHkt,1
62,62,634399410844213248,2015-08-20 16:19:40,0,0,At the Valpo Surf Project we see ourselves as more than just English teachers &amp; surf instructors http://t.co/fJuFRURd2y,1
63,63,634066553340854272,2015-08-19 18:17:01,0,0,We’ve recently gained support from the local market for our Saturday lunches! #community #support http://t.co/aGK79I4rWu,1
64,64,633678568942399488,2015-08-18 16:35:18,0,0,"Este fin de la semana que recién pasó, tuvimos un taller de hockey para todos de nuestros estudiantes! #hockey #vsp http://t.co/gbUqvcAxpR",1
65,65,632264668275412992,2015-08-14 18:56:58,0,0,Did you know that sandy beaches are mostly made of silica (SiO2) in the form of the mineral quartz? #vsp #funfact http://t.co/0ip2cbZaVw,1
66,66,632206872901095429,2015-08-14 15:07:18,0,1,"¡Partidos de fútbol y sesiones de surf, son sólo el comienzo del trabajo en equipo para Valpo Surf Project! #vsp http://t.co/0U305BwOsx",1
67,67,631489638830485504,2015-08-12 15:37:17,0,0,Today we are celebrating the #InternationalYouthDay! We are so proud of the young individuals that we work with! http://t.co/SPHMtS8frD,1
68,68,631102547995066368,2015-08-11 13:59:07,0,0,¿Qué podemos hacer con toda la basura que recogimos de la playa? Este hombre crea tablas de surf de basura recogida http://t.co/MWMZh2mOb9,0
69,69,629732450109927424,2015-08-07 19:14:50,0,0,Did you know: English is the official language of more countries than any other language? #ESL #factoftheday http://t.co/alhJtQXPH9,1
70,70,629716578683211776,2015-08-07 18:11:46,0,0,La limpieza de las playas del mundo es esencial para la salud del océano #vsp #valposurf http://t.co/922ipMZrS8,1
71,71,629016307313328129,2015-08-05 19:49:08,0,0,As the sun sets over Montedónico we are thankful for yet another successful day of youth mentorship #valposurfproject http://t.co/mrqfnMrmeD,1
72,72,626049257473212417,2015-07-28 15:19:09,0,0,This July we welcomed Varun Konanki &amp; Makensie Brown to the VSP: we are looking forward to having them on the team! http://t.co/5pQocupZV5,1
73,73,623580149695574017,2015-07-21 19:47:47,0,0,@tweethanban We are excited you want to support our work http://t.co/q6fN5c7RAG Here's the link to our internship program when you're ready!,0
74,74,623579767321829376,2015-07-21 19:46:16,1,0,"@Crisbello_  gracias a ti por todo tu apoyo, tío Cristian!",1
75,75,623579551789133824,2015-07-21 19:45:25,0,0,"Unfortunately VSP has to say goodbye to two beloved interns, check out this blog to learn about their experience http://t.co/ye7kykSKaT",1
76,76,620965362067197952,2015-07-14 14:37:33,0,2,"RT @injuvfm: En ""Un Voluntario Suma"" @RomanTombolini conversa con @valposurf y @futbolmasorg http://t.co/npDWpaZIqc http://t.co/h1Q3KyzqUo",1
77,77,620965190943797248,2015-07-14 14:36:53,1,0,Revisa la nueva publicación en nuestro blog sobre un día de escalada! http://t.co/LerzX5grxZ #surf #youthmentorship #rockclimbing,1
78,78,618879058613563392,2015-07-08 20:27:20,0,0,Throwback from the Valpo Surf archives of the team shaping our first surfboard! #surf #valposurf #throwback http://t.co/dW1g9lkMJc,1
79,79,618442336050249728,2015-07-07 15:31:57,0,0,Los niños de VSP haciendo travesuras durante nuestra excursión a escalar de invierno #climb #vsp #youthmentorship http://t.co/9SUPrdOC2R,1
80,80,616349932115656704,2015-07-01 20:57:29,0,0,Now looking for 2016 interns! Check our website for more information and apply today! #vsp #intern #chile http://t.co/YUZ480XJbI,1
81,81,613782192473423873,2015-06-24 18:54:12,0,0,Did you know less than 5% of the Earth's oceans have been explored? We have better maps of mars than the ocean floor! http://t.co/DMS4pOFG7q,1
82,82,613371313227464704,2015-06-23 15:41:31,0,0,Saludos al sol! #felizmartes #vsp #surf #yoga #youthmentorship #Chile http://t.co/z0N12H0Ksf,1
83,83,609431744295604224,2015-06-12 18:47:05,0,0,"The surf doctor recommends at least one surf session a week. Ours is tomorrow, when's yours? #surf #friday #chile",1
84,84,609416782064025600,2015-06-12 17:47:37,1,0,#flashbackfriday to Sofia from Cerro Mariposa enjoying the warmer weather in January. //… https://t.co/xrgKw8SAuP,1
85,85,608710704070299648,2015-06-10 19:01:55,2,0,"""El mejor surfista es el que esta pasándolo bien"" algunas palabras sabias para acordarnos que la vida no es tan serio #citadeldia #surf",1
86,86,608709717033107456,2015-06-10 18:58:00,0,0,"""The best surfer out there is the one having the most fun"" Some surfy wisdom to remind us not to take life so seriously #surf #quoteoftheday",1
87,87,608688867777081344,2015-06-10 17:35:09,0,0,The VSP crew stops to stretch their legs and enjoy a sweet sunset on the way back from Coquimbo.//… https://t.co/VYlFr02Y0M,1
88,88,608387729794211840,2015-06-09 21:38:32,1,1,"The tíos spent today getting ready for a week of English classes and our surf sesh on Saturday! We're stoked, are you? #vsp #surf #english",1
89,89,608373001688641536,2015-06-09 20:40:01,0,1,Tía Martha puts on some finishing touches after planting a tree at the 1st Environmental Community… https://t.co/wxaUprNjFE,1
90,90,606442529484107776,2015-06-04 12:49:00,1,1,"""So the moon doesn't fall out of the sky"", said Maxi, 9 years old, when asked why we need to care for the environment. Good answer, Maxi.",1
91,91,605760279977156609,2015-06-02 15:37:59,0,1,"Sigrid, 14 años, agarró su primera ola esta fin de semana! Felicitaciones! #surf #youthmentorship #vsp http://t.co/iJ7pxeA2TZ",1
92,92,605739253679681537,2015-06-02 14:14:26,0,0,Thanks to all who came out to the Boston Silent Auction this past weekend! We appreciate all of your support. Photos to come!  #VSPBoston,1
93,93,604662823638007808,2015-05-30 14:57:05,0,0,TONIGHT: VSP Boston Silent Auction Fundraiser! Last day to get your tickets at : https://t.co/XVtIOMdEUj http://t.co/YzqapCAl1V,1
94,94,604279757639938048,2015-05-29 13:34:55,0,0,"One day left for pre-sale tickets for the Boston Fundraiser, tomorrow May 30th!! http://t.co/CanGdTVSso http://t.co/rC9jVbQlEU",1
95,95,603987488160485376,2015-05-28 18:13:33,1,0,"Get your tickets here for the Boston Fundraiser, Saturday May 30th, before they run out! http://t.co/CanGdTVSso http://t.co/xk6yOhLAQp",1
96,96,603968567449677824,2015-05-28 16:58:22,1,0,VSP April 2015 Newsletter  - http://t.co/MlQ7kg9kG9,1
97,97,603947129451769856,2015-05-28 15:33:11,2,2,Boston Fundraiser MAY 30! Food &amp; drink by  @AnnasBoston @KEELVodka @DowneastCider @FlatbreadSville @SamuelAdamsBeer @TheBlackSeal,1
98,98,603538158911913985,2015-05-27 12:28:04,0,3,2015 Annual Boston Fundraiser is only 4 DAYS AWAY! Get your tickets before they run out! http://t.co/h1uXwpQ37e http://t.co/Xs85cJn1rM,1
99,99,603211948726026242,2015-05-26 14:51:50,0,0,"Tickets are running out for our Boston Fundraiser THIS SATURDAY, MAY 30th! Buy your tickets here: http://t.co/CanGdTVSso #VSPBoston",0
100,100,601829487534309376,2015-05-22 19:18:25,0,0,Feliz viernes a tod@s!  Esperemos que tod@s pueden ir a la playa y agarrar olas este fin de semana!! #vsp #FelizViernes #surf,1
101,101,601370290279559168,2015-05-21 12:53:44,0,1,"Don't miss our Annual Boston Fundraiser, Saturday May 30th! Tickets here: http://t.co/h1uXwpQ37e  #VSPBoston http://t.co/LbJGrtm7Bi",0
102,102,600660122529091585,2015-05-19 13:51:47,0,0,New blog post about our pizza workshop with the kids in Cerro Toro! http://t.co/rtkURhHFS4 #youthmentorship #valposurf #educate #pizza,0
103,103,598202329926606848,2015-05-12 19:05:24,0,0,"Una foto de los archivos de Valpo Surf, uno de los fundadores Wiley Todd, en una sesión de surf el 2013 #surf http://t.co/pO3DUHpMtR",1
104,104,595976067422265344,2015-05-06 15:39:01,0,0,Save the date for our Annual Boston Silent Auction Fundraiser! http://t.co/wNaEFc4HY7,1
105,105,595680756778827778,2015-05-05 20:05:34,0,0,Felicitaciones a @MakuaRothman  @CristianMerello @surfnavarro los ganadores de @Quiksilver Ceremonial 2015! @wsl #BWT #PuntaDeLobos,1
106,106,593469056126189568,2015-04-29 17:37:03,0,0,Gracias @RSMOTORCL !  https://t.co/PXSILzTrYC,1
107,107,593083568060006400,2015-04-28 16:05:16,0,0,"Delicious food &amp; drink by @AnnasBoston @FlatbreadSville @TheBlackSeal, @SierraNevada for our Boston event May 30! Get your tickets today!",1
108,108,591275905252745216,2015-04-23 16:22:15,0,51,"RT @NatYoungNY: Rule 1. Never walk away from good waves, in hope of better waves......",1
109,109,590971375398952960,2015-04-22 20:12:10,0,0,http://t.co/Q7p0twIATi,1
110,110,590859739757678593,2015-04-22 12:48:34,0,0,Do something good for our planet today! // Haz algo bueno para nuestro planeta hoy! #DiaDeLaTierra #EarthDay2015 http://t.co/kAdOtxD12d,1
111,111,590588241390219265,2015-04-21 18:49:44,1,0,"Tickets LIVE for our Boston Annual Fundraiser May 30th! Don't miss out, buy them here: http://t.co/CanGdTVSso #Boston #Surf #support",0
112,112,589105264802009088,2015-04-17 16:36:54,0,31,RT @patagonia: Pick a donation team to help @surfnavarro and @SaveTheWaves with #LobosPorSiempre: http://t.co/3ZqfU0x8CW http://t.co/29A2mA…,1
113,113,587994222189531136,2015-04-14 15:02:01,0,0,Thanks to all who came out to our Open Bar Event in New York on Friday! Catch us in October for our Annual NYC Silent Auction Fundraiser!,1
114,114,586599701232779264,2015-04-10 18:40:41,1,0,"Tickets are sold out for our NYC Open Bar Charity Event tonight, thanks to all who bought tickets. Looking forward to the event!",1
115,115,586558053538996224,2015-04-10 15:55:12,0,0,Don't miss our NYC Open Bar Charity Event happening TONIGHT at the Garryowen Officer's Club! Tickets here: http://t.co/DC1M6HvKdu,1
116,116,586548338658508800,2015-04-10 15:16:36,0,0,VSP February 2015 Newsletter - http://t.co/JYBZqdqXXR,1
117,117,585084834063773699,2015-04-06 14:21:09,0,0,"Our NYC open bar fundraising event is happening this Friday, April 10. Get your tickets before they run out! http://t.co/DC1M6HvKdu",1
118,118,583989686647001088,2015-04-03 13:49:25,1,0,See some photos and read about the about the huge swell that Chile got last week below! #surf #chile http://t.co/GOVoWRSqj0,1
119,119,583259262924783616,2015-04-01 13:26:59,0,1,Estamos pensando en todos uds. los damnificadas por las lluvias y aludes en el Norte #LevantandoAlNorteMG,1
120,120,582889792310009856,2015-03-31 12:58:50,0,0,Only 10 days until our NYC open bar fundraising event! Support VSP and buy your tickets here: http://t.co/DC1M6HvKdu http://t.co/iwDlpMtcbn,0
121,121,581238196102643714,2015-03-26 23:35:59,0,0,"Summer may be over, but that doesn't mean that VSP won't still be seen charging the waves at La Boca. http://t.co/ERkwXEc8BP #summer2015",1
122,122,580862734994169856,2015-03-25 22:44:02,0,0,Attention NYC folks: See our blog to check out an event we will be having on April 10th!  http://t.co/eoxIjnXxif,0
123,123,580758653164261376,2015-03-25 15:50:27,1,2,Thanks to all who participated in the beach cleans at Con Con and Playa Portales this past weekend for #WorldWaterDay ! @vigilantecosta,1
124,124,578936628376387584,2015-03-20 15:10:22,1,0,"Feliz equinoccio de otoño, y para nuestros amigos en el hemisferio norte feliz primer día de la primavera! #Equinoccio #DiaDeLaFelicidad",1
125,125,578634740598743040,2015-03-19 19:10:47,0,11,"RT @Surfrider: Showers are so overrated - water conservation is not! Pledge to skip yours this Sunday, #WorldWaterDay! http://t.co/u1oR8dkC…",1
126,126,577888656150630400,2015-03-17 17:46:06,2,4,"Join us in cleaning up the coast this Saturday, March 21st! #WorldWaterDay  @vigilantecosta @SaveTheWaves http://t.co/hf2wTDbX8b",1
127,127,576129415509368832,2015-03-12 21:15:31,0,5,RT @vigilantecosta: #playaportales es un punto de limpieza que se suma nuevamente a nuestra campaña #UnidosporAguasLimpias. Bienvenidos! @v…,1
128,128,576008951554183168,2015-03-12 13:16:50,0,2,Seeking motivated individuals to become a part of the VSP team starting in July 2015!  Apply here: http://t.co/pADZH2TCWy,1
129,129,575362560469368832,2015-03-10 18:28:18,0,0,"Buena suerte a los niños que volvieron a clases! Si bien el verano ya terminó, estamos emocionad@s de seguir surfeando los fines de semana!",1
130,130,573846961377382401,2015-03-06 14:05:51,0,0,"Meet two of VSP's all-star surfer girls, Shenoa, 12 and Valentina, 14 #girlpower #SurfsUp #youthmentorship http://t.co/3n94zTFszo",1
131,131,573183035019038720,2015-03-04 18:07:39,0,0,Que linda mañana para levantarse temprano y agarrar olas con los empleados antes de un día en la oficina #workhardplayharder #chile,1
132,132,572473196328443904,2015-03-02 19:07:00,1,0,"8 million tons of plastic are dumped into the ocean every year. Use less plastic, keep our oceans clean. @Natgeo @sciencemag #environment",1
133,133,571426937744302080,2015-02-27 21:49:33,0,0,"Tio Dean, Maxi, and Gerardo going for a pre-surf jog #valposurf #youthmentorship  #Chile http://t.co/g1ArCv23Wz",1
134,134,569924244433440768,2015-02-23 18:18:23,0,0,Certificación ISA (International Surfing Association) con #monobarrientos http://t.co/CGBzEZlYrv,1
135,135,568139860256669696,2015-02-18 20:07:52,0,0,Reflections of a hard days work http://t.co/hL9FB3E235,1
136,136,567778467002195968,2015-02-17 20:11:50,0,0,"Y TÚ?, ¿Estás listo para surfear? @DercoCenter http://t.co/sjsRdSWoe3",1
137,137,567330797754265601,2015-02-16 14:32:57,0,1,February VSP 2015 Newsletter - http://t.co/yuQzxO7fhi,1
138,138,566347507081695233,2015-02-13 21:25:42,2,1,Hope everyone has a great weekend! Get out there and catch some waves! http://t.co/GseISpzyFR,1
139,139,565606841867333632,2015-02-11 20:22:34,1,1,"MUCHAS GRACIAS @Wetflychile for your awesome gear donation! We are pumped to have some new suits, hoods, and leashes! http://t.co/c1t6ZhSsww",1
140,140,565271286117847043,2015-02-10 22:09:11,4,3,THANKS for the new gear! We are very stoked. #monobarrientos #escueladesurfchileextremo http://t.co/K7Vb4XpbHr,1
141,141,563805510856880129,2015-02-06 21:04:43,0,1,Valpo surf train! #chile #surf #youthmentorship http://t.co/iayP3H6pQ9,1
142,142,563102981886078976,2015-02-04 22:33:07,0,0,Foggy morning up in the hills of Valparaíso #surf #youthmentorship #valpo http://t.co/Aa1r8NvxzT,1
143,143,562693043061784576,2015-02-03 19:24:10,0,0,Martha doing some coaching with Simón in the water #chile #youthmentorship #educate http://t.co/ETS1rr4ye6,1
144,144,561256928337481729,2015-01-30 20:17:34,0,0,Valentina representing the girls of Valpo Surf on a killer wave! #youthmentorship #chile #surf http://t.co/qEKMY1sWCg,1
145,145,560878497846292480,2015-01-29 19:13:49,0,0,Pop up practice on the beach #valposurf #youthmentorship #chile http://t.co/rjIXu53SY7,1
146,146,560170424223682560,2015-01-27 20:20:11,1,1,Teamwork on the board stack post surf session #youthmentorship #chile #surf http://t.co/ZaIMNbw7vE,1
147,147,556186519531454464,2015-01-16 20:29:34,0,0,Summer surf sessions have officially begun and the 2015 interns have arrived! Welcome to the team… http://t.co/hEdgk4cCVF,1
148,148,550051182295531521,2014-12-30 22:09:55,0,0,Support the VSP Before the End of the Year! - http://t.co/ZBSBcICjIx,1
149,149,543073692608385024,2014-12-11 16:03:52,0,1,Clink the link to our blog to watch the report that @AhoraNoticiasMe did on VSP! http://t.co/12DZkwSkhE http://t.co/6x07nEaKIS,1
150,150,543071188726317057,2014-12-11 15:53:55,1,0,"Check out the link in our profile to watch a special that Chilean news program, Ahora Noticias, did on… http://t.co/Ej8l5aTfvJ",1
151,151,542705779313483776,2014-12-10 15:41:55,0,0,Surfista Maximiliano getting some perfect waves #valposurf #youthmentorship #chile http://t.co/z9IzCCceLJ,1
152,152,540503705259614208,2014-12-04 13:51:40,0,0,The art of the surfboard stack #valposurf #chile @DercoCenter http://t.co/UpBScUaJmR,1
153,153,539797112004050944,2014-12-02 15:03:55,0,0,"VSP Ambassador Punto Gonzalez just released a new surf video, click the link in our profile to catch… http://t.co/QfNH198bG6",1
154,154,535809844482015233,2014-11-21 14:59:56,0,0,VSP Annual Appeal 2014 http://t.co/3YlRqotc7Y,1
155,155,534749874219409409,2014-11-18 16:47:59,1,0,Check out the latest blog post on the contributions of Brainstorm Print &amp; Design to VSP. @wearebrainstorm  http://t.co/Ql8oYp3qSA,1
156,156,534703047029436416,2014-11-18 13:41:55,0,0,"Let's go surfing now, everybody's learning how #youthmentorship #valposurf #surf http://t.co/z3pddxsnTv",1
157,157,534367651204988928,2014-11-17 15:29:10,0,1,RT @AsstSuperUFRSD: Great article about Valpo Surf Project @valposurf started by @AllentownHS grad. Amazing work! @huffingtonpost http://t.…,1
158,158,533351335786459138,2014-11-14 20:10:42,0,0,New Yorkers be sure to head to @SaveTheWaves film fest in Brooklyn tomorrow! Buy tix here: https://t.co/M6ogPk1mMe http://t.co/HuV6rL7gYE,0
159,159,533269583889985536,2014-11-14 14:45:51,0,0,Former student/current instructor Claudio talks surfing's hugely positive effect on locked up teens @HuffPostImpact http://t.co/FKALui7GX9,1
160,160,533055805197926401,2014-11-14 00:36:22,0,2,RT @AOLCSR: What do surfing + Chile + detention centers have in common? Find out about @valposurf here: http://t.co/Gh8kKw8tyW  Thanks @Huf…,0
