,Unnamed: 0,A,date,C,D,content,polarity
32,32,698251183861932034,2016-02-12 21:03:49,48,44,¡#Teletón presenta su primera impresora 3D para fabricar prótesis de manos! --&gt; https://t.co/ecCm2YRWIL 👏👏 ¡Dale RT! https://t.co/2zSTcGSqJ1,1
33,33,698236138461511680,2016-02-12 20:04:02,5,5,Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iIoGOb ¡No te lo pierdas! https://t.co/WWWWEPvlbz,0
34,34,698221079018471424,2016-02-12 19:04:12,13,6,¡De película! Fans de Star Wars regalan una prótesis de mano 3D a niño de de 9 años --&gt; https://t.co/9Pus2luc1S 👏👏👏 https://t.co/eIyJrffVpf,0
35,35,698191151891943424,2016-02-12 17:05:17,12,7,¡Toda la energía! El tenista paralímpico @robinmendezf se prepara su regreso al circuito! https://t.co/NrSbK0rPU4 👏👏 https://t.co/aHLlJlzJgY,1
36,36,698175756686532608,2016-02-12 16:04:06,7,6,¡No te lo pierdas! Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iIoGOb https://t.co/iHjfu94AZu,0
37,37,698160817213145092,2016-02-12 15:04:44,22,6,"¡Maravillosa! Kanya Sesser, la modelo que venció su situación de discapacidad https://t.co/Q2sHLZKWoZ 👏 ¡Dale RT! https://t.co/nPBnJDw8vu",1
38,38,698130372480126977,2016-02-12 13:03:46,32,16,¡#Teletón realiza terapias acuáticas para disminuir el dolor de niños y jóvenes en rehabilitación! 👏👏👏 #salud ¡RT! https://t.co/EupKRhGj1D,0
39,39,698099933841395712,2016-02-12 11:02:48,2,0,"@DonFranciscoTV: ""Hemos cambiado la mentalidad de Chile respecto a la discapacidad”--&gt; https://t.co/32HcxyFfw5  ¡RT! https://t.co/lpeCSoFTse",1
40,40,697963833206403072,2016-02-12 02:02:00,8,7,POSTULA al Voluntariado Permanente #Teletón ACÁ --&gt; https://t.co/2LM7iIoGOb ¡No te pierdas esta hermosa experiencia! https://t.co/GaIAvJJMir,0
41,41,697948865325047812,2016-02-12 01:02:31,27,8,¿Sabías que en #Teletón fabricamos las órtesis que sirven para mejorar la función del aparato locomotor de niños? 👏 https://t.co/y5kljRF0OS,1
42,42,697918807202000896,2016-02-11 23:03:04,5,4,¡NO DEJES TUS HIJOS PEQUEÑOS SOLOS EN LA PISCINA! Los 10 tips para prevenir accidentes-&gt; https://t.co/9oqYh8ZG4q 🏊 ☀ https://t.co/eYcNzKMZ3T,0
43,43,697903704746389509,2016-02-11 22:03:04,16,3,POSTULA al Voluntariado Permanente #Teletón ACÁ --&gt; https://t.co/2LM7iIoGOb ¡No te pierdas esta hermosa experiencia! https://t.co/aDbCActffL,0
44,44,697888813356597250,2016-02-11 21:03:53,15,10,No se las pierdan ¡Estas son las 23 playas inclusivas que existen en Chile! https://t.co/CsydNjJsHy por @senadis_gob https://t.co/d0MuwFaHrq,0
45,45,697858681099182080,2016-02-11 19:04:09,4,1,¿Son los videojuegos herramientas terapéuticas para la rehabilitación? --&gt; https://t.co/TZdWsbpDUe 👏👏 https://t.co/4YhNlOzDuk,1
46,46,697828672540188672,2016-02-11 17:04:55,44,26,¡Esta madre de #PuertoMontt hizo lo posible para crear este innovador medio de transporte y pasear a su pequeña!👏♿ 🚴 https://t.co/WcS5TpVUSL,0
47,47,697798392982933504,2016-02-11 15:04:36,7,4,¡Un hombre en situación de discapacidad logró increíble récord Guinness con sus bastones! https://t.co/RwxRo3eVi8 👏👏 https://t.co/vzEPU4axKh,1
48,48,697783202472202240,2016-02-11 14:04:14,8,3,POSTULA al Voluntariado Permanente #Teletón ACÁ --&gt; https://t.co/2LM7iIoGOb ¡No te pierdas esta hermosa experiencia! https://t.co/0Qkc8JTOmS,0
49,49,697768006529740801,2016-02-11 13:03:51,20,16,¡En #Curanilahue adaptaron los carros del supermercado para personas con discapacidad! https://t.co/XLgfReteEr 👏👏RT https://t.co/qs51G5LXdL,0
50,50,697737537125818368,2016-02-11 11:02:46,19,28,¡NO SE DICE lisiado o inválido! Utiliza de foma correcta el lenguaje inclusivo --&gt; https://t.co/CQHuPEcECc 👍 https://t.co/cUukfM6mkL,0
51,51,697722398309814272,2016-02-11 10:02:37,13,5,🎉#Teletón #Talca celebró un año más entregando rehabilitación a los niños con discapacidad: https://t.co/t8DWwyMx9T👏 https://t.co/wq8m4sK7q5,1
52,52,697586490503782400,2016-02-11 01:02:34,22,17,¡Elías es un niño admirable! Un accidente lo dejó sin caminar y hoy es un gran deportista-&gt; https://t.co/LGKBhqsbRF👏 https://t.co/ulY9GoFhRo,0
53,53,697556412302491648,2016-02-10 23:03:03,18,11,¿Sabías que en #Teletón fabricamos las órtesis que sirven para mejorar la función del aparato locomotor de niños? 👏 https://t.co/NKz8r9JiHi,1
54,54,697541329119801344,2016-02-10 22:03:07,3,4,POSTULA al Voluntariado Permanente #Teletón ACÁ --&gt; https://t.co/2LM7iIoGOb ¡No te pierdas esta hermosa experiencia! https://t.co/FEeRLZIVOr,0
55,55,697526564481798144,2016-02-10 21:04:27,11,25,¡No se tiren piqueros! ¡Prevengamos accidentes en piscinas! Súmate a nuestra campaña 👍🏼-&gt; https://t.co/6vB8DFERV4 🏊 https://t.co/CwpIpcPzPS,0
56,56,697496364910034944,2016-02-10 19:04:26,22,9,En Teletón usamos salas multisensoriales que mejoran las funciones intelectuales de niños: https://t.co/0oLlk6ck9T 👏 https://t.co/ZRs9WHNUu9,1
57,57,697481252883054595,2016-02-10 18:04:23,11,5,¡No te lo pierdas! Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iIoGOb https://t.co/e5z6SA99oz,0
58,58,697466349040304129,2016-02-10 17:05:10,10,7,Conoce la alucinante “Danza de Mil Manos” con 88 artistas en situación de discapacidad -&gt; https://t.co/lPM89u8427 👏💃 https://t.co/Pnip1spZV1,0
59,59,697436048721321986,2016-02-10 15:04:46,10,16,¿Tienes algún familiar que necesite ingresar a #Teletón? Conoce los 4 pasos que debes seguir https://t.co/3nuWil9t42 https://t.co/XcxmFfjbgy,0
60,60,697420776425811968,2016-02-10 14:04:05,11,2,Postula al Voluntariado Permanente #Teletón ACÁ https://t.co/2LM7iIoGOb ¡No te pierdas esta maravillosa aventura! https://t.co/3IVSv2hQyx,1
61,61,697405597659037696,2016-02-10 13:03:46,8,6,"Conoce a Mark Goffeney, el increíble músico que toca guitarra con los pies --&gt; https://t.co/PFIUO38OeE 🎶 ¡RT! https://t.co/XebLEeU4JN",1
62,62,697375137285464064,2016-02-10 11:02:43,19,7,¡Toda la fuerza! El tenista paralímpico @robinmendezf se prepara su regreso al circuito! https://t.co/7Bgzo4XzOe 👏👏👏 https://t.co/He08TV1KlW,1
63,63,697224068056117248,2016-02-10 01:02:26,25,8,Los perritos de @Carabdechile compartieron con nuestros niños de #Teletón #PuertoMontt 🐶 @VeranoTeletón16 👏👏 https://t.co/o0Rsp6GahR,1
64,64,697193982284206081,2016-02-09 23:02:53,21,4,¡Conoce las 5 claves de la fonoaudiología en la rehabilitación de pacientes de Teletón! --&gt; https://t.co/gbSjZSNpZc https://t.co/dPs3QHoJLf,1
65,65,697178859956002816,2016-02-09 22:02:47,7,7,Postula al Voluntariado Permanente #Teletón ACÁ https://t.co/2LM7iIoGOb ¡No te pierdas esta maravillosa aventura! https://t.co/Zal2B9772F,1
66,66,697163962899701760,2016-02-09 21:03:36,6,5,"En #Chile 2.606.914 de personas adultas viven en situación de #discapacidad, es decir el 20% de la población. https://t.co/ZBKePErPFk",0
67,67,697133914503122945,2016-02-09 19:04:11,17,4,¡Toda la fuerza! El tenista paralímpico @robinmendezf se prepara su regreso al circuito! https://t.co/zkpM7ePMPY 👏👏👏 https://t.co/Xl6xzVyN0G,1
68,68,697103787798982657,2016-02-09 17:04:29,15,3,"""La verdadera discapacidad está en la mente"", dice nuestro amigo Luciano.Revive su historia: https://t.co/kg7Ji54I51 https://t.co/a8E1r2BdGI",1
69,69,697088472914513920,2016-02-09 16:03:37,6,2,Postula al Voluntariado Permanente #Teletón ACÁ https://t.co/2LM7iIoGOb ¡No te pierdas esta maravillosa aventura! https://t.co/pm4b7aapYE,1
70,70,697073540760236032,2016-02-09 15:04:17,5,5,¡Conoce las 5 claves de la fonoaudiología en la rehabilitación de pacientes de Teletón! --&gt; https://t.co/v5PUXAXprL https://t.co/ZpAimsv7Dq,1
71,71,697043094252949504,2016-02-09 13:03:18,11,7,Así es la espectacular “Danza de Mil Manos” con 88 artistas en situación de discapacidad: https://t.co/8tyrgvF7wA 👏💃 https://t.co/cHGdQqYrHN,1
72,72,697012697725018116,2016-02-09 11:02:31,11,7,¡De película! Fans de Star Wars regalan una prótesis de mano 3D a niño de de 9 años --&gt; https://t.co/9Pus2luc1S 👏👏👏 https://t.co/RkkhmbIraM,0
73,73,696997507117748224,2016-02-09 10:02:09,5,6,¡No te lo pierdas! Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iIoGOb https://t.co/8YaxSayh8f,0
74,74,696861621025689600,2016-02-09 01:02:12,26,50,"¡NO SE DICE ""minusválido o lisiado""! Recuerda usar de foma correcta el lenguaje inclusivo: https://t.co/CQHuPEcECc 👍 https://t.co/QdzndxzXJZ",0
75,75,696846432628830209,2016-02-09 00:01:50,6,1,¡No te lo pierdas! Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iIoGOb https://t.co/Ebzn34k4Sf,0
76,76,696831561916948481,2016-02-08 23:02:45,16,6,¡Notables deportistas! ¡La Selección Chilena de Pesas logró 8 medallas en Río de Janeiro!-&gt; https://t.co/T1Q2MiHYkZ👏 https://t.co/EF3NLxgOHi,1
77,77,696816504122314753,2016-02-08 22:02:55,6,3,Los niños de #Teletón #Atacama disfrutaron de la hermosa obra El Club de los Atrapasueños: https://t.co/xBFchmS4hY👏👏 https://t.co/zE00YqHDyE,1
78,78,696801416409706498,2016-02-08 21:02:58,3,3,¡Todo es posible! Este hombre logró un espectacular récord Guinness con sus muletas! --&gt; https://t.co/5519ztuOYX 👏👏 https://t.co/LvpcqCL2Nb,1
79,79,696771345615609856,2016-02-08 19:03:28,15,5,¡Toda la fuerza! El tenista paralímpico @robinmendezf se prepara su regreso al circuito! https://t.co/L4RPfjNx8J 👏👏👏 https://t.co/4aRG168qyE,1
80,80,696771341488357376,2016-02-08 19:03:27,8,3,¡Cuida su salud! ¡Rehabilita a tu hijo en #Teletón este #2016! Son 4 simples pasos --&gt; https://t.co/krfgA3VKnX 👍 https://t.co/UeHqZJ5JZG,0
81,81,696756172045553664,2016-02-08 18:03:11,7,3,¡No te lo pierdas! Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iIoGOb https://t.co/IbhrznjhQM,0
82,82,696741450378321920,2016-02-08 17:04:41,6,4,¡NO TE BAÑES EN ZONAS PARA NAVEGACIÓN! Ten en cuenta: 10 tips para prevenir accidentes-&gt; https://t.co/9oqYh8ZG4q 🚣 ☀ https://t.co/JOolFRK2iq,0
83,83,696711147353985024,2016-02-08 15:04:16,15,12,¡#Teletón presenta su primera impresora 3D para fabricar prótesis de manos! --&gt; https://t.co/ecCm2YRWIL 👏👏 ¡Dale RT! https://t.co/iPGJ0rxMax,1
84,84,696665341393506304,2016-02-08 12:02:15,8,4,¡No te lo pierdas! Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iIoGOb https://t.co/IoisttBhxY,0
85,85,696650297943461888,2016-02-08 11:02:28,11,0,"¡Conocimos a Leam, un niño muy valiente con una increíble historia de superación! 👏👏 --&gt; https://t.co/N7PQBZDxuy  ❤ https://t.co/b3JlhA8VTa",1
86,86,696635135207325697,2016-02-08 10:02:13,16,6,🎉#Teletón #Talca celebró un año más entregando rehabilitación a los niños con discapacidad: https://t.co/PMVMEEAYz5👏 https://t.co/N3zrGB7PAD,1
87,87,696514123627175936,2016-02-08 02:01:22,12,6,POSTULA al Voluntariado Permanente #Teletón ACÁ --&gt; https://t.co/2LM7iIoGOb ¡No te pierdas esta hermosa experiencia! https://t.co/5dCxXoNnlV,0
88,88,696499144614137856,2016-02-08 01:01:51,26,23,"¡Jorge Zúñiga, el creador de la prótesis de mano biomecánica 3D visitó nuestro instituto! https://t.co/C0QDW1xJOO 👏👏 https://t.co/mGkGkRQuDv",1
89,89,696484006054010884,2016-02-08 00:01:41,15,3,🎉#Teletón #Talca celebró un año más entregando rehabilitación a los niños con discapacidad: https://t.co/qyGLVF0xd8👏 https://t.co/RnH135iVjH,1
90,90,696469001870950400,2016-02-07 23:02:04,19,20,Canoterapia: Cuando los perros pueden ayudar a la #rehabilitación. Más en: https://t.co/kA5ZoKWVui 🐶 🐶 #Salud https://t.co/pz3An3J30A,0
91,91,696438912563224576,2016-02-07 21:02:30,12,1,Queremos agradecer a los más de 800 voluntarios que participaron en el #VeranoTeleton16 ¡MUCHAS GRACIAS! 👏👏👌👌 https://t.co/YDUz3ymJY3,1
92,92,696423737432875009,2016-02-07 20:02:12,8,6,Postula al Voluntariado Permanente #Teletón ACÁ https://t.co/2LM7iIoGOb ¡No te pierdas esta maravillosa aventura! https://t.co/ZOeOB4UYSd,1
93,93,696408747736965128,2016-02-07 19:02:38,10,3,Esta una de las historias de superación más emocionantes de Teletón ¡Imperdible! https://t.co/aHQ5lxvKr0 @almarza102 https://t.co/Yq03Kn2jcl,1
94,94,696378617094402050,2016-02-07 17:02:55,8,5,¡NO SALTES AL AGUA DESDE ROQUERÍOS! Los 10 tips para prevenir accidentes en playas -&gt; https://t.co/A4xYlfYq5K 🏊 ☀ https://t.co/9siT9Fs0qz,0
95,95,696348406600572929,2016-02-07 15:02:52,24,17,"¡A mojarse, a mojarse! ¡Gracias @BomberosdeChile por compartir con nuestros niños!  👏🏼👏🏼☀️☀️ https://t.co/suPfoL7gFN",1
96,96,696333044496605184,2016-02-07 14:01:49,6,7,¡No te lo pierdas! Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iIoGOb https://t.co/sFZlpo1NJh,0
97,97,696318050639986688,2016-02-07 13:02:14,22,15,"¡Admirable! Haben Girma, es la primera joven sordociega que se gradúa de la U. de @Harvard: https://t.co/dDdadBdbqT👏 https://t.co/ux8ePewm0K",1
98,98,696287749385617408,2016-02-07 11:01:50,21,5,"""Patito nos demostró que no hay limitaciones en la vida"". Mamá de Patricio. Su historia -&gt; https://t.co/3U10ZHOEXr https://t.co/1eC3xZroWB",1
99,99,696194616379494400,2016-02-07 04:51:45,0,12,RT @PublimetroChile: .@GrilloAranguiz: el instructor de #Zumba que conquista el mundo sobre ruedas https://t.co/CLSmejWRZJ https://t.co/ALr…,1
100,100,696136763342000128,2016-02-07 01:01:52,6,7,¡Genial! Niños de #Teletón asistieron a una clínica deportiva en el CDA con @RivarolaDiego7 https://t.co/Zk2FH8kE68⚽ https://t.co/jzt54VWfkl,0
101,101,696106630350512128,2016-02-06 23:02:08,16,2,Teletón #Calama finalizó su ciclo del Taller de Danza y entregó reconocimientos a sus niños https://t.co/9MZsKvYU6P👏 https://t.co/Nd3F0wpLjK,1
102,102,696091365059530752,2016-02-06 22:01:28,15,6,Postula al Voluntariado Permanente #Teletón ACÁ https://t.co/2LM7iIoGOb ¡No te pierdas esta maravillosa aventura! https://t.co/LXRNwSF8NT,1
103,103,696076518485843968,2016-02-06 21:02:29,85,45,¡Esta madre de #PuertoMontt hizo lo posible para crear este innovador medio de transporte y pasear a su pequeña!👏♿ 🚴 https://t.co/bQYJavwIro,0
104,104,696046407657062404,2016-02-06 19:02:50,5,1,¡Conoce los dos tipos de Voluntariado que realizamos en #Teletón --&gt; https://t.co/BR4lXdj2mK 👍👍 https://t.co/QaeDXCT7WZ,1
105,105,696031123462344704,2016-02-06 18:02:06,7,2,Postula al Voluntariado Permanente #Teletón ACÁ https://t.co/2LM7iIoGOb ¡No te pierdas esta maravillosa aventura! https://t.co/mr9AQHqcdl,1
106,106,696016348800032768,2016-02-06 17:03:23,6,2,¡Así funciona la Terapia de Fonoaudiología en la rehabilitación de pacientes de #Teletón! -&gt; https://t.co/PPUf2zIdGj https://t.co/PXEWBrDnrP,1
107,107,696001182624575488,2016-02-06 16:03:07,12,3,Los niños de #Teletón #Atacama disfrutaron de la hermosa obra El Club de los Atrapasueños: https://t.co/UzKTALKYZ0👏👏 https://t.co/mGL54iYXtt,1
108,108,695986139086381056,2016-02-06 15:03:21,58,33,¡De película! Fans de Star Wars regalan una prótesis de mano 3D a niño de de 9 años --&gt; https://t.co/9Pus2luc1S 👏👏👏 https://t.co/x17sTEvH1w,0
109,109,695970724503097346,2016-02-06 14:02:05,6,3,Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iI75pB ¡No te lo pierdas! https://t.co/eAqNL6Swfj,0
110,110,695925478855733248,2016-02-06 11:02:18,26,8,¡#Teletón realiza terapias acuáticas para disminuir el dolor de niños y jóvenes en rehabilitación! 👏👏👏 #salud ¡RT! https://t.co/5znznPNnDN,0
111,111,695774444166520832,2016-02-06 01:02:09,19,6,Así fue nuestro #VeranoTeletón16 #Temuco junto a @CircoPastelito y los @V_teletonTemuco -&gt; https://t.co/5msCgQ1OQI 😄 https://t.co/5ycLfVK1eE,1
112,112,695759079948603393,2016-02-06 00:01:05,8,5,Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iIoGOb ¡No te lo pierdas! https://t.co/SFXRaNgLOQ,0
113,113,695744426027651073,2016-02-05 23:02:52,17,9,Canoterapia: Cuando los perros pueden ayudar a la #rehabilitación. Más en: https://t.co/kA5ZoKWVui 🐶 #FelizViernes 🐶 https://t.co/Pbf03h0MQy,0
114,114,695728926736433152,2016-02-05 22:01:16,2,6,Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iIoGOb ¡No te lo pierdas! https://t.co/hzJL3qV6TS,0
115,115,695714301856849920,2016-02-05 21:03:09,7,1,Conoce la alucinante “Danza de Mil Manos” con 88 artistas en situación de discapacidad -&gt; https://t.co/a3qNWGDy2G 👏💃 https://t.co/1FCwTdwVik,0
116,116,695699379798282241,2016-02-05 20:03:52,9,7,Niña sobreviviente de accidente “enchula” su prótesis y la transforma en armadura --&gt; https://t.co/GUNf8WSByv 👏👏 https://t.co/PSGTl6wgOB,0
117,117,695684244937555968,2016-02-05 19:03:43,14,5,No se las pierdan: ¡Estas son las 23 playas inclusivas que existen en Chile! https://t.co/CsydNjJsHy ☀ ♿@senadis_gob https://t.co/Ai1I9JxuUU,0
118,118,695668537877209089,2016-02-05 18:01:18,7,4,¡No te lo pierdas! Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iIoGOb https://t.co/G1BTrc7bd5,0
119,119,695654229525032960,2016-02-05 17:04:27,12,30,¡NO SE DICE lisiado o inválido! Utiliza de foma correcta el lenguaje inclusivo --&gt; https://t.co/CQHuPEcECc 👍 https://t.co/ueggEIlUKR,0
120,120,695623997195743232,2016-02-05 15:04:19,23,2,"Ellos son Kamila y Sebastián Estay, dos hermanos que se han rehabilitado gracias a la #Arteterapia 🎨 de #Teletón 👏👏 https://t.co/EKJ4sYudwm",1
121,121,695593592149172224,2016-02-05 13:03:30,9,4,"¡Admirable! Ella es @kanya_sesser, la modelo que venció todos sus límites --&gt; https://t.co/RBG5NEPSN2  👏👏 ¡Dale RT! https://t.co/7NbrEZg3q4",1
122,122,695563137899216897,2016-02-05 11:02:29,21,10,En #Teletón usamos salas multisensoriales que mejoran las funciones intelectuales de niños https://t.co/V9vblihIKm 👏 https://t.co/w7USa3n2nS,1
123,123,695412108259774464,2016-02-05 01:02:21,27,19,¡En #Curanilahue adaptaron los carros del supermercado para personas con discapacidad! https://t.co/XLgfReKPvZ 👏👏RT https://t.co/w67qVkQJpF,0
124,124,695396690010906624,2016-02-05 00:01:05,10,5,¡No te lo pierdas! Ya abrimos las postulaciones al Voluntariado Permanente #Teletón 2016 ACÁ https://t.co/2LM7iI75pB https://t.co/kzYDzQ9wmb,0
125,125,695382027504193537,2016-02-04 23:02:49,9,13,Accede a todas las patologías que atendemos en los institutos #Teletón de #Chile-&gt; https://t.co/OpB1eGrnYO ¡RT! 👍♿ https://t.co/BMT0AUpPw9,1
126,126,695351970844975105,2016-02-04 21:03:23,2,8,¡NO DEJES SOLOS A TUS HIJOS PEQUEÑOS EN LA PISCINA! 10 tips para prevenir accidentes-&gt; https://t.co/9oqYh8I4FQ 🏊 ☀ https://t.co/4PUUCLbB5U,0
