,Unnamed: 0,A,date,C,D,content,polarity
21,21,689200856328212480,2016-01-18 21:41:03,0,0,CONCIERTO DE VERANO EN PARROQUIA LA MATRIZ @UPLATV @BarrioPuertoVap @soychilecl @MatinalUCVRadio @comunidadpucv RT https://t.co/RD3pYnhQeF,1
22,22,689111853855850497,2016-01-18 15:47:23,2,9,Concierto de Verano en la Parroquia La Matriz POR FAVOR DIFUNDIR @TeAmoValpo @ucvradio @radio_festival @punto7valpo https://t.co/SIEr1Pgubd,1
23,23,689097550050234369,2016-01-18 14:50:33,0,0,Próximo martes 26 a las 20hrs en la Matriz Concierto de Verano de la Orquesta Sinfónica Infantil y Juvenil @cormuval https://t.co/TErbslKYa1,1
24,24,688103070790647808,2016-01-15 20:58:51,0,1,AÚN PUEDES INSCRIBIRTE EN #CEVAS2016 NO TE LO PIERDAS https://t.co/LJalNuAMCA,0
25,25,687729883284389891,2016-01-14 20:15:56,0,2,"QUEDAN POCOS DÍAS, INSCRÍBETE AHORA #CEVAS2016 @sientevalpo @UPLATV @BarrioPuertoVap @TeAmoValpo @soychilecl https://t.co/iAzBKfwJAN",0
26,26,686922669414027264,2016-01-12 14:48:21,0,2,Aún puedes inscribirte. Participa en #CEVAS2016  https://t.co/OjSW5La0Xt,0
27,27,685843753387569156,2016-01-09 15:21:07,0,0,AYÚDANOS A DIFUNDIR #CEVAS2016 @laestrellavalpo @mercuriovalpo @sientevalpo @BarrioPuertoVap @PortValparaiso https://t.co/XGDnQm729L,1
28,28,685572148900007936,2016-01-08 21:21:52,0,1,¿Quieres ser monitor de #CEVAS2016? Manda un email a corporacionlamatriz@gmail.com https://t.co/PctqRGAEjN,1
29,29,685477626585157633,2016-01-08 15:06:16,3,3,"VEN A CONOCER MI BARRIO!!!! ES LA CONSIGNA,RECOMIENDA EL BARRIO PUERTO DE @valparaiso ,DONDE LAS PERSONAS SON EL PATRIMONIO",0
30,30,685195714289360898,2016-01-07 20:26:03,0,0,DISFRUTA UN VERANO CON SENTIDO #CEVAS2016 ACTIVIDADES GRATUITAS ¡INSCRÍBETE! https://t.co/lF16bBD8Qs,1
31,31,685112869407559680,2016-01-07 14:56:51,0,0,"FUTVALORES,NUESTRO PROYECTO EMBLEMA ESTA DE CUMPLEAÑOS, MIRA DE QUE SE TRATA  https://t.co/O6zjvugFW5 @mercuriovalpo @dsocial_V @valparaiso",1
32,32,685109944203513856,2016-01-07 14:45:14,2,1,"VEN A CONOCER MI BARRIO!!!! ES LA CONSIGNA,RECOMIENDA EL BARRIO PUERTO D VALPO,DONDE LAS PERSONAS SON EL PATRIMONIO https://t.co/h1j9JqB7n6",0
33,33,685108309679050752,2016-01-07 14:38:44,1,0,ATENCIÓN  BARRIO PUERTO INVITACIÓN GRATUITA DE NUESTROS AMIGOS DE LA UNIVERSIDAD DE VALPARAISO DIFUNDANLO @EICO_cl https://t.co/oX1DIL4LkI,1
34,34,685107871030312960,2016-01-07 14:36:59,1,2,Quieres saber lo que es CEVAS? Mira acá https://t.co/gBclWZdx11 gracias @UPLATV @twittcafechile @mercuriovalpo @radio_festival @ucvradio,1
35,35,685107345559519232,2016-01-07 14:34:54,0,4,Compartan compartan  vacaciones solidarias gratis del barrio puerto de @valparaiso @twittcafechile @laestrellavalpo https://t.co/3RUA8qSqKZ,1
36,36,685088945282088960,2016-01-07 13:21:47,0,0,VACACIONES SOLIDARIAS ¡INSCRIPCIONES ABIERTAS! No te quedes fuera de esta gran oportunidad  #CEVAS2016 @EICO_ @comunidadpucv RT!,1
37,37,684867237195452416,2016-01-06 22:40:48,1,3,¡VACACIONES SOLIDARIAS! Inscripciones abiertas. ¡Te esperamos a ti! RT @TeAmoValpo  @NodoValpo @radio_festival https://t.co/rYzfivqcr9,1
38,38,684803062578413571,2016-01-06 18:25:47,1,4,ATENCIÓN VECINOS BARRIO PUERTO INVITACIÓN GRATUITA DE NUESTROS AMIGOS DE LA UNIVERSIDAD DE VALPARAISO DIFUNDANLO https://t.co/AglnVY2ivC,1
39,39,684726695765622784,2016-01-06 13:22:20,0,1,AYÚDENOS A DIFUNDIR LAS VACACIONES SOLIDARIAS DE LA @CorpLaMatriz @mercuriovalpo @laestrellavalpo @RadioCarnaval_V https://t.co/6aRLLzNkFv,1
40,40,684726491431727104,2016-01-06 13:21:31,0,0,AYÚDENOS A DIFUNDIR LAS VACACIONES SOLIDARIAS DE LA @CorpLaMatriz @mercuriovalpo @laestrellavalpo @CongresoFm @RadioCarnaval_V @dsocial_V RT,1
41,41,684726153437904897,2016-01-06 13:20:11,0,5,AYÚDENOS A DIFUNDIR LAS VACACIONES SOLIDARIAS DE LA @CorpLaMatriz @twittcafechile @ucvradio @radio_festival https://t.co/1Cqz4IUvQJ,1
42,42,682712664599080960,2015-12-31 23:59:18,0,0,"Recuerden, ""VEN A CONOCER  MI BARRIO"" será la frase del 2016, viva el barrio puerto de Valparaíso, felicidades a todos!! Pronto novedades",1
43,43,682567066575048704,2015-12-31 14:20:44,0,0,Felicidades a todos!!!!!  esperamos encontrarnos el 2016 con nuevas iniciativas que ayuden a la gente del Barrio Puerto y de todo Valparaíso,1
44,44,682185556718153728,2015-12-30 13:04:45,1,3,BARRIO PUERTO HOY CENA DE FIN DE AÑO GRATIS EN LA MATRIZ DESDE LAS 18.30HRS DIFUNDAN DIFUNDAN @laestrellavalpo @valparaiso @twittcafechile,1
45,45,680476513037336576,2015-12-25 19:53:38,0,0,"Vecinos todos,  católicos, musulmanes, hippies, artesas, punkis, intelectuales, todos bienvenidos a la cena de fin de año la matriz 30 dic",1
46,46,680186033514885121,2015-12-25 00:39:22,1,1,"Todo listo!!! Todos están invitados, Ven a conocer mi barrio https://t.co/VnvnQ2LtA7",1
47,47,680110474407579648,2015-12-24 19:39:07,0,2,"Estamos preparando la cena navideña, todos bienvenidos,  frontis parroquia la Matriz https://t.co/zcZeaYNa8Z",1
48,48,679639963466657792,2015-12-23 12:29:29,0,0,Te perdiste la feria de navidad La Matriz y Escuela de Ingeniería Comercial de la Universidad de Valparaíso mira acá https://t.co/mU8PC9cFcl,0
49,49,679333709603033089,2015-12-22 16:12:32,0,0,"@casiopeadelmar amiga seguro no te llamamos pq estamos con harta pega en estas fechas, igualmente puedes acercarte, saludos",1
50,50,679328237814722560,2015-12-22 15:50:47,0,2,"Estamos apoyando la revitalización del Barrio Puerto, desde la colaboración con los vecinos https://t.co/yJ7DS84pzD VEN A CONOCER MI BARRIO",1
51,51,679279897517379584,2015-12-22 12:38:42,0,1,"AMIGOS CENA PARA TODOS, GRACIAS A LOS AMIGOS DE LA ESTRELLA POR DIFUNDIR LA ACTIVIDAD, SE PASARON @laestrellavalpo https://t.co/QXrpHfwYoy",1
52,52,679012758583705600,2015-12-21 18:57:11,0,3,"RT @EICO_cl: Fotos Feria Navideña Emprendamos en La Matriz, https://t.co/3UJTHKF9GZ @uvalpochile, @CorpLaMatriz, @sernam_valpo https://t.co…",1
53,53,678934165102985216,2015-12-21 13:44:53,0,0,"Una vez se nos ocurrió apoyar a los padres fortaleciendo valores como el respeto,la perseverancia y creamos esto https://t.co/O6zjvugFW5",1
54,54,678933231815819264,2015-12-21 13:41:11,0,0,"Nuestro trabajo se enmarca en el plano económico, medio ambiental y fundamentalmente en lo social, acá una muestra https://t.co/UyXBekztV1",1
55,55,678929085469446144,2015-12-21 13:24:42,0,0,"Hay espíritu navideño por acá? faltan bebidas y pan de pascua, gracias a los que ya colaboraron,los esperamos el 24 https://t.co/x5yOKaegDp",1
56,56,678928539337510912,2015-12-21 13:22:32,1,13,"FALTAN BEBIDAS Y PAN DE PASCUA,APOYEN ESTA INICIATIVA O CUALQUIER CENA SOLIDARIA DE VALPO @twittcafechile @ucvradio https://t.co/xl5UTec9YF",1
57,57,678325999113797633,2015-12-19 21:28:15,1,0,"Esperamos hacer de esta feria algo permanente,apoyen el emprendimiento,ayudense y todos invitados cenar el 24 ♥ https://t.co/EQ40qjnjmg",1
58,58,678278773800878080,2015-12-19 18:20:36,0,0,"Innovación es crear relaciones de colaboración entre vecinos, ven a conocer mi barrio ,  feria Navideña la matriz https://t.co/hJYSQrZZmK",0
59,59,678276255159046144,2015-12-19 18:10:35,0,0,"Aun no compra los regalos, estamos hasta las 18hrs en feria Navideña la matriz apoyen!!! https://t.co/QJJV08riga",1
60,60,678216691193618432,2015-12-19 14:13:54,5,13,Ya partio la feria Navideña la matriz apoye comprando @twittcafechile @laestrellavalpo @valparaiso https://t.co/p6rgPX7NZc,1
61,61,677831991866298368,2015-12-18 12:45:15,1,3,"AMIGOS, HOY TAMBIÉN ESTAMOS RECIBIENDO COLABORACIÓN PARA LA CENA NAVIDEÑA SOLIDARIA @CongresoFm @RadioCarnaval_V https://t.co/RaM3yoeSlm",1
62,62,677831602475503616,2015-12-18 12:43:42,0,1,"AMIGOS, HOY TAMBIÉN ESTAMOS RECIBIENDO COLABORACIÓN PARA LA CENA NAVIDEÑA SOLIDARIA @twittcafechile @radio_festival https://t.co/xbRSCg13Os",1
63,63,677651234321494018,2015-12-18 00:46:59,1,7,"AMIGOS NECESITAMOS ESPÍRITU NAVIDEÑO,QUIEN NOS APOYA CON LA CENA NAVIDEÑA @twittcafechile @ucvradio @radio_festival https://t.co/TW1115aJKx",1
64,64,677648799687426048,2015-12-18 00:37:18,1,0,Mira el programa al que nos invitó @UPLATV  para que contáramos cual es nuestro sueño para el barrio puerto https://t.co/J7RDPRUqII,1
65,65,677512931102302208,2015-12-17 15:37:25,0,2,"ATENCION AMIGOS, NECESITAMOS COLABORACIÓN PARA NUESTRA CENA NAVIDEÑA SOLIDARIA  @FernandoGarayP @MunicipioValpo https://t.co/5jd3sZFOAZ",1
66,66,677512455636033536,2015-12-17 15:35:31,0,0,"ATENCION AMIGOS, NECESITAMOS COLABORACIÓN PARA NUESTRA CENA NAVIDEÑA SOLIDARIA  @laestrellavalpo @dsocial_V https://t.co/Bt7dI5voNg",1
67,67,677510106377035777,2015-12-17 15:26:11,1,5,"ATENCION AMIGOS, NECESITAMOS COLABORACIÓN PARA NUESTRA CENA NAVIDEÑA SOLIDARIA @mercuriovalpo @twittcafechile rRT https://t.co/ZI7fMZ2WHX",1
68,68,677118427249713152,2015-12-16 13:29:47,0,3,RT @ucvradio: Festival de Hip Hop Sename Valparaíso tuvo como protagonista a joven ex infractor de ley https://t.co/BBaiI6YfXR https://t.co…,0
69,69,677112918589206528,2015-12-16 13:07:54,0,0,"VEN A CONOCER MI BARRIO, MIRA LO QUE QUEREMOS LOGRAR RT https://t.co/lI8lPjzMkG @twittcafechile @laestrellavalpo",1
70,70,677111509206568961,2015-12-16 13:02:18,0,1,"RT @GonzaloBravo15: Con don Elias en el relanzamiento de Futvalores. Gracias a Wanderito y DUOC. Más niños en el deporte, más felicidad. ht…",1
71,71,677108500179394560,2015-12-16 12:50:21,0,3,VEN A CONOCER MI BARRIO @mercuriovalpo @laestrellavalpo  @twittcafechile https://t.co/zsWIzVbk6g,0
72,72,677107845159063552,2015-12-16 12:47:44,0,3,VEN A CONOCER MI BARRIO @mercuriovalpo @laestrellavalpo @VALPARAISO @twittcafechile https://t.co/Qs7ztlAiEs,0
73,73,677106747241287680,2015-12-16 12:43:23,0,3,VEN A CONOCER MI BARRIO @twittcafechile @laestrellavalpo @mercuriovalpo https://t.co/ekeoGbt1Zc,0
74,74,676735029570048000,2015-12-15 12:06:18,1,3,OTRA MAS!!! ESTE SÁBADO 19 DESDE LAS 11HRS @twittcafechile @MatinalUCVRadio @mercuriovalpo @laestrellavalpo https://t.co/9yyJqTy94t,1
75,75,676733714903212032,2015-12-15 12:01:05,0,1,ESTA SEMANA EN BARRIO PUERTO NO LO OLVIDEN!!! RT RT @twittcafechile @laestrellavalpo @valparaiso https://t.co/vneP63Z0Cq,1
76,76,676394013646266369,2015-12-14 13:31:14,1,0,"Nuestra institución tiene como lema ""Del patrimonio de la humanidad a la humanidad del patrimonio"" somos acción mas que palabras",0
77,77,676379299939774464,2015-12-14 12:32:46,0,0,Buen día porteños desde el Barrio Puerto de Valpo El espejo de mi vida - Gilberto Espinoza (Mascareño) https://t.co/726dC3WWEG vía @YouTube,1
78,78,676182785233723392,2015-12-13 23:31:53,1,0,Gracias a los Hermanos de Arte Elegante por el primer festival de Hip Hop de Barrio Puerto Valpo #culturaverdadera https://t.co/jH6sNJuezJ,1
79,79,676179739204263936,2015-12-13 23:19:47,1,1,"Este 19 no olviden de apoyar a los vecinos emprendedores, que cada vez son más, Feria Navideña en la Matriz RT https://t.co/ZzceUF1xFO",1
80,80,676178609795637248,2015-12-13 23:15:18,1,2,"Próxima semana,pasen el dato el sábado 19 a las 11hr personajes típicos de Valparaíso reviven en el Barrio Puerto RT https://t.co/6kDQrduN7C",1
81,81,676177911347585024,2015-12-13 23:12:31,0,1,"En este momento Arte Elegante en la casa, festival Hip Hop La Matriz, estos son de verdad https://t.co/i952p5SNBa",0
82,82,676049238871134208,2015-12-13 14:41:13,0,10,RT @fdovicencio: Partiendo hermoso desafío junto @CorpLaMatriz contribuir transformar #BarrioPuerto en Barrio Creativo #Valpo @Corfo https:…,1
83,83,676047852066488320,2015-12-13 14:35:42,0,0,Quieres conocer el nuevo proyecto liderado por @CorpLaMatriz ? mira acá https://t.co/lI8lPjzMkG RT @mercuriovalpo @laestrellavalpo,1
84,84,674622038582120450,2015-12-09 16:10:02,0,3,"Vuelve la Feria  emprendedores de La Matriz este 19 de diciembre, no falten!!! RT RT @mercuriovalpo @twittcafechile https://t.co/svkGgi7bjj",1
85,85,673534198997716993,2015-12-06 16:07:21,1,3,"El patrimonio cultural se toma el Barrio Puerto, Hip Hop del bueno,liderado por Arte Elegente,Domingo 13Diciembre RT https://t.co/YKd58dyO5e",1
86,86,672816513422909440,2015-12-04 16:35:31,0,0,NO OLVIDAR!!! Este domingo a las 20hrs apareceremos en el programa Hablemos Hoy de UCVTV @ucv_tv,0
87,87,672814818450128896,2015-12-04 16:28:47,1,1,"Proyecto Medio Ambiente niños esc santa ana con diplomas y plantas para cultivar en casa, romero, tomillo, apio, etc https://t.co/m6d3aB9MiD",1
88,88,672424590505877505,2015-12-03 14:38:10,0,0,Quieren ayudarnos a dar una mejor Navidad a 300 personas? pronto les solicitaremos su ayuda,1
89,89,672417892173000704,2015-12-03 14:11:33,0,0,Una alternativa para quienes son afectados por las drogas sábados 19 hrs. en adelante en la Parroquia La Matriz https://t.co/nKG3Bqrm0B,0
90,90,671887847130025985,2015-12-02 03:05:20,0,0,Este domingo a las 20hrs apareceremos en el programa Hablemos Hoy de UCVTV https://t.co/S1LMQ6Qlfd,0
91,91,671883187228958720,2015-12-02 02:46:49,1,0,"SANTIAGO WANDERERS, DUOC UC Y CORPORACION LA MATRIZ SE UNEN PARA POTENCIAR “FUTVALORES” https://t.co/AE8Q6QW46M",1
92,92,671882235721687040,2015-12-02 02:43:02,1,0,En Valparaíso los niños del Hogar Padre Pienovi se motivan con el reciclaje gracias a la Corporación La Matriz https://t.co/qfZjT6YTlj,1
93,93,671871678738276353,2015-12-02 02:01:05,1,0,Acá el Padre Gonzalo Bravo presentado en @Quintavision nuestro proyecto para el Barrio Puerto https://t.co/PqjoPsVkYq,1
94,94,671868531999420417,2015-12-02 01:48:35,0,0,"Estamos trabajando para crear un mejor barrio, vecinos, emprendedores, empresas, instituciones publicas,todos juntos https://t.co/mExjQ7Eiu6",0
95,95,671865057739939840,2015-12-02 01:34:47,0,1,"UNA NUEVA OPORTUNIDAD PARA EL BARRIO PUERTO, MIRE ACÁ https://t.co/RzjhDKvt7Q",1
96,96,664924998902153217,2015-11-12 21:57:28,0,3,RT @talocowley: Una crack del #barriopuerto de #Valparaiso. @CorpLaMatriz https://t.co/RVcugzwX3K,1
97,97,664924970414440449,2015-11-12 21:57:21,0,3,RT @fdovicencio: Continuamos difusión Programa Emprendimiento c/@CorpLaMatriz   #BarrioPuerto https://t.co/pM51uv8K7G vía @YouTube @qvnotic…,0
98,98,651949190004776960,2015-10-08 02:36:14,0,6,RT @UPLATV: Gonzalo Bravo invita a ver CHILE EN EL PAÍS DE LAS MARAVILLAS PRONTO en UPLA TV http://t.co/hqRQnVY56b @CorpLaMatriz http://t.c…,1
99,99,630550317663395844,2015-08-10 01:24:45,0,9,RT @fdovicencio: Avanza futura rehabilitación patrimonial de #EdificioAstoreca × Naviera Ultramar en #PlazaEchaurren gran iniciativa! http:…,1
100,100,630549988356046848,2015-08-10 01:23:26,0,1,"RT @EstebanElor: Notable Vecino de Pob. Márquez cantando a todo pulmón https://t.co/XJCaN2vsAU y culmina gritando ""Te amo"" @CorpLaMatriz @t…",1
101,101,608432876682665985,2015-06-10 00:37:56,5,10,Ayudemos a difundir @valparaisoalma @laestrellavalpo @valpocultura @FernandoGarayP @TeAmoValpo @envalparaiso  https://t.co/sSZqciNb3t,1
102,102,608430734618046464,2015-06-10 00:29:25,3,3,"Amigos sigan y difundan nuestra cuenta de @futvaloresvalpo ⚽️. Acá podrán ver este lindo proyecto, todos invitados! http://t.co/UWh7z4Z7Mu",1
103,103,607670070416949248,2015-06-07 22:06:49,0,1,RT @jexuiiita: 1er dia Ayudando en el comedor 421. Nada que decir son todos unas personas maravillosas @CorpLaMatriz http://t.co/p0z7tan522,1
104,104,607366924478107648,2015-06-07 02:02:13,0,5,RT @fdovicencio: Difundir #PRAE #Valpo @talocowley @lafibrade_i @macacarroza @RuizFernandezDJ @alexis_bustosc @CorpLaMatriz  https://t.co/z…,1
105,105,606212552574554112,2015-06-03 21:35:10,2,7,"MAÑANA COMIENZA LA 3ra FERIA EMPRENDAMOS LA MATRIZ, INVITADO ESPECIAL @FelipeAvello Favor RT @valparaisoalma http://t.co/9wufrJqhlR",1
106,106,606072111384424448,2015-06-03 12:17:06,0,2,Vamos porteños ayuden a difundir @laestrellavalpo @twittcafechile @valparaiso @munivalpo @qvnoticias @mercuriovalpo http://t.co/HQi2f0QWgc,1
107,107,606050109835608064,2015-06-03 10:49:40,0,2,"Mañana comienza la 3ra Feria de Emprendedores La Matriz, favor RT invitado especial @FelipeAvello @ahoranoticiasAN http://t.co/VgWFyqqAQL",1
108,108,606045409476243456,2015-06-03 10:31:00,0,2,"Mañana comienza la 3ra Feria de Emprendedores La Matriz, favor RT invitado especial @FelipeAvello @ValpoTeAmo http://t.co/PGqI1mgNV0",1
109,109,605877727623667712,2015-06-02 23:24:41,0,0,ESTE JUEVES FELIPE AVELLO GRATIS EN LA MATRIZ BARRIO PUERTO https://t.co/Jk9eQvPP8c @laestrellavalpo @radio_festival,0
110,110,605876567013613568,2015-06-02 23:20:04,1,5,AYÚDANOS A DIFUNDIR NUESTRA 3RA FERIA DE EMPRENDEDORES @UPLATV @InValpo @FPiensa @abelgallardop @radio_festival http://t.co/TJlPVSm5S4,1
111,111,605876114733424640,2015-06-02 23:18:17,0,3,AYÚDANOS A DIFUNDIR NUESTRA 3RA FERIA DE EMPRENDEDORES @mercuriovalpo @twittcafechile @MatinalUCVRadio @24HorasTVN http://t.co/eEuAXlAL8q,1
112,112,605435438820675584,2015-06-01 18:07:11,0,3,FERIA REGIONAL EMPRENDAMOS EN LA MATRIZ 4 Y 5 favor RT @PortValparaiso @Prensa_Abel @FPiensa @TVNValparaiso http://t.co/JRMjOtIuOJ,1
113,113,605434393046458369,2015-06-01 18:03:02,0,0,FERIA REGIONAL EMPRENDAMOS EN LA MATRIZ 4 Y 5 favor RT @FernandoGarayP @UrbanismoValpo @MetroValpo @LaMatrizIglesia http://t.co/FDB2nO7wFd,1
114,114,605433895924940802,2015-06-01 18:01:03,2,4,FERIA REGIONAL EMPRENDAMOS EN LA MATRIZ 4 Y 5 favor RT @Quintavision @radio_festival @ucvradio  @JuntoalBarrio http://t.co/AAhT18uRig,1
115,115,605433650520436736,2015-06-01 18:00:05,0,4,FERIA REGIONAL EMPRENDAMOS EN LA MATRIZ 4 Y 5 favor RT @Quintavision @radio_festival @ucvradio  @dsocial_V @FernandoGarayP @JuntoalBarrio,1
116,116,605432861433438208,2015-06-01 17:56:57,5,10,FERIA REGIONAL EMPRENDAMOS EN LA MATRIZ 4 Y 5 favor RT @mercuriovalpo @valparaiso @twittcafechile @laestrellavalpo http://t.co/ZfIL8c6L2g,1
117,117,604077533420724225,2015-05-29 00:11:21,1,2,FERIA REGIONAL EMPRENDAMOS EN LA MATRIZ 4 Y 5 favor RT @EICO_cl @uvalpochile @radio_festival @CongresoFm http://t.co/cnpl5PaCBn,1
118,118,604076804547153921,2015-05-29 00:08:28,1,5,FERIA REGIONAL EMPRENDAMOS EN LA MATRIZ 4 Y 5 RT @MetroValpo @valpocultura @PortValparaiso @El_Ciudadano http://t.co/ICb1AkEfxV,1
119,119,604075394745159681,2015-05-29 00:02:51,0,2,FERIA REGIONAL EMPRENDAMOS EN LA MATRIZ 4 Y 5 RT @twittcafechile @mercuriovalpo @laestrellavalpo @Corfo @dsocial_V http://t.co/Dxakd7wJNM,1
120,120,590130964405346304,2015-04-20 12:32:40,1,4,@CorpLaMatriz Mira los que hacemos https://t.co/5yX7P6nF0f Hazte Voluntario RT @twittcafechile @dsocial_V @assureda @mercuriovalpo,1
121,121,589943593785241600,2015-04-20 00:08:08,0,5,Mira este Documental de lo que hace la @CorpLaMatriz en el barrio puerto https://t.co/yvd3OqnRLr necesitamos voluntarios @valparaiso,0
122,122,589928433502842880,2015-04-19 23:07:53,0,4,"RT @fdovicencio: @BarrioPuertoVap deberia ser polo emprendiento e innovacion, imp inversion publica pero se req + aporte priv en sector @Co…",1
123,123,585647887671042048,2015-04-08 03:38:31,3,3,"Nuestro lema: ""Del Patrimonio de la Humanidad, a la Humanidad del Patrimonio"". http://t.co/ypiwtpu45C",1
124,124,576113815865155584,2015-03-12 20:13:32,1,3,@RadioStellaMari Hacemos un llamado a todos quienes se animen a ser  VOLUNTARIOS en nuestro Comedor 421!!! http://t.co/qU66NpgbvQ,1
125,125,576112678583853056,2015-03-12 20:09:00,2,4,Hacemos un llamado a todos quienes se animen a ser  VOLUNTARIOS en nuestro Comedor 421!!! http://t.co/2cmPo615ET,1
126,126,574703216740409344,2015-03-08 22:48:18,0,2,RT @CristianCalvett: Lanzando Libro Rostros con Rastros de Ediciones @CorpLaMatriz seguimos apoyando iniciativas en nuestro barrio puerto h…,1
127,127,574703155927187456,2015-03-08 22:48:04,0,9,RT @talocowley: La Matriz ayer en la noche. Generosa foto de un tesoro de #Valparaiso @CorpLaMatriz http://t.co/raWV1hsCWw,1
128,128,549203111483830272,2014-12-28 14:00:00,0,356,RT @lafundacionsol: Sabía usted que 400.000 jubilados en Chile reciben una Pensión Básica Solidaria de $86.000 y NO son pobres porque línea…,1
129,129,545262925444042752,2014-12-17 17:03:06,0,1,"Hoy concierto de navidad en parroquia La Matriz 20hrs, sea porteño venga al barrio puerto @mercuriovalpo @laestrellavalpo @twittcafechile",1
