,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,Unnamed: 9,Unnamed: 10,polarity
368,372,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamd5TXpReU16STFNakkxTmpjNE9qRTBNall4TVRNMk9UWT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamd5TVRnME5EZzFNalF4TkRZeU9qRTBNall3T0RnME1UUT0='}}, u'data': [{u'message': u'felicidadesssssssss', u'from': {u'name': u'Yovi Rubilar Rocha', u'id': u'10204235424037462'}, u'id': u'682103948582849_682184485241462'}, {u'message': u'felicidades me adhiero a la alegria', u'from': {u'name': u'Doris Riquelme', u'id': u'10206315398109342'}, u'id': u'682103948582849_682222315237679'}, {u'message': u'FELICITACIONES A TODOS UN ABRAZO', u'from': {u'name': u'Ivan Albornoz Galdames', u'id': u'10208235095096742'}, u'id': u'682103948582849_682250618568182'}, {u'message': u'Muchas felicidades...tremendo logro.', u'from': {u'name': u'Valeria Aranda', u'id': u'1121138571244741'}, u'id': u'682103948582849_682342325225678'}], u'summary': {u'total_count': 5, u'order': u'chronological'}}",2015-03-11 13:20:49,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Paréntesis', u'id': u'102026256590624'}",102026256590624_682103988582845,"{u'paging': {u'cursors': {u'after': u'MTAxNTI4NzIwODY1ODQyMzM=', u'before': u'MTAyMDY1ODc4NzA1OTMxNjY='}}, u'data': [{u'id': u'10206587870593166', u'name': u'Mar Cela'}, {u'id': u'10205137516740496', u'name': u'Jorge Undurraga Silva'}, {u'id': u'10204481792989423', u'name': u'Marcela Martinez Inda'}, {u'id': u'1027109163989297', u'name': u'Claudia Damiani Castillo'}, {u'id': u'429580190567940', u'name': u'Jasna Figueroa'}, {u'id': u'646538702145122', u'name': u'Rodrigo Muñoz'}, {u'id': u'1680238635557143', u'name': u'Tns IP Virginio Gomez'}, {u'id': u'10152744860589660', u'name': u'Juana Causa'}, {u'id': u'10152772049757173', u'name': u'Kallfu Malen'}, {u'id': u'423141197871253', u'name': u'Andrea Paz'}, {u'id': u'10202667447192002', u'name': u'Guido Antonio Cid Carrasco'}, {u'id': u'10205651111943995', u'name': u'Oscar Marin'}, {u'id': u'10205408095699157', u'name': u'Helvia Yolanda Burgos Leiva'}, {u'id': u'10205219108978486', u'name': u'Rodrigo Lopez'}, {u'id': u'10152897132822829', u'name': u'Tatiana Cáceres Hernández'}, {u'id': u'10208082500639737', u'name': u'Luis Miguel Cuevas Soto'}, {u'id': u'1121138571244741', u'name': u'Valeria Aranda'}, {u'id': u'10205424545026926', u'name': u'Carlos Vöhringer'}, {u'id': u'10206483146571901', u'name': u'Paula Martínez Hormazábal'}, {u'id': u'10206189075784234', u'name': u'Carolina Reyes Acevedo'}, {u'id': u'536008039864073', u'name': u'Lorena Retamales'}, {u'id': u'1419996048317712', u'name': u'Tromu Tecnologia Colaborativa'}, {u'id': u'10204912621676147', u'name': u'Marcia Alejandra González Moya'}, {u'id': u'10204944929214715', u'name': u'Lilianette Segovia Romero'}, {u'id': u'994386810584641', u'name': u'Daniela Collio Moya'}, {u'id': u'10204815378679749', u'name': u'Jose Navarro'}, {u'id': u'10204204728695614', u'name': u'Gaby Flores Bugueño'}, {u'id': u'10207121184443650', u'name': u'Katherine Jeannette Reyes Montenegro'}, {u'id': u'10204235424037462', u'name': u'Yovi Rubilar Rocha'}, {u'id': u'10205868495173290', u'name': u'Fabito Leia'}, {u'id': u'1080727671939976', u'name': u'Isabel Neira Valeria'}, {u'id': u'10204702374222832', u'name': u'Pablo Rodriguez Castro'}, {u'id': u'10156025235113125', u'name': u'Gidget SirRivera'}, {u'id': u'10205414366857943', u'name': u'Rodrigo Pino'}, {u'id': u'10205086707820333', u'name': u'Camila Paz Irarrázabal'}, {u'id': u'10206264718208257', u'name': u'Benedicta Morgado Caceres'}, {u'id': u'10152872086584233', u'name': u'Cristian Rifo'}], u'summary': {u'total_count': 37}}",¡Estamos felices! Hoy un grupo de hombres y mujeres finalizan con éxito su proceso terapéutico en el programa Villamávida de Concepción! :),{u'count': 3},photo,,,1
369,373,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamd5TVRFMU1qZzROVGd4TnpFMU9qRTBNall3T0RBMU5UVT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamd5TVRFMU1qZzROVGd4TnpFMU9qRTBNall3T0RBMU5UVT0='}}, u'data': [{u'message': u'Y...ahora  a poner en práctica los objetivos.', u'from': {u'name': u'Benedicta Morgado Caceres', u'id': u'10206264718208257'}, u'id': u'681534358639808_682115288581715'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-03-10 20:10:24,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Paréntesis', u'id': u'102026256590624'}",102026256590624_681534358639808,"{u'paging': {u'cursors': {u'after': u'NjU4MDgwNDY3NTgwNTU5', u'before': u'OTMyNTA4NjY2ODQyMDkz'}}, u'data': [{u'id': u'932508666842093', u'name': u'Herminia Morgado'}, {u'id': u'646538702145122', u'name': u'Rodrigo Muñoz'}, {u'id': u'10152639156921450', u'name': u'Sandra Raquel Rivera Salvo'}, {u'id': u'10208082500639737', u'name': u'Luis Miguel Cuevas Soto'}, {u'id': u'10156025235113125', u'name': u'Gidget SirRivera'}, {u'id': u'10207551737378693', u'name': u'Evelyn Alejandra Aranguiz Hernandez'}, {u'id': u'960997497280349', u'name': u'Ysabel Cristina'}, {u'id': u'10204087547564469', u'name': u'Marcela Lorén Araya'}, {u'id': u'10206289331650693', u'name': u'Juana Zapata Silva'}, {u'id': u'10204988039357735', u'name': u'Brendita Valenzuela'}, {u'id': u'10205326991873934', u'name': u'Gmo Ficher Fuentes'}, {u'id': u'10205086707820333', u'name': u'Camila Paz Irarrázabal'}, {u'id': u'10207313258491716', u'name': u'Kely Barahona'}, {u'id': u'10204204728695614', u'name': u'Gaby Flores Bugueño'}, {u'id': u'10205137516740496', u'name': u'Jorge Undurraga Silva'}, {u'id': u'10205424545026926', u'name': u'Carlos Vöhringer'}, {u'id': u'10207629963283620', u'name': u'Cata Vergara Oliva'}, {u'id': u'10205414366857943', u'name': u'Rodrigo Pino'}, {u'id': u'10205142875997112', u'name': u'Marcela Lee Gonzalez'}, {u'id': u'975673412448296', u'name': u'Lili Urzua Fica'}, {u'id': u'10205868495173290', u'name': u'Fabito Leia'}, {u'id': u'10204702374222832', u'name': u'Pablo Rodriguez Castro'}, {u'id': u'1529545397342635', u'name': u'Ximena Gubelin'}, {u'id': u'10206615016390647', u'name': u'Dominique Francine Pihán Macalusso'}, {u'id': u'1027109163989297', u'name': u'Claudia Damiani Castillo'}, {u'id': u'10206189075784234', u'name': u'Carolina Reyes Acevedo'}, {u'id': u'10152588752627197', u'name': u'Rossy Soto'}, {u'id': u'10205433057921856', u'name': u'Gonzalo López Muela'}, {u'id': u'10204912621676147', u'name': u'Marcia Alejandra González Moya'}, {u'id': u'10152381038299699', u'name': u'Pamela Rain'}, {u'id': u'616836208428047', u'name': u'Mayra Lagos Sepulveda'}, {u'id': u'10152744860589660', u'name': u'Juana Causa'}, {u'id': u'10204449623617731', u'name': u'Paulina Fernandez Josse'}, {u'id': u'658080467580559', u'name': u'Claudia Lagos Roa'}], u'summary': {u'total_count': 34}}",Con una significativa misa se dio inicio al año junto a nuestros queridos trabajadores y usuarios de Fundación Paréntesis.,,photo,,,1
370,374,"{u'data': [], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-03-10 14:15:47,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Paréntesis', u'id': u'102026256590624'}",102026256590624_681390551987522,"{u'paging': {u'cursors': {u'after': u'NDY3NjgzMTkzMzk1MDQ1', u'before': u'MTEyMTEzODU3MTI0NDc0MQ=='}}, u'data': [{u'id': u'1121138571244741', u'name': u'Valeria Aranda'}, {u'id': u'10205433057921856', u'name': u'Gonzalo López Muela'}, {u'id': u'957050467703103', u'name': u'Olga Salinas Ramirez'}, {u'id': u'10154713183995111', u'name': u'Camilo Silva'}, {u'id': u'10205137516740496', u'name': u'Jorge Undurraga Silva'}, {u'id': u'10204702374222832', u'name': u'Pablo Rodriguez Castro'}, {u'id': u'10205424545026926', u'name': u'Carlos Vöhringer'}, {u'id': u'10208165951649195', u'name': u'Jaime Figueroa Miranda'}, {u'id': u'536008039864073', u'name': u'Lorena Retamales'}, {u'id': u'467683193395045', u'name': u'Ximena Pino Tejías'}], u'summary': {u'total_count': 10}}","Si necesitas ayuda ante el consumo problemático de alcohol y otras drogas, los voluntarios del Fono Paréntesis acogen tus consultas para orientarte e informarte! Llamada gratuita y confidencial.",{u'count': 3},photo,,,0
371,375,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamd3TnpRNU1ESTFNemcxTURBNE9qRTBNalU1TVRFNE16VT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamd3TnpRNU1ESTFNemcxTURBNE9qRTBNalU1TVRFNE16VT0='}}, u'data': [{u'message': u'Que lindo equipo!', u'from': {u'name': u'Francisca Chereau Causa', u'id': u'10153507228399138'}, u'id': u'680710392055538_680749025385008'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-03-09 13:02:35,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Paréntesis', u'id': u'102026256590624'}",102026256590624_680710402055537,"{u'paging': {u'cursors': {u'after': u'OTM1NjQzMDk5ODU3ODI3', u'before': u'MTE5NjAzMjEyNzA4ODk0NA=='}}, u'data': [{u'id': u'1196032127088944', u'name': u'E'steban Morales'}, {u'id': u'1121138571244741', u'name': u'Valeria Aranda'}, {u'id': u'10204087547564469', u'name': u'Marcela Lorén Araya'}, {u'id': u'10206661353683064', u'name': u'Alejandra Torres Josse'}, {u'id': u'10204449623617731', u'name': u'Paulina Fernandez Josse'}, {u'id': u'10203432908596856', u'name': u'Macarena Ramírez Miranda'}, {u'id': u'10205387829033958', u'name': u'Claudia Torres Saavedra'}, {u'id': u'407643002737546', u'name': u'Anto Anto'}, {u'id': u'10205424545026926', u'name': u'Carlos Vöhringer'}, {u'id': u'957050467703103', u'name': u'Olga Salinas Ramirez'}, {u'id': u'10205137516740496', u'name': u'Jorge Undurraga Silva'}, {u'id': u'536008039864073', u'name': u'Lorena Retamales'}, {u'id': u'936202096434885', u'name': u'Daniella Diaz G'}, {u'id': u'467683193395045', u'name': u'Ximena Pino Tejías'}, {u'id': u'10205326991873934', u'name': u'Gmo Ficher Fuentes'}, {u'id': u'10153507228399138', u'name': u'Francisca Chereau Causa'}, {u'id': u'10206189075784234', u'name': u'Carolina Reyes Acevedo'}, {u'id': u'102026256590624', u'name': u'Fundación Paréntesis'}, {u'id': u'10206174754961583', u'name': u'Mariela Vargas Gutierrez'}, {u'id': u'779844782080996', u'name': u'Felipe Andres Campos Gonzalez'}, {u'id': u'10204274600881846', u'name': u'Sole Rojas'}, {u'id': u'10205414366857943', u'name': u'Rodrigo Pino'}, {u'id': u'10204235424037462', u'name': u'Yovi Rubilar Rocha'}, {u'id': u'935643099857827', u'name': u'Ronny M. Gonzales Jeronimo'}], u'summary': {u'total_count': 24}}","El Programa Terapéutico Ambulatorio El Castillo, ubicado en La Pintana, acoge a jóvenes, hasta los 20 años aprox., con consumo problemático de alcohol y otras drogas, con o sin conflictos judiciales.
Más información en www.fundacionparentesis.cl",{u'count': 3},photo,,,0
372,376,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamM1T0RNek56QTRPREE1T0Rjek9qRTBNalU0TlRNek1UYz0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamM1T0RNek56QTRPREE1T0Rjek9qRTBNalU0TlRNek1UYz0='}}, u'data': [{u'message': u'Feliz día a todas las que con esperanza 
Se superan en amor por ellas y por los suyos', u'from': {u'name': u'Paula Gregorio De Las Heras', u'id': u'739561339415462'}, u'id': u'679425738850670_679833708809873'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-03-08 12:45:35,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Paréntesis', u'id': u'102026256590624'}",102026256590624_679425758850668,"{u'paging': {u'cursors': {u'after': u'MTAyMDY2NzAzOTgyNjE0MjQ=', u'before': u'MTEyMTEzODU3MTI0NDc0MQ=='}}, u'data': [{u'id': u'1121138571244741', u'name': u'Valeria Aranda'}, {u'id': u'10205326991873934', u'name': u'Gmo Ficher Fuentes'}, {u'id': u'10206973669593692', u'name': u'Mirna Retamal L.'}, {u'id': u'867256773312553', u'name': u'Sylvia Ximena Gutierrez Naranjo'}, {u'id': u'536008039864073', u'name': u'Lorena Retamales'}, {u'id': u'10205387829033958', u'name': u'Claudia Torres Saavedra'}, {u'id': u'10152639156921450', u'name': u'Sandra Raquel Rivera Salvo'}, {u'id': u'646538702145122', u'name': u'Rodrigo Muñoz'}, {u'id': u'10152862627481063', u'name': u'Daniela Gil'}, {u'id': u'658080467580559', u'name': u'Claudia Lagos Roa'}, {u'id': u'739561339415462', u'name': u'Paula Gregorio De Las Heras'}, {u'id': u'10205620091434920', u'name': u'Trinidad Bustamante'}, {u'id': u'10207650293793973', u'name': u'Pamela Adriazola Pizarro'}, {u'id': u'821746097861994', u'name': u'Consuelo Nuñez'}, {u'id': u'10205458219878553', u'name': u'Mary Uribe'}, {u'id': u'957050467703103', u'name': u'Olga Salinas Ramirez'}, {u'id': u'975673412448296', u'name': u'Lili Urzua Fica'}, {u'id': u'10204702374222832', u'name': u'Pablo Rodriguez Castro'}, {u'id': u'10156025235113125', u'name': u'Gidget SirRivera'}, {u'id': u'1080727671939976', u'name': u'Isabel Neira Valeria'}, {u'id': u'10204204728695614', u'name': u'Gaby Flores Bugueño'}, {u'id': u'10204481792989423', u'name': u'Marcela Martinez Inda'}, {u'id': u'1027109163989297', u'name': u'Claudia Damiani Castillo'}, {u'id': u'437025453135878', u'name': u'Haydee Toledo T'}, {u'id': u'10205414366857943', u'name': u'Rodrigo Pino'}, {u'id': u'616836208428047', u'name': u'Mayra Lagos Sepulveda'}, {u'id': u'10204988039357735', u'name': u'Brendita Valenzuela'}, {u'id': u'1562271123989440', u'name': u'Ale Meneses López'}, {u'id': u'10204449623617731', u'name': u'Paulina Fernandez Josse'}, {u'id': u'10152588752627197', u'name': u'Rossy Soto'}, {u'id': u'10205868495173290', u'name': u'Fabito Leia'}, {u'id': u'102026256590624', u'name': u'Fundación Paréntesis'}, {u'id': u'10206670398261424', u'name': u'Blanca Amo Galaz'}], u'summary': {u'total_count': 33}}",Feliz día!,{u'count': 2},photo,,,1
373,377,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamM0TXpZd01ESXlNamt3TlRjMU9qRTBNalUyTlRRNU5UQT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamM0TXpZd01ESXlNamt3TlRjMU9qRTBNalUyTlRRNU5UQT0='}}, u'data': [{u'message': u'ME ENCANTO ESPERO ALGUN DIA LO TENGAMOS EN OVALLE...', u'from': {u'name': u'Perla Alfaro Bolvaran', u'id': u'1089603287726096'}, u'id': u'678319682294609_678360022290575'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-03-06 13:45:53,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Paréntesis', u'id': u'102026256590624'}",102026256590624_678319705627940,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ3MDIzNzQyMjI4MzI=', u'before': u'MTEyMTEzODU3MTI0NDc0MQ=='}}, u'data': [{u'id': u'1121138571244741', u'name': u'Valeria Aranda'}, {u'id': u'10205424545026926', u'name': u'Carlos Vöhringer'}, {u'id': u'10207721528611835', u'name': u'Carola Andrea Contreras Valdés'}, {u'id': u'10207923302617463', u'name': u'Liliana Antilén Lizana'}, {u'id': u'10206973669593692', u'name': u'Mirna Retamal L.'}, {u'id': u'10204481792989423', u'name': u'Marcela Martinez Inda'}, {u'id': u'10152588752627197', u'name': u'Rossy Soto'}, {u'id': u'10152615962118786', u'name': u'Javiera De La Jara Quintana'}, {u'id': u'10204235424037462', u'name': u'Yovi Rubilar Rocha'}, {u'id': u'10205316475730579', u'name': u'Danitza Atlagich Perez'}, {u'id': u'10204702374222832', u'name': u'Pablo Rodriguez Castro'}], u'summary': {u'total_count': 11}}","Diversos talleres realizan nuestros usuarios en sus programas, como este de ergoterapia de Temuco.",{u'count': 3},photo,,,1
374,378,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamMzTWpNMk9EazFOek0yTWpJeE9qRTBNalUwTnpVeE9EVT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOamMzTWpNMk9EazFOek0yTWpJeE9qRTBNalUwTnpVeE9EVT0='}}, u'data': [{u'message': u'compartidoo', u'from': {u'name': u'Yovi Rubilar Rocha', u'id': u'10204235424037462'}, u'id': u'677227452403832_677236895736221'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-03-04 13:02:40,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Paréntesis', u'id': u'102026256590624'}",102026256590624_677227475737163,"{u'paging': {u'cursors': {u'after': u'MTAyMDUzMjY5OTE4NzM5MzQ=', u'before': u'NzQ5MjUyMzUxODEyODU0'}}, u'data': [{u'id': u'749252351812854', u'name': u'Don Marwa'}, {u'id': u'10208165951649195', u'name': u'Jaime Figueroa Miranda'}, {u'id': u'646538702145122', u'name': u'Rodrigo Muñoz'}, {u'id': u'10204702374222832', u'name': u'Pablo Rodriguez Castro'}, {u'id': u'10203466719045901', u'name': u'Andrea Carolina Estrella Cedeño'}, {u'id': u'10153507228399138', u'name': u'Francisca Chereau Causa'}, {u'id': u'10205316475730579', u'name': u'Danitza Atlagich Perez'}, {u'id': u'10205414366857943', u'name': u'Rodrigo Pino'}, {u'id': u'10204235424037462', u'name': u'Yovi Rubilar Rocha'}, {u'id': u'10205326991873934', u'name': u'Gmo Ficher Fuentes'}], u'summary': {u'total_count': 10}}","En los Programas Calle de Valparaíso, Concepción y Santiago acogemos a personas adultas en situación de calle y consumo problemático de alcohol y otras drogas. Conoce más sobre estos programas en www.fundacionparentesis.cl",{u'count': 4},photo,,,0
375,379,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-03-02 12:20:29,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Paréntesis', u'id': u'102026256590624'}",102026256590624_676213629171881,"{u'paging': {u'cursors': {u'after': u'NjQ2NTM4NzAyMTQ1MTIy', u'before': u'MTAyMDI5MTY3NTcxMDE1Nzk='}}, u'data': [{u'id': u'10202916757101579', u'name': u'Mariela Zamora'}, {u'id': u'10205326991873934', u'name': u'Gmo Ficher Fuentes'}, {u'id': u'10205316475730579', u'name': u'Danitza Atlagich Perez'}, {u'id': u'646538702145122', u'name': u'Rodrigo Muñoz'}], u'summary': {u'total_count': 4}}","¿Sabes qué hacer si tu hijo o hija está teniendo problemas con el consumo del alcohol u otras drogas? Desde cualquier parte del país, voluntarios del Fono Paréntesis acogen tus consultas al 188 800 200 200. Llamada gratuita y confidencial.",{u'count': 4},photo,,,0
376,380,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-03-01 22:40:17,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Paréntesis', u'id': u'102026256590624'}",102026256590624_675818085878102,"{u'paging': {u'cursors': {u'after': u'MTAxNTM4NDE3ODg5NTQwNDI=', u'before': u'MTAyMDQ5Mzg1MDUxMjIyOTE='}}, u'data': [{u'id': u'10204938505122291', u'name': u'Felipe YyoCandia YtuReyes'}, {u'id': u'646538702145122', u'name': u'Rodrigo Muñoz'}, {u'id': u'10204481792989423', u'name': u'Marcela Martinez Inda'}, {u'id': u'865286206861849', u'name': u'Luna Negra'}, {u'id': u'10206973669593692', u'name': u'Mirna Retamal L.'}, {u'id': u'10207712444549626', u'name': u'Francisco Javier Lea Araya'}, {u'id': u'10205131448543957', u'name': u'Yocelyn Rosmeri Vivanco Santibañez'}, {u'id': u'859832590735996', u'name': u'Jorge Gimenez'}, {u'id': u'10205412513609136', u'name': u'Nini Machado'}, {u'id': u'10205316475730579', u'name': u'Danitza Atlagich Perez'}, {u'id': u'748321341917659', u'name': u'Sandy Espinoza Rojas'}, {u'id': u'10204087547564469', u'name': u'Marcela Lorén Araya'}, {u'id': u'10205137516740496', u'name': u'Jorge Undurraga Silva'}, {u'id': u'957050467703103', u'name': u'Olga Salinas Ramirez'}, {u'id': u'855555591148937', u'name': u'Carolina Montiel Sepulveda'}, {u'id': u'10204449623617731', u'name': u'Paulina Fernandez Josse'}, {u'id': u'10202916757101579', u'name': u'Mariela Zamora'}, {u'id': u'955447821137403', u'name': u'Helen Cazenave Seguel'}, {u'id': u'10206912518144126', u'name': u'Freddy Andrés Porcille Oviedo'}, {u'id': u'10153579433945775', u'name': u'Daniela Henriquez Valdivia'}, {u'id': u'903068159714123', u'name': u'Ana María Angélica'}, {u'id': u'10204263221433382', u'name': u'R Daneel Kzd'}, {u'id': u'10206587870593166', u'name': u'Mar Cela'}, {u'id': u'10208340537533961', u'name': u'Camila Paz Hidalgo Garcés'}, {u'id': u'10204702374222832', u'name': u'Pablo Rodriguez Castro'}, {u'id': u'1314441675248540', u'name': u'Lorena Jaramillo Bustamante'}, {u'id': u'10205326991873934', u'name': u'Gmo Ficher Fuentes'}, {u'id': u'10153841788954042', u'name': u'Catalina Escobar'}], u'summary': {u'total_count': 28}}",www.fundacionparentesis.cl,{u'count': 3},photo,,,1
377,381,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-02-27 18:10:30,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Paréntesis', u'id': u'102026256590624'}",102026256590624_674695939323650,"{u'paging': {u'cursors': {u'after': u'MTAyMDQyMzU0MjQwMzc0NjI=', u'before': u'MTAyMDY1ODc4NzA1OTMxNjY='}}, u'data': [{u'id': u'10206587870593166', u'name': u'Mar Cela'}, {u'id': u'865286206861849', u'name': u'Luna Negra'}, {u'id': u'10208165951649195', u'name': u'Jaime Figueroa Miranda'}, {u'id': u'10208288609790511', u'name': u'Pame Albornoz'}, {u'id': u'10204009240822886', u'name': u'Pedro Esteban'}, {u'id': u'779844782080996', u'name': u'Felipe Andres Campos Gonzalez'}, {u'id': u'10204481792989423', u'name': u'Marcela Martinez Inda'}, {u'id': u'10152380620948422', u'name': u'Javiera Fernanda Benítez Carrasco'}, {u'id': u'646538702145122', u'name': u'Rodrigo Muñoz'}, {u'id': u'536008039864073', u'name': u'Lorena Retamales'}, {u'id': u'10204449623617731', u'name': u'Paulina Fernandez Josse'}, {u'id': u'10207123969239243', u'name': u'Zuñiga Basoalto Maria'}, {u'id': u'10204702374222832', u'name': u'Pablo Rodriguez Castro'}, {u'id': u'957050467703103', u'name': u'Olga Salinas Ramirez'}, {u'id': u'10202916757101579', u'name': u'Mariela Zamora'}, {u'id': u'10152615962118786', u'name': u'Javiera De La Jara Quintana'}, {u'id': u'10205414366857943', u'name': u'Rodrigo Pino'}, {u'id': u'10207638928389711', u'name': u'Noemi Ormazabal'}, {u'id': u'10205316475730579', u'name': u'Danitza Atlagich Perez'}, {u'id': u'10203466719045901', u'name': u'Andrea Carolina Estrella Cedeño'}, {u'id': u'10204204728695614', u'name': u'Gaby Flores Bugueño'}, {u'id': u'10204235424037462', u'name': u'Yovi Rubilar Rocha'}], u'summary': {u'total_count': 22}}","Fundación Paréntesis. Otra actitud antes las drogas.
¡En www.fundacionparentesis.cl te contamos más sobre nosotros!",{u'count': 3},photo,,,1
378,382,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-02-26 13:01:21,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Paréntesis', u'id': u'102026256590624'}",102026256590624_674133036046607,"{u'paging': {u'cursors': {u'after': u'MTAyMDY2MTUwMTYzOTA2NDc=', u'before': u'MTAyMDQ3MDIzNzQyMjI4MzI='}}, u'data': [{u'id': u'10204702374222832', u'name': u'Pablo Rodriguez Castro'}, {u'id': u'10204449623617731', u'name': u'Paulina Fernandez Josse'}, {u'id': u'10204481792989423', u'name': u'Marcela Martinez Inda'}, {u'id': u'10202916757101579', u'name': u'Mariela Zamora'}, {u'id': u'10153047749218439', u'name': u'María Luisa Galán Ruiz'}, {u'id': u'10206615016390647', u'name': u'Dominique Francine Pihán Macalusso'}], u'summary': {u'total_count': 6}}","Tu ""clic"" en www.socialclic.cl es aporte a Fundación Paréntesis. Compártenos y ayúdanos a reunir ""clics"".",,photo,,,1
