,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,polarity
129,140,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-18 23:42:17,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1111049482246832,"{u'paging': {u'cursors': {u'after': u'MTAyMDkwOTMzNjMxODg3MDkZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'868474503281660', u'name': u'Viviana Labarca González'}, {u'id': u'10209111337086277', u'name': u'Jessy Romero Viza'}, {u'id': u'148002118551578', u'name': u'Corporación para Ciegos'}, {u'id': u'10208065053838100', u'name': u'Ana Maria Ibarra'}, {u'id': u'10209110409856389', u'name': u'Diana Camacho Briceño'}, {u'id': u'1090867634306819', u'name': u'Blanca Chavez'}, {u'id': u'10209093363188709', u'name': u'Vanessa Villena Zúñiga'}], u'summary': {u'total_count': 8, u'has_liked': False, u'can_like': True}}",Seguimos con Andrea Tessa en el escenario de la escuela militar deleitando a todos los presentes con su maravillosa voz.,{u'count': 1},photo,1
130,141,"{u'paging': {u'cursors': {u'after': u'MQZDZD', u'before': u'MQZDZD'}}, u'data': [{u'message': u'Que maravilla...un saludo al coro y su director', u'from': {u'name': u'Denisse Brito', u'id': u'1120034218060420'}, u'id': u'1111043072247473_1111082028910244'}], u'summary': {u'total_count': 1, u'can_comment': True, u'order': u'ranked'}}",2015-11-18 23:17:57,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1111043072247473,"{u'paging': {u'cursors': {u'after': u'MTAxNTM2NTMwNDc3OTgwODcZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'10208065053838100', u'name': u'Ana Maria Ibarra'}, {u'id': u'10154102299328397', u'name': u'Marcela Frias'}, {u'id': u'1120034218060420', u'name': u'Denisse Brito'}, {u'id': u'10209110409856389', u'name': u'Diana Camacho Briceño'}, {u'id': u'1090867634306819', u'name': u'Blanca Chavez'}, {u'id': u'10153653047798087', u'name': u'Christine Stockins'}], u'summary': {u'total_count': 7, u'has_liked': False, u'can_like': True}}",El coro de la Corporación para Ciegos ya está en el escenario deleitando a todos los presentes con sus voces.,,photo,1
131,142,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-18 22:15:00,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1114373171914463,"{u'paging': {u'cursors': {u'after': u'MTAxNTM2NTMwNDc3OTgwODcZD', u'before': u'MTAxNTQwMjk1ODczMzU4MjEZD'}}, u'data': [{u'id': u'10154029587335821', u'name': u'Carol Stockins'}, {u'id': u'10153653047798087', u'name': u'Christine Stockins'}], u'summary': {u'total_count': 2, u'has_liked': False, u'can_like': True}}","Una velada inolvidable fue la que se vivió el miércoles 18 de noviembre en el Aula Magna de la Escuela Militar, en la cual la Corporación para Ciegos celebró su evento anual junto a más de 400 personas que llenaron de solidaridad y entusiasmo el lugar. El coro de la institución fue el encargado de dar el vamos a esta jornada musical, que culminó con la presentación de la cantante nacional Andrea Tessa, haciendo bailar a todo el público con su gran voz y atravesando una amplia gama de géneros musicales, desde el folclor latinoamericano hasta el alegre pop de Pharrell Williams.

Los asistentes fueron recibidos por voluntarios y voluntarias de la Corporación y disfrutaron de un cóctel y música de fondo, mientras pudieron apreciar la exhibición de pinturas realizadas por alumnos del taller de pintura, las que posteriormente fueron rematadas al mejor postor, con el objetivo de recaudar fondos para la organización.

El evento comenzó con el saludo de la Directora Ejecutiva de la Corporación para Ciegos, Javiera Acuña, quien comentó los avances que ha experimentado la institución durante el año 2015. “Hemos concretado proyectos importantes, como un convenio de colaboración con DIBAM para el desarrollo de bibliotecas inclusivas, la obtención de fondos SENADIS para trabajar en fomento lector de nuestros usuarios, así como la instalación de una imagen positiva y un discurso optimista respecto de las capacidades y potencialidad de las personas ciegas”.

Tras el recuento de los hitos 2015, se presentó el coro de la Corporación para Ciegos bajo la dirección del profesor Juan David Arroyo, interpretando cuatro canciones que lograron emocionar a los presentes, al constatar la pasión de quienes levantaron sus voces.

Para cerrar la jornada musical se presentó Andrea Tessa, quien con su simpatía y talento deleitó al público con un repertorio musical variado, pasando por Zingara, Last Dance de Donna Summer, Gracias a la Vida de Violeta Parra y Happy de Pharrel Williams. Esta última canción hizo levantar de sus asientos a los más de 400 asistentes a este gran evento.

Para Andrea Tessa, la experiencia de haber compartido escenario con personas ciegas fue muy emocionante y confiesa que se trató de “algo completamente nuevo” para ella. Durante su concierto, invitó a varios integrantes del coro a compartir micrófono para cantar a dúo.

Al cierre de la presentación musical, los asistentes fueron invitados a un entretenido sorteo de premios sorpresa y remate de pinturas que tradicionalmente organiza la Corporación para Ciegos, con el objetivo de recaudar fondos.",{u'count': 1},photo,1
132,143,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-18 13:06:56,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1110809892270791,"{u'paging': {u'cursors': {u'after': u'MTAyMDkxMTEzMzcwODYyNzcZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'10153619247808526', u'name': u'Benjamín Atria'}, {u'id': u'10209110409856389', u'name': u'Diana Camacho Briceño'}, {u'id': u'10209825415255762', u'name': u'Sebastian Ignacio'}, {u'id': u'10209111337086277', u'name': u'Jessy Romero Viza'}], u'summary': {u'total_count': 5, u'has_liked': False, u'can_like': True}}","¡ HOY es el gran día ! invita a todos tus amigos a disfrutar del gran concierto que realizará la cantante Andrea Tessa desde las 19:30 horas en el aula magna de la Escuela Militar. 

Consigue tu entrada llamando a los teléfonos (56 - 2) 2223 8496 - 2205 1411 y ayúdanos a seguir entregando Cultura y Capacitación para la inclusión de las personas ciegas en Chile.",{u'count': 1},photo,1
133,144,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-17 14:22:01,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1110269902324790,"{u'paging': {u'cursors': {u'after': u'MTEyMDAzNDIxODA2MDQyMAZDZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'10209110409856389', u'name': u'Diana Camacho Briceño'}, {u'id': u'10209111337086277', u'name': u'Jessy Romero Viza'}, {u'id': u'10153653047798087', u'name': u'Christine Stockins'}, {u'id': u'1120034218060420', u'name': u'Denisse Brito'}], u'summary': {u'total_count': 5, u'has_liked': False, u'can_like': True}}","¿Cuántos de ustedes compraron ya su entrada para el evento de este miércoles? Si aún no lo has hecho, lo puedes hacer en la sede de la Corporación ubicada en Obispo Salas 0381, Providencia o llamando a los teléfonos (56 - 2) 2223 8496 - 2205 1411.",{u'count': 4},photo,0
134,145,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-16 13:48:18,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1109757452376035,"{u'paging': {u'cursors': {u'after': u'MTEyMDAzNDIxODA2MDQyMAZDZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'10209110409856389', u'name': u'Diana Camacho Briceño'}, {u'id': u'10208365016059701', u'name': u'Carolina Alejandra Perez Jara'}, {u'id': u'868474503281660', u'name': u'Viviana Labarca González'}, {u'id': u'1120034218060420', u'name': u'Denisse Brito'}], u'summary': {u'total_count': 5, u'has_liked': False, u'can_like': True}}","¡ Buenos días amigos de la Corporación para Ciegos ! Esta semana tenemos nuestro evento anual con el concierto de la gran Andrea Tessa. Invita a todos tus amigos a asistir y comparte nuestra información para llenar del mejor Jazz el Aula Magna de la Escuela Militar este miércoles desde las 19:30 hrs. 

Te esperamos.",{u'count': 4},photo,1
135,146,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-13 13:13:37,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1108279175857196,"{u'paging': {u'cursors': {u'after': u'MTAxNTQyMzE1NTQwODY2NjEZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'1618402118408475', u'name': u'Juan Carlos Rojas Gutiérrez'}, {u'id': u'10154231554086661', u'name': u'Anita Kuhn'}], u'summary': {u'total_count': 3, u'has_liked': False, u'can_like': True}}","¡Buen día!, que sea un excelente viernes para ustedes. Recuerda que en nuestro evento del 18 de noviembre, también se realizará un remate de obras de arte en el Foyer de la Escuela Militar. Conoce las obras antes del evento, aquí http://bit.ly/1H4F7c3",,photo,1
136,147,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-12 12:05:44,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1107841115901002,"{u'paging': {u'cursors': {u'after': u'MTEyMDAzNDIxODA2MDQyMAZDZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'10154161007763252', u'name': u'Fernanda López Alarcón'}, {u'id': u'10153619247808526', u'name': u'Benjamín Atria'}, {u'id': u'10209388628531352', u'name': u'PAula Alejandra Caballeria Aguilera'}, {u'id': u'868474503281660', u'name': u'Viviana Labarca González'}, {u'id': u'10209110409856389', u'name': u'Diana Camacho Briceño'}, {u'id': u'10208497971102354', u'name': u'Katherine Vergara'}, {u'id': u'1120034218060420', u'name': u'Denisse Brito'}], u'summary': {u'total_count': 8, u'has_liked': False, u'can_like': True}}",Estamos a una semana de nuestro evento anual y necesitamos que nos ayuden con la difusión del evento y llenar el aula magna de la Escuela Militar este miércoles 18. Comparte nuestras publicaciones y ayúdanos a lograrlo.  ¡ Buen día !,{u'count': 8},status,1
137,148,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-11 12:45:20,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1107406672611113,"{u'paging': {u'cursors': {u'after': u'MTAyMDkxMTEzMzcwODYyNzcZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'10209110409856389', u'name': u'Diana Camacho Briceño'}, {u'id': u'10209388628531352', u'name': u'PAula Alejandra Caballeria Aguilera'}, {u'id': u'985436644866958', u'name': u'María Victoria Véliz'}, {u'id': u'10209111337086277', u'name': u'Jessy Romero Viza'}], u'summary': {u'total_count': 5, u'has_liked': False, u'can_like': True}}","Invita a todos tus amigos este 18 de noviembre al evento anual de la Corporación para Ciegos que este año contará con la cantante nacional Andrea Tessa que llenará de Jazz y buena música el Aula Magna de la Escuela Militar. 

La entrada tiene un valor de 15 mil pesos y puede ser adquirida en la sede de la Corporación ubicada en Obispo Salas 0381, Providencia o llamando a los teléfonos (56 - 2) 2223 8496 - 2205 1411.

¡ Te esperamos !",{u'count': 2},photo,1
138,149,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-10 15:21:00,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1107021925982921,"{u'paging': {u'cursors': {u'after': u'MTAyMDkxMTA0MDk4NTYzODkZD', u'before': u'MTk2MTM0NjYwNzg0NTkx'}}, u'data': [{u'id': u'196134660784591', u'name': u'Reina Delgado'}, {u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'10209388628531352', u'name': u'PAula Alejandra Caballeria Aguilera'}, {u'id': u'10209110409856389', u'name': u'Diana Camacho Briceño'}], u'summary': {u'total_count': 4, u'has_liked': False, u'can_like': True}}","Querida Comunidad de la Corporación para Ciegos:

Tenemos el agrado de informarles acerca de las últimas novedades en torno a la producción literaria de nuestra biblioteca de audio libros. Está cargado el catálogo del mes de octubre, que puedes descargar desde el siguiente link http://bit.ly/1H41JcN

Además, les dejamos un un enlace con el audio introductorio de uno de los audio libros destacados de este mes: ""Inés del alma mía"", de la escritora nacional Isabel Allende.  http://bit.ly/1NHmX59",{u'count': 1},link,1
139,150,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-10 12:29:25,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1106990672652713,"{u'paging': {u'cursors': {u'after': u'MTAyMDkxMTEzMzcwODYyNzcZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'623412847808397', u'name': u'Javiera Acuña Wagner'}, {u'id': u'148002118551578', u'name': u'Corporación para Ciegos'}, {u'id': u'10209111337086277', u'name': u'Jessy Romero Viza'}], u'summary': {u'total_count': 4, u'has_liked': False, u'can_like': True}}","¡Buen día! comienza este martes con el maravilloso poema de Lorenzo Morales, escritor y poeta nacional, además de un usuario de la Corporación para Ciegos que escribió un testimonio que relata su experiencia tras la pérdida de la visión, titulado Luz del Alma. Revisalo aquí http://bit.ly/1SFs067",,photo,1
140,151,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-09 17:07:09,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1106675406017573,"{u'paging': {u'cursors': {u'after': u'MTAyMDkxMTEzMzcwODYyNzcZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'148002118551578', u'name': u'Corporación para Ciegos'}, {u'id': u'10209111337086277', u'name': u'Jessy Romero Viza'}], u'summary': {u'total_count': 3, u'has_liked': False, u'can_like': True}}","¡ TODOS INVITADOS ! 

Este 18 de noviembre la Corporación para Ciegos realizará su evento anual con un espectacular concierto de la cantante nacional Andrea Tessa.

La entrada tiene un valor de 15 mil pesos y puede ser adquirida en la sede de la Corporación ubicada en Obispo Salas 0381, Providencia o llamando a los teléfonos (56 - 2) 2223 8496 - 2205 1411.

¡ Te esperamos !",{u'count': 4},photo,1
141,152,"{u'paging': {u'cursors': {u'after': u'MQZDZD', u'before': u'MQZDZD'}}, u'data': [{u'message': u'Felicitaciones!!!!!', u'from': {u'name': u'PAula Alejandra Caballeria Aguilera', u'id': u'10209388628531352'}, u'id': u'1106571936027920_1106689299349517'}], u'summary': {u'total_count': 1, u'can_comment': True, u'order': u'ranked'}}",2015-11-09 12:14:28,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1106571936027920,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwNjUwNTM4MzgxMDAZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'148002118551578', u'name': u'Corporación para Ciegos'}, {u'id': u'10209093363188709', u'name': u'Vanessa Villena Zúñiga'}, {u'id': u'10208997090709731', u'name': u'Daniela Perez Jara Simon Valentin'}, {u'id': u'1791537454411600', u'name': u'Isabel Aguilera Espindola'}, {u'id': u'10209111337086277', u'name': u'Jessy Romero Viza'}, {u'id': u'10209388628531352', u'name': u'PAula Alejandra Caballeria Aguilera'}, {u'id': u'1752433334993593', u'name': u'Francisco Rios'}, {u'id': u'10209328462471485', u'name': u'Laura Yañez Gonzalez'}, {u'id': u'10208065053838100', u'name': u'Ana Maria Ibarra'}], u'summary': {u'total_count': 10, u'has_liked': False, u'can_like': True}}","¡ Lunes ! comienza una nueva semana de noviembre con todo el ánimo. Él es Emanuel Ortiz, alumno de diversos talleres de la Corporación para Ciegos, últimamente recibió su certificado como masoterapeuta gracias al taller realizado en nuestra institución.",,photo,1
142,153,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-06 19:21:00,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1105252702826510,"{u'paging': {u'cursors': {u'after': u'MTEyMDAzNDIxODA2MDQyMAZDZD', u'before': u'MTAyODIxNzEzNzIxMjUwMgZDZD'}}, u'data': [{u'id': u'1028217137212502', u'name': u'Campaña Social ""Activa Tus sentidos"",'}, {u'id': u'10209111337086277', u'name': u'Jessy Romero Viza'}, {u'id': u'1120034218060420', u'name': u'Denisse Brito'}], u'summary': {u'total_count': 3, u'has_liked': False, u'can_like': True}}","Recuerda que este miércoles 18 de noviembre la Corporación para Ciegos realizará su evento anual con un concierto de la cantante nacional Andrea Tessa. Es de suma importancia  su apoyo compartiendo esta info, invitando a tus amigos o comprando una entrada, ya que, constituye nuestra fuente de financiamiento.",{u'count': 1},photo,1
143,154,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-06 16:37:01,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1105252479493199,"{u'paging': {u'cursors': {u'after': u'MTAxNTM3NDk3NjgxOTk1NDEZD', u'before': u'MTAyMDkxMTA0MDk4NTYzODkZD'}}, u'data': [{u'id': u'10209110409856389', u'name': u'Diana Camacho Briceño'}, {u'id': u'1618402118408475', u'name': u'Juan Carlos Rojas Gutiérrez'}, {u'id': u'10153749768199541', u'name': u'Nicole Basly Arredondo'}], u'summary': {u'total_count': 3, u'has_liked': False, u'can_like': True}}","Si eres de los que pasan horas escuchando audiolibros y te gustaría aprender más sobre literatura. 

Te invitamos a ser parte del taller “Literatura chilena: un espacio para todos”, una completa iniciativa de aprendizaje, creatividad y cultura, desarrollada por la Corporación para Ciegos y financiada gracias al Fondo Nacional de Proyectos Inclusivos (FONAPI) de SENADIS.

Este curso es gratuito para todos sus alumnos. Comienza este lunes 16 de noviembre, desde las 15 hasta las 18 horas separados por un intermedio con coffee break.

Tiene una duración de 8 meses. Se suspenden las clases durante febrero de 2016, retomando en marzo. La fecha de inicio en marzo será avisada oportunamente a los participantes.

Los profesores son Guillermo Castillo y Daniela Arce-Vargas

Los requerimientos para la inscripción son:
1. Poseer dominio intermedio de computación.
2. Compromiso de asistencia igual o mayor al 80% de las clases.
3. De preferencia, buen nivel de redacción y ortografía.
4. De preferencia, afición a la lectura.
5. Envía un correo a la Coordinadora del Taller, Adriana Del Real, al mail adelreal@ciegos.cl y solicita postular al curso, respondiendo brevemente la siguiente pregunta:
Los cupos son limitados. Tenemos sólo 20 espacios. En caso de tener elevada convocatoria, la Corporación para Ciegos se reservará el derecho de admisión, tomando en cuenta los criterios anteriormente descritos.",,photo,1
144,155,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-06 14:04:48,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1105251579493289,"{u'paging': {u'cursors': {u'after': u'MTAxNTM3NDk3NjgxOTk1NDEZD', u'before': u'MTYxODQwMjExODQwODQ3NQZDZD'}}, u'data': [{u'id': u'1618402118408475', u'name': u'Juan Carlos Rojas Gutiérrez'}, {u'id': u'10153404052656854', u'name': u'Myriam Lillo Rodriguez'}, {u'id': u'1120034218060420', u'name': u'Denisse Brito'}, {u'id': u'155642244513795', u'name': u'Laboratorio Biblioredes Rancagua'}, {u'id': u'10209556981900460', u'name': u'Johana Belmar'}, {u'id': u'10153749768199541', u'name': u'Nicole Basly Arredondo'}], u'summary': {u'total_count': 6, u'has_liked': False, u'can_like': True}}","¡ Buen día ! días primaverales en Santiago, ideales para disfrutar de la tarde al aire libre.",,photo,1
145,156,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-05 20:41:59,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1104904642861316,"{u'data': [], u'summary': {u'total_count': 0, u'has_liked': False, u'can_like': True}}","Compartimos la columna del Director Nacional del Servicio Nacional de la Discapacidad Senadis titulada ""El Sueño de Darío"". http://bit.ly/1Sd3LMi",,link,0
146,157,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-05 12:01:53,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1104685339549913,"{u'data': [], u'summary': {u'total_count': 0, u'has_liked': False, u'can_like': True}}","Alumnos de la Corporación para Ciegos expusieron en Congreso Internacional de Astronomía.

Este año, la ciencia ha causado gran revuelo en las aulas de la Corporación para Ciegos. Durante octubre, el grupo de alumnos del curso de Astronomía, liderado por el profesor Héctor Sepúlveda, participó del XVIII Congreso Internacional de Aficionados a la Astronomía (CIAA), dejando muy bien puesto el nombre de nuestra organización. 

La conferencia, que anualmente agrupa a aficionados nacionales e internacionales en torno a exposiciones científicas, experiencias y actividades interactivas, busca que los participantes profundicen sus conocimientos en la materia e intercambien opiniones e inquietudes. 

Este año, la iniciativa fue realizada en la Universidad Arturo Prat de Santiago y contó con la participación de 20 clubes chilenos de astronomía, provenientes de diversas ciudades desde Arica a Coihayque, además de invitados especiales de Francia y Argentina. Entre ellos, figuró el grupo de la Corporación para Ciegos, el cual sacó a relucir sus conocimientos y las creativas metodologías de aprendizaje que utilizan para comprender el cosmos, desde otros sentidos distintos al de la visión.  

Las ponencias de nuestros alumnos
Desde 2008, el grupo de Astronomía de la Corporación para Ciegos ha asistido a distintos congresos relacionados. Sin embargo, ésta, es la primera vez que los participantes expusieron  frente a un público experto.

Los alumnos Dina Paredes, Arturo Quintanilla, Ivonne Setz y Richard Calfulén fueron los encargados de representar a  su equipo, demostrando ante más de 80 personas sus conocimientos , conmoviendo a más de un asistente.

Arturo Quintanilla, de 32 años, realizó una completa disertación sobre la composición y el funcionamiento de cometas, meteoritos y asteroides, no sólo desde un punto de vista astronómico, sino también desde sus fundamentos basados en la física, lo cual cautivó e impresionó al público presente. “Las demás personas que participaron del congreso me felicitaron. Me di cuenta de que,  para ellos, ya no éramos los ‘pobres ciegos’, sino que comenzaron a vernos como ‘otros expositores más dentro del grupo’”. 

Por su parte, Dina Paredes realizó una ponencia sobre el planeta tierra. Mediante la utilización de elementos táctiles –en este caso, de una manzana- Dina explicó que la tierra no es redonda, que posee dos polos y su distancia con el  sol, así como cuánto demora en llegar la luz de ésta estrella a nuestro planeta. 

Richard Calfulén, fue otro de los expositores y uno de los más aplaudidos por su lúdica explicación sobre  la creación del sistema solar. Con un algodón, representó el polvo cósmico del universo, que da la creación a la vía láctea, el sol y sus ocho planetas. Además, dejando caer lentamente al suelo un puñado de arroz, representó una lluvia de meteoritos. “Me emocioné mucho, porque no es fácil pararte para estar frente a tanta gente en un escenario, con personas preparadas y que llevan años estudiando esta materia. Fue sin duda una gran experiencia para mí”, expresó. 

El profesor Héctor Sepúlveda, reflexiona en torno a los logros del 2015 en el curso de Astronomía señalando que “esto no se había hecho en ninguna parte del mundo y las personas que estuvieron en ese auditorio tuvieron el privilegio de recibir la primera charla de un grupo de personas ciegas sobre astronomía. Algunas personas me comentaron que se emocionaron al comprender que las personas ciegas son capaces de armar esquemas mentales tan complejos como los nuestros, al momento de representar el universo”.

El congreso concluyó el sábado 17 de octubre con una visita al Planetario de la Universidad de Santiago, donde además quedaron invitados al próximo congreso,  a realizarse en Valparaíso  en 2016. En pos de ello el equipo trabajará para  presentar un trabajo de astronomía más avanzado en comparación al expuesto el presente año.

Revisa la nota en el siguiente Link http://bit.ly/1MXlv9X",{u'count': 2},photo,1
147,158,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-05 12:00:07,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1104684626216651,"{u'paging': {u'cursors': {u'after': u'MTEyMDAzNDIxODA2MDQyMAZDZD', u'before': u'MTYxODQwMjExODQwODQ3NQZDZD'}}, u'data': [{u'id': u'1618402118408475', u'name': u'Juan Carlos Rojas Gutiérrez'}, {u'id': u'1120034218060420', u'name': u'Denisse Brito'}], u'summary': {u'total_count': 2, u'has_liked': False, u'can_like': True}}",¡ Buen día ! Ánimo en este primaveral jueves en Santiago. Ya casi es viernes !,,status,1
148,159,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-04 22:18:00,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1104378246247289,"{u'paging': {u'cursors': {u'after': u'MTAyMDkxMTA0MDk4NTYzODkZD', u'before': u'MTAyMDk2MTE2MjMzMDc4NzMZD'}}, u'data': [{u'id': u'10209611623307873', u'name': u'Moises Enrique Gutierrez Alarcon'}, {u'id': u'148002118551578', u'name': u'Corporación para Ciegos'}, {u'id': u'10209110409856389', u'name': u'Diana Camacho Briceño'}], u'summary': {u'total_count': 3, u'has_liked': False, u'can_like': True}}","Si eres de los que pasan horas escuchando audiolibros y te gustaría aprender más sobre literatura

Te invitamos a ser parte del taller “Literatura chilena: un espacio para todos”, una completa iniciativa de aprendizaje, creatividad y cultura, desarrollada por la Corporación para Ciegos y financiada gracias al Fondo Nacional de Proyectos Inclusivos (FONAPI) de SENADIS.

Este curso es gratuito para todos sus alumnos. Comienza este lunes 16 de noviembre, desde las 15 hasta las 18 horas separados por un intermedio con coffee break.

Tiene una duración de 8 meses. Se suspenden las clases durante febrero de 2016, retomando en marzo. La fecha de inicio en marzo será avisada oportunamente a los participantes.

Los profesores son Guillermo Castillo y Daniela Arce-Vargas 

Los requerimientos para la inscripción son:

1.   Poseer dominio intermedio de computación.

2.   Compromiso de asistencia igual o mayor al 80% de las clases.

3.   De preferencia, buen nivel de redacción y ortografía.

4.   De preferencia, afición a la lectura.

5.   Envía un correo a la Coordinadora del Taller, Adriana Del Real, al mail adelreal@ciegos.cl y solicita postular al curso, respondiendo brevemente la siguiente pregunta:

Los cupos son limitados. Tenemos sólo 20 espacios. En caso de tener elevada convocatoria, la Corporación para Ciegos se reservará el derecho de admisión, tomando en cuenta los criterios anteriormente descritos.",{u'count': 2},photo,1
149,160,"{u'data': [], u'summary': {u'total_count': 0, u'can_comment': True, u'order': u'ranked'}}",2015-11-04 20:01:46,"{u'name': u'Corporación para Ciegos', u'id': u'148002118551578'}",148002118551578_1104376912914089,"{u'paging': {u'cursors': {u'after': u'MTAyMDk4NDYwNjUwMDc4MDIZD', u'before': u'MTAyMDkxMTEzMzcwODYyNzcZD'}}, u'data': [{u'id': u'10209111337086277', u'name': u'Jessy Romero Viza'}, {u'id': u'10209846065007802', u'name': u'Maca Burgos Zúñiga'}], u'summary': {u'total_count': 2, u'has_liked': False, u'can_like': True}}","Recuerda que este 18 de noviembre la Corporación para Ciegos realizará su evento anual con un espectacular concierto de la cantante nacional Andrea Tessa.

La entrada tiene un valor de 15 mil pesos y puede ser adquirida en la sede de la Corporación ubicada en Obispo Salas 0381, Providencia o llamando a los teléfonos (56 - 2) 2223 8496 - 2205 1411.

¡ Te esperamos !",{u'count': 1},photo,1
