,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,polarity
10,10,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNVEExTmpReE9UZzFOemMxTWpNeE1qb3hORFV5TURnNE5ESTE=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNVEExTmpReE9UZzFOemMxTWpNeE1qb3hORFV5TURnNE5ESTE='}}, u'data': [{u'message': u'https://www.facebook.com/hriquelmeholmstrom?composeropen=1', u'from': {u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporaci\xf3n La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}, u'id': u'1056419031085728_1056419857752312'}], u'summary': {u'total_count': 1, u'order': u'ranked'}}",2016-01-06 13:52:09,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1056419031085728,"{u'data': [], u'summary': {u'total_count': 0}}",Parroquia La Matriz,,photo,1
11,12,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNVEExTnpBM05qVTRNVEF4T1RrM016b3hORFV5TVRreU1qRXc=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNVEExTnpBM05qVTRNVEF4T1RrM016b3hORFV5TVRreU1qRXc='}}, u'data': [{u'message': u'Donde es esto', u'from': {u'name': u'Margarita Quintanilla', u'id': u'769142119827333'}, u'id': u'1056401874420777_1057076581019973'}], u'summary': {u'total_count': 1, u'order': u'ranked'}}",2016-01-06 13:13:22,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1056401874420777,"{u'paging': {u'cursors': {u'after': u'MTAyMDUwMDEwMjkwODQwNjI=', u'before': u'NzY5MTQyMTE5ODI3MzMz'}}, u'data': [{u'id': u'769142119827333', u'name': u'Margarita Quintanilla'}, {u'id': u'1473441046302111', u'name': u'Humberto Meza Maass'}, {u'id': u'10204316203743655', u'name': u'Paola Andrea Guerrero Guerrero'}, {u'id': u'10205001029084062', u'name': u'Francisco Bustamante'}], u'summary': {u'total_count': 4}}","LLEGO LA HORA TODOS A INSCRIBIRSE, CEVAS 2016, RECUERDEN LA INSCRIPCIÓN EN COMPAÑÍA DE UN APODERADO
COMPARTAN",{u'count': 3},photo,1
12,13,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-12-31 14:21:13,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1053314658062832,"{u'paging': {u'cursors': {u'after': u'NzU0Mzc0Njg0NjQ5NDA0', u'before': u'MTE2MDM2ODY5MDY0Nzg4MA=='}}, u'data': [{u'id': u'1160368690647880', u'name': u'Brenda Donoso Carvallo'}, {u'id': u'754374684649404', u'name': u'Maria Teresa Burgoa Vasquez'}], u'summary': {u'total_count': 2}}",Felicidades a todos!!!!!  esperamos encontrarnos el 2016 con nuevas iniciativas que ayuden a la gente del Barrio Puerto y de todo Valparaíso,,status,1
13,14,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-30 22:59:29,"{u'name': u'Soledad Chelech Hidalgo', u'id': u'10205112017334900'}",559037650823871_1052967691430862,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ0MzEwMjEzNTIyMjM=', u'before': u'MTAyMDQ0MzEwMjEzNTIyMjM='}}, u'data': [{u'id': u'10204431021352223', u'name': u'Heidi Riquelme Holmstrom'}], u'summary': {u'total_count': 1}}","Amigos les escribo para invitarlos a participar como monitores de CEVAS 2016 de La Matriz... este año no podré estar como en años anteriores, les deseo todo el éxito y cuentan conmigo en lo que pueda ser útil a la distancia... la encargada este año será Heidi Riquelme Holmstrom... comuníquense con ella para detalles.... espero que se entusiasmen una vez más Emoticón grin e inviten a sus amigos a participar. Cariños para ustedes.",,status,1
14,15,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-12-30 13:16:16,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1052744738119824,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0NTMxNTkxMTgwODc=', u'before': u'NzU0Mzc0Njg0NjQ5NDA0'}}, u'data': [{u'id': u'754374684649404', u'name': u'Maria Teresa Burgoa Vasquez'}, {u'id': u'10208507453942872', u'name': u'Mauricio Mendoza V.'}, {u'id': u'10153453159118087', u'name': u'Javiera Opazo'}], u'summary': {u'total_count': 3}}",BARRIO PUERTO HOY CENA DE FIN DE AÑO GRATIS EN LA MATRIZ DESDE LAS 18.30HRS DIFUNDAN DIFUNDAN,,status,1
15,16,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-12-22 12:40:22,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1047956078598690,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ4MjkzNjIxMTMxNzQ=', u'before': u'NTg0NjkzODM4MzMwMzMw'}}, u'data': [{u'id': u'584693838330330', u'name': u'Paola Garrido Dinamarca'}, {u'id': u'10203630566825555', u'name': u'Ramon Ernesto'}, {u'id': u'10207602502433631', u'name': u'Gonzalo Cartagena LLanos'}, {u'id': u'10208507453942872', u'name': u'Mauricio Mendoza V.'}, {u'id': u'1540484176168543', u'name': u'Cristian Uribe Sepúlveda'}, {u'id': u'10204829362113174', u'name': u'Carolina Victoria Gr'}], u'summary': {u'total_count': 6}}","AMIGOS CENA PARA TODOS, GRACIAS A LOS AMIGOS DE LA ESTRELLA POR DIFUNDIR LA ACTIVIDAD, SE PASARON 
PD FALTAN BEBIDAS!!! JUGOS!!!

http://www.estrellavalpo.cl/impresa/2015/12/22/full/cuerpo-principal/3/",{u'count': 2},link,1
16,17,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-12-17 15:32:10,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1045556798838618,"{u'data': [], u'summary': {u'total_count': 0}}","ATENCION AMIGOS, NECESITAMOS COLABORACIÓN PARA NUESTRA CENA NAVIDEÑA SOLIDARIA, QUIEN DIJO YO!!!!!",{u'count': 14},photo,1
17,18,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNVEEwTlRZeU1UVXhNakUyTlRRNE1Eb3hORFV3TXpjM09UQTM=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNVEEwTlRZeU1UVXhNakUyTlRRNE1Eb3hORFV3TXpjM09UQTM='}}, u'data': [{u'message': u'Que buena iniciativa', u'from': {u'name': u'Brenda Donoso Carvallo', u'id': u'1160368690647880'}, u'id': u'1045062405554724_1045621512165480'}], u'summary': {u'total_count': 1, u'order': u'ranked'}}",2015-12-16 13:14:56,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1045062405554724,"{u'paging': {u'cursors': {u'after': u'MTAyMDM1MzQ3MjMzMjA2Mzk=', u'before': u'MTE2MDM2ODY5MDY0Nzg4MA=='}}, u'data': [{u'id': u'1160368690647880', u'name': u'Brenda Donoso Carvallo'}, {u'id': u'10203534723320639', u'name': u'Mario Solís'}], u'summary': {u'total_count': 2}}",VEN A CONOCER MI BARRIO,{u'count': 5},photo,0
18,19,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-12-16 13:13:49,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1045061978888100,"{u'paging': {u'cursors': {u'after': u'MTAyMDM1MzQ3MjMzMjA2Mzk=', u'before': u'MTAyMDYzMzE5MTU0NzQ4NTA='}}, u'data': [{u'id': u'10206331915474850', u'name': u'Paula Garcia Vargas'}, {u'id': u'10203534723320639', u'name': u'Mario Solís'}], u'summary': {u'total_count': 2}}",VEN A CONOCER MI BARRIO,{u'count': 2},photo,0
19,20,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-12-16 13:13:29,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1045061858888112,"{u'paging': {u'cursors': {u'after': u'MTAyMDM1MzQ3MjMzMjA2Mzk=', u'before': u'MTAyMDM1MzQ3MjMzMjA2Mzk='}}, u'data': [{u'id': u'10203534723320639', u'name': u'Mario Solís'}], u'summary': {u'total_count': 1}}",VEN A CONOCER MI BARRIO,,status,0
20,21,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-12-16 13:13:07,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1045061692221462,"{u'paging': {u'cursors': {u'after': u'MTAyMDM1MzQ3MjMzMjA2Mzk=', u'before': u'MTAyMDgzMTAwODEyOTEwMjg='}}, u'data': [{u'id': u'10208310081291028', u'name': u'Jacqueline Pérez Candia'}, {u'id': u'10203534723320639', u'name': u'Mario Solís'}], u'summary': {u'total_count': 2}}",VEN A CONOCER MI BARRIO,{u'count': 2},photo,0
21,22,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-12-16 13:11:46,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1045061282221503,"{u'paging': {u'cursors': {u'after': u'MTAyMDM1MzQ3MjMzMjA2Mzk=', u'before': u'NDkxNDkxMjE3NjU4MTY5'}}, u'data': [{u'id': u'491491217658169', u'name': u'Sita Simbée'}, {u'id': u'10208310081291028', u'name': u'Jacqueline Pérez Candia'}, {u'id': u'10203534723320639', u'name': u'Mario Solís'}], u'summary': {u'total_count': 3}}",VEN A CONOCER MI BARRIO,{u'count': 1},photo,0
22,23,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-12-16 13:11:18,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1045061188888179,"{u'paging': {u'cursors': {u'after': u'MTAyMDM1MzQ3MjMzMjA2Mzk=', u'before': u'MTAyMDg1MDc0NTM5NDI4NzI='}}, u'data': [{u'id': u'10208507453942872', u'name': u'Mauricio Mendoza V.'}, {u'id': u'10204316203743655', u'name': u'Paola Andrea Guerrero Guerrero'}, {u'id': u'10203534723320639', u'name': u'Mario Solís'}], u'summary': {u'total_count': 3}}",VEN A CONOCER MI BARRIO,,photo,0
23,24,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNVEEwTkRZME5qQTNOVFU1TmpNMU56b3hORFV3TVRrME16SXo=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNVEEwTkRZME5qQTNOVFU1TmpNMU56b3hORFV3TVRrME16SXo='}}, u'data': [{u'message': u'CON JUDITH EN EL MISMO COMEDOR', u'from': {u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporaci\xf3n La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}, u'id': u'1044634205597544_1044646075596357'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-12-15 15:10:22,"{u'name': u'Sol Mena', u'id': u'1163424890352166'}",559037650823871_1044634205597544,"{u'data': [], u'summary': {u'total_count': 0}}",hola !! me gustaría ir el día 24 a ayudar en la cena navideña. con quien puedo coordinar??,,status,1
24,26,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNVEEwTkRJd09ESTVOVFkwTURFek5Ub3hORFV3TVRFeU16RTQ=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZNVEEwTXprd05Ua3hOVFkzTURNM016b3hORFV3TURVMk56RXo='}}, u'data': [{u'message': u'y el horario por favor', u'from': {u'name': u'Marta Napa Iba\xf1ez', u'id': u'1619240548326137'}, u'id': u'1043870715673893_1043905915670373'}, {u'message': u'Horario', u'from': {u'name': u'Cristina Ossand\xf3n Henriquez', u'id': u'10203615142076528'}, u'id': u'1043870715673893_1044071068987191'}, {u'message': u'DESDE LAS 11HRS, LOS ESPERAMOS!!!', u'from': {u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporaci\xf3n La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}, u'id': u'1043870715673893_1044082412319390'}, {u'message': u'Ok', u'from': {u'name': u'Cristina Ossand\xf3n Henriquez', u'id': u'10203615142076528'}, u'id': u'1043870715673893_1044111658983132'}, {u'message': u'Que lindo..!', u'from': {u'name': u'Maria Elena Arrascue', u'id': u'10153326588706649'}, u'id': u'1043870715673893_1044208295640135'}], u'summary': {u'total_count': 5, u'order': u'ranked'}}",2015-12-13 23:23:15,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1043870715673893,"{u'paging': {u'cursors': {u'after': u'ODgxNjY5NjI4NTMzODYw', u'before': u'MTAyMDY0NDI3NTg4ODY2ODE='}}, u'data': [{u'id': u'10206442758886681', u'name': u'Karla Muñoz'}, {u'id': u'10153326588706649', u'name': u'Maria Elena Arrascue'}, {u'id': u'10207690397270469', u'name': u'Daniella Velez Pepe'}, {u'id': u'10204316203743655', u'name': u'Paola Andrea Guerrero Guerrero'}, {u'id': u'10152780853878308', u'name': u'Gino Beltrami'}, {u'id': u'10204179286017257', u'name': u'Javiera Olmos'}, {u'id': u'10203615142076528', u'name': u'Cristina Ossandón Henriquez'}, {u'id': u'10152364112656476', u'name': u'Nicole Andrée Amaro Pérez'}, {u'id': u'10208310081291028', u'name': u'Jacqueline Pérez Candia'}, {u'id': u'10204542504182537', u'name': u'Paula Antonieta Cáceres'}, {u'id': u'10152739096758416', u'name': u'Camila Muñoz Sahr'}, {u'id': u'10152575979166200', u'name': u'Paz Alarcón'}, {u'id': u'10154051083099502', u'name': u'Carolina Lavín Tapia'}, {u'id': u'1619240548326137', u'name': u'Marta Napa Ibañez'}, {u'id': u'10207068605371522', u'name': u'Ramón Yáñez Morales'}, {u'id': u'10205001029084062', u'name': u'Francisco Bustamante'}, {u'id': u'10206403137741508', u'name': u'Yeyi Espinosa Vergara'}, {u'id': u'1160368690647880', u'name': u'Brenda Donoso Carvallo'}, {u'id': u'10208197132544863', u'name': u'Tamara Ibaz Figueroa'}, {u'id': u'10207680821002443', u'name': u'Jessica Zamora'}, {u'id': u'10204314003907677', u'name': u'Felipe Muñoz'}, {u'id': u'881669628533860', u'name': u'Oscar Saavedra Puente'}], u'summary': {u'total_count': 22}}","Nos juntamos el 19 en Plaza Echaurren, los personajes tipicos reviven, donde???  En el Barrio Puerto",{u'count': 19},photo,0
25,27,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-12-13 23:21:33,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1043870262340605,"{u'paging': {u'cursors': {u'after': u'MTU0MDQ4NDE3NjE2ODU0Mw==', u'before': u'MTE2MDM2ODY5MDY0Nzg4MA=='}}, u'data': [{u'id': u'1160368690647880', u'name': u'Brenda Donoso Carvallo'}, {u'id': u'10207680821002443', u'name': u'Jessica Zamora'}, {u'id': u'881669628533860', u'name': u'Oscar Saavedra Puente'}, {u'id': u'1540484176168543', u'name': u'Cristian Uribe Sepúlveda'}], u'summary': {u'total_count': 4}}","Este 19 no olviden de apoyar a los vecinos emprendedores, que cada vez son más, Feria Navideña en la Matriz",{u'count': 1},photo,1
26,28,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-12-13 14:38:47,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Corporación La Matriz', u'category_list': [{u'id': u'2235', u'name': u'Non-Governmental Organization (NGO)'}], u'id': u'559037650823871'}",559037650823871_1043682662359365,"{u'paging': {u'cursors': {u'after': u'MTAxNTM1ODk3NDQwOTI3NDg=', u'before': u'MTAyMDM1MzQ3MjMzMjA2Mzk='}}, u'data': [{u'id': u'10203534723320639', u'name': u'Mario Solís'}, {u'id': u'10153589744092748', u'name': u'Kiclan Oyarce'}], u'summary': {u'total_count': 2}}",Quieres conocer el nuevo proyecto liderado por @CorpLaMatriz ? mira acá https://www.youtube.com/watch?v=akpFDZ4jDvo,,video,1
