,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,polarity
10,10,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-15 14:59:10,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_733320830134404,"{u'paging': {u'cursors': {u'after': u'MTAxNTI3NzE1MDg5NjI0MjA=', u'before': u'MTYwNjI4NTIyMjk0NjQ5Ng=='}}, u'data': [{u'id': u'1606285222946496', u'name': u'Paola Farias Olguin'}, {u'id': u'10208802395879464', u'name': u'Jenny Jara Rojas'}, {u'id': u'10152671609663335', u'name': u'Janitza Fernandez'}, {u'id': u'10153723965140159', u'name': u'Vita Herrera Munizaga'}, {u'id': u'10152665417244002', u'name': u'Rodrigo Ralph Gonzalo'}, {u'id': u'10152771508962420', u'name': u'Su Per Rivas'}], u'summary': {u'total_count': 6}}","Informamos que se encuentran abiertas las inscripciones para los cursos que IRV impartirá pertenecientes al programa Más Capaz del Sence. Inscripciones acá:

http://www.irvalpo.cl/#!ms-capaz/c1uxq

Si tienes dudas o presentas alguna dificultad al momento de inscribirte no dudes en llamarnos o escribirnos: social@irvalpo.cl - 032 2599775",{u'count': 14},link,0
11,11,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-14 02:22:54,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_732766033523217,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ4NTQwODEyMDg4MjM=', u'before': u'ODQwNjcwNDUyNjMyMTU4'}}, u'data': [{u'id': u'840670452632158', u'name': u'Carina González Valdenegro'}, {u'id': u'10153637257326487', u'name': u'Claudio Orellana'}, {u'id': u'10208188801378956', u'name': u'Carla Inés Muñoz Ñancupil'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}], u'summary': {u'total_count': 4}}","Los invitamos al Segundo Festival de la Canción en Lengua de Señas Chilena de nuestros amigos de la Agrupación Fonoaudiología Crece. El festival se realizará el Martes 15 de diciembre en el Centro de extensión Duoc UC, ubicado en Calle blanco 997, Valparaíso.
Para asistir como público debe enviar un correo con su nombre solicitando un cupo a festivaldecantols@gmail.com
El ingreso del público es desde las 15;30 a las 16:00 horas.

Más información en:

https://www.facebook.com/festivaldelacancionls

NOS VEMOS!!!",{u'count': 3},photo,1
12,12,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-11 14:22:03,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_731901590276328,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwMzc3MDQ5MTY5MzI=', u'before': u'MTAyMDQ4NTQwODEyMDg4MjM='}}, u'data': [{u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'10208051670750151', u'name': u'Karen Janet Fernandez Carcamo'}, {u'id': u'577106232412913', u'name': u'Francisca Concha Miranda'}, {u'id': u'10205047435604816', u'name': u'Raisa Alvarez'}, {u'id': u'10208037704916932', u'name': u'Felipe Contreras Espinoza'}], u'summary': {u'total_count': 5}}",En informe anual 2015 sobre la situación de DDHH del INDH V región,{u'count': 4},photo,1
13,13,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-05 23:14:28,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_729664790500008,"{u'paging': {u'cursors': {u'after': u'MTAxNTQyMTY2ODY4NDMzNTI=', u'before': u'MTAyMDY3NjI1NjY3MTU3MjE='}}, u'data': [{u'id': u'10206762566715721', u'name': u'Catalina Peña Casanova'}, {u'id': u'10153170607797202', u'name': u'Constanza Peña Arancibia'}, {u'id': u'10208051670750151', u'name': u'Karen Janet Fernandez Carcamo'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10205432129582642', u'name': u'Andrea Miranda Veliz'}, {u'id': u'1634113473520752', u'name': u'Carmen Zuzunaga Rodriguez'}, {u'id': u'10206017351211652', u'name': u'Felipe Antonio Arancibia Olguin'}, {u'id': u'10152671609663335', u'name': u'Janitza Fernandez'}, {u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'10206032407029770', u'name': u'Waldo Suárez Zambra'}, {u'id': u'10154216686843352', u'name': u'Andrea Zuzunaga'}], u'summary': {u'total_count': 12}}",IRV en gala de la discapacidad de Concón junto a Senadis Valparaíso y ONG Avanza. Gran gestión de la Municipalidad de Concón por la inclusión.,{u'count': 3},photo,1
14,14,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-03 22:56:58,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_728849783914842,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ4NTQwODEyMDg4MjM=', u'before': u'NDE3Nzk5NTAxNzU4ODQ1'}}, u'data': [{u'id': u'417799501758845', u'name': u'Flosinlimites'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}], u'summary': {u'total_count': 3}}","El #díainternacionaldeladiscapacidad se ha conmemorado desde 1992 para promover la conciencia y movilizar el apoyo a cuestiones críticas relacionadas con la inclusión de las personas con discapacidad en la sociedad y el desarrollo. El día trabaja para promover acciones de sensibilización sobre temas de discapacidad y llamar la atención sobre los beneficios de una sociedad inclusiva y accesible para todos.

En este día, tan importante para todos los que creemos en un futuro inclusivo para todos, los invitamos a leer el tema ""La inclusión importa: el acceso y empoderamiento de personas de todas las habilidades"", desarrollado por la ONU internacional, y que les compartimos en el siguiente link:

http://www.un.org/disabilities/default.asp?id=1637",{u'count': 3},photo,1
15,16,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-12-03 15:03:02,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_728739060592581,"{u'paging': {u'cursors': {u'after': u'Njk5MjY5MDczNTIzMzAx', u'before': u'NTE3NTY5MTU4Mzc4ODcx'}}, u'data': [{u'id': u'517569158378871', u'name': u'Marisela Rojas'}, {u'id': u'10152701111719286', u'name': u'Carol Gonzàlez Cornejo'}, {u'id': u'10205085613682584', u'name': u'Doris Soledad Fernandez Perez'}, {u'id': u'10152671609663335', u'name': u'Janitza Fernandez'}, {u'id': u'10208037704916932', u'name': u'Felipe Contreras Espinoza'}, {u'id': u'10205264475432906', u'name': u'Tahía Franchesca Bugueño Gonzalez'}, {u'id': u'10205306321959231', u'name': u'Emerana Cuevas'}, {u'id': u'10208363380345870', u'name': u'Rita Heggie Rodriguez'}, {u'id': u'689575151141792', u'name': u'Jessica Magaly Nuñez Olivares'}, {u'id': u'10203368347668636', u'name': u'Everly Nicole Nuñez'}, {u'id': u'10205539763037890', u'name': u'Carmen Gloria Cruz Molina'}, {u'id': u'10205523373904802', u'name': u'Teresa V. Calderón González'}, {u'id': u'10152886099534116', u'name': u'Gonzalo Ignacio Ruiz'}, {u'id': u'10153465977544938', u'name': u'Paquita DelasNavajas'}, {u'id': u'10152894954739350', u'name': u'Natty Salcedo Regler'}, {u'id': u'10208107598305192', u'name': u'Danitaa Chavez'}, {u'id': u'10207458173673881', u'name': u'Javiera Bravo Bastidas'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10205461937281158', u'name': u'Evelyn González Espinoza'}, {u'id': u'10205045062100030', u'name': u'María José Fuentes Montenegro'}, {u'id': u'10205294073968332', u'name': u'Natalia Castro Valenzuela'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'699269073523301', u'name': u'Liliana Henriquez Fonoaudiologia'}], u'summary': {u'total_count': 23}}",En el #díainternacionaldeladiscapacidad IRV en Feria de la discapacidad de la Municipalidad de Valparaíso.,{u'count': 5},photo,1
16,17,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-11-30 19:44:29,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_727721270694360,"{u'paging': {u'cursors': {u'after': u'MTAyMDgwMzc3MDQ5MTY5MzI=', u'before': u'MTAyMDY3NjI1NjY3MTU3MjE='}}, u'data': [{u'id': u'10206762566715721', u'name': u'Catalina Peña Casanova'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10205294073968332', u'name': u'Natalia Castro Valenzuela'}, {u'id': u'10205306321959231', u'name': u'Emerana Cuevas'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'10206380311123119', u'name': u'Leslyhe Vanessa Muñoz Quiroga'}, {u'id': u'10205548880902269', u'name': u'Camila Bolados Murillo'}, {u'id': u'1630263067231302', u'name': u'Region Sordos'}, {u'id': u'10206032407029770', u'name': u'Waldo Suárez Zambra'}, {u'id': u'10208051670750151', u'name': u'Karen Janet Fernandez Carcamo'}, {u'id': u'10207414677179628', u'name': u'Natalia Paola Arancibia Riedel'}, {u'id': u'10208451077252891', u'name': u'Lino Luis Arancibia Ramirez'}, {u'id': u'10204546093186762', u'name': u'Ce Páez'}, {u'id': u'10152671609663335', u'name': u'Janitza Fernandez'}, {u'id': u'10206017351211652', u'name': u'Felipe Antonio Arancibia Olguin'}, {u'id': u'10208037704916932', u'name': u'Felipe Contreras Espinoza'}], u'summary': {u'total_count': 16}}",Con PsD auditiva ayudando a postular a programa +capaz en el oficio de panadería y pastelería que IRV organiza #Undiaparatodos,{u'count': 7},photo,1
17,18,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-11-29 00:06:51,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_727077997425354,"{u'paging': {u'cursors': {u'after': u'MTAyMDYwMTczNTEyMTE2NTI=', u'before': u'MTAxNTI2NzE2MDk2NjMzMzU='}}, u'data': [{u'id': u'10152671609663335', u'name': u'Janitza Fernandez'}, {u'id': u'10205294073968332', u'name': u'Natalia Castro Valenzuela'}, {u'id': u'10206453707801919', u'name': u'Loreto Olivares Araya'}, {u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10206648876080897', u'name': u'Diego Iñaki'}, {u'id': u'10206762566715721', u'name': u'Catalina Peña Casanova'}, {u'id': u'10153916805384127', u'name': u'María Jesús Crispi Mena'}, {u'id': u'10207272023696282', u'name': u'Monica Flores Aranda'}, {u'id': u'10208037704916932', u'name': u'Felipe Contreras Espinoza'}, {u'id': u'10205045062100030', u'name': u'María José Fuentes Montenegro'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'577106232412913', u'name': u'Francisca Concha Miranda'}, {u'id': u'10206017351211652', u'name': u'Felipe Antonio Arancibia Olguin'}], u'summary': {u'total_count': 14}}",En plato único COSORVAL apoyando a PsD auditiva,{u'count': 2},photo,1
18,19,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekl4TXpRMk9UUXhNek14Tnprek9qRTBORGN5T1RVek1UQT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekl4TXpRMk9UQTNPVGs0TkRZek9qRTBORGN5T1RVeU9Uaz0='}}, u'data': [{u'message': u'Gonzalo Gonzalo Gabriel Espinoza Perez', u'from': {u'name': u'Rodrigo Ralph Gonzalo', u'id': u'10152665417244002'}, u'id': u'721229831343504_721346907998463'}, {u'message': u'Ivan Chef', u'from': {u'name': u'Rodrigo Ralph Gonzalo', u'id': u'10152665417244002'}, u'id': u'721229831343504_721346941331793'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2015-11-11 17:53:24,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_721229831343504,"{u'paging': {u'cursors': {u'after': u'MTAxNTI2NjU0MTcyNDQwMDI=', u'before': u'ODU3MDM2NTc3NzA1NjU5'}}, u'data': [{u'id': u'857036577705659', u'name': u'Paula Badilla'}, {u'id': u'627182127392482', u'name': u'Maria Gandara Veliz'}, {u'id': u'10152665417244002', u'name': u'Rodrigo Ralph Gonzalo'}], u'summary': {u'total_count': 3}}",IRV amplía plazo para postulación al empleo de relator o relatora en área gastronómica para Concón hasta el viernes 13 de Noviembre. Antecedentes a Correo: social@irvalpo.cl,{u'count': 8},photo,1
19,20,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-11-11 17:42:21,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_721226741343813,"{u'paging': {u'cursors': {u'after': u'MTAyMDMwNjk4Mzc4ODAxNDY=', u'before': u'MTA5OTcwMjkxNjcyNDU4OA=='}}, u'data': [{u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}], u'summary': {u'total_count': 2}}","Atención Personas en situación de Discapacidad (PsD) y Organizaciones de y para Personas en situación de Discapacidad!, se encuentran abiertas las inscripciones para cursos +Capaz de IRV.

Se agradece Compartir!",{u'count': 19},photo,1
20,21,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekl4TWpReE9EYzBOamMxTmpNek9qRTBORGN5Tmpjd01UUT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekl4TWpReE9EYzBOamMxTmpNek9qRTBORGN5Tmpjd01UUT0='}}, u'data': [{u'message': u'Mira Hugo Francisco', u'from': {u'name': u'Paula Paola', u'id': u'10203982864708322'}, u'id': u'720834471383040_721241874675633'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-11-10 21:23:08,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_720834471383040,"{u'paging': {u'cursors': {u'after': u'MTA5OTcwMjkxNjcyNDU4OA==', u'before': u'MTAyMDMwNjk4Mzc4ODAxNDY='}}, u'data': [{u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}, {u'id': u'10152704970205275', u'name': u'Eliana Espinoza Del Campo'}, {u'id': u'10152943328265129', u'name': u'Paloma Perez Saavedra'}, {u'id': u'10205655821447802', u'name': u'Jorge Valdés'}, {u'id': u'10152671609663335', u'name': u'Janitza Fernandez'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}], u'summary': {u'total_count': 6}}","Atención Personas en situación de Discapacidad (PsD) y Organizaciones de y para Personas en situación de discapacidad!, se encuentran abiertas las inscripciones para cursos +Capaz de IRV.

Se agradece Compartir!",{u'count': 14},photo,1
21,22,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekl3TlRRM09EY3hOREV4TnpBd09qRTBORGN4TWpJeE1Uaz0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekl3TlRBM01qZzBOelE1TURreU9qRTBORGN4TVRNM05qVT0='}}, u'data': [{u'message': u'te los agradezco muchos y también gracia x venir a compartir aquello mucho gusto conocerte gracia x entender espero q me dij algún cosa gracias senor yo soy presidente sordo de deporte corsoval', u'from': {u'name': u'Angel Eduardo Toro Seleme', u'id': u'10208481188449250'}, u'id': u'720413331425154_720507284749092'}, {u'message': u'Gracias por compartir con nosotros y explicar los programas......Buenisimo trabajo......saludos.....', u'from': {u'name': u'Emerana Cuevas', u'id': u'10205306321959231'}, u'id': u'720413331425154_720547871411700'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2015-11-09 18:54:33,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_720413331425154,"{u'paging': {u'cursors': {u'after': u'MTAyMDYwMTczNTEyMTE2NTI=', u'before': u'MTAyMDcyNzIwMjM2OTYyODI='}}, u'data': [{u'id': u'10207272023696282', u'name': u'Monica Flores Aranda'}, {u'id': u'840670452632158', u'name': u'Carina González Valdenegro'}, {u'id': u'10204937229325432', u'name': u'Gabriela Constanza Velasco Moncada'}, {u'id': u'10203069837880146', u'name': u'Rodrigo Mendoza Arancibia'}, {u'id': u'10205223564375321', u'name': u'Yanely Gálvez'}, {u'id': u'10208211896353877', u'name': u'Gabriela Araus'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'10206017351211652', u'name': u'Felipe Antonio Arancibia Olguin'}], u'summary': {u'total_count': 8}}",Sábado 07 compartiendo con la comunidad sorda en CORSORVAL nuestra estructura programática y programas +capaz de Sence para inclusión laboral de PsD.,{u'count': 8},photo,1
22,23,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-11-06 19:47:59,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_719398044860016,"{u'data': [], u'summary': {u'total_count': 0}}","IRV busca Fonoaudiólogos o Fonoaudiólogas representantes de ventas en todas las regiones (bajo comisión) por proyecto Solar Ear / Chile. Detalles en 

http://www.irvalpo.cl/#!representantesolarear/czeo",{u'count': 5},link,0
23,24,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekU1TVRBek16WTBPRGc1TkRnME9qRTBORFkzTmpJMU5UWT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekU1TVRBek16STBPRGc1TkRnNE9qRTBORFkzTmpJMU5EZz0='}}, u'data': [{u'message': u'Ivan Chef Gonzalo Gonzalo Gabriel Espinoza Perez', u'from': {u'name': u'Rodrigo Ralph Gonzalo', u'id': u'10152665417244002'}, u'id': u'719095128223641_719103324889488'}, {u'message': u'Juan Juan Alfaro Arancibia', u'from': {u'name': u'Rodrigo Ralph Gonzalo', u'id': u'10152665417244002'}, u'id': u'719095128223641_719103364889484'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2015-11-05 21:36:40,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_719095128223641,"{u'data': [], u'summary': {u'total_count': 0}}",IRV Busca relator o relatora en área gastronómica para Quillota. Correo: social@irvalpo.cl,{u'count': 18},photo,0
24,25,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekU1TVRBek56QXhOVFUyTVRFM09qRTBORFkzTmpJMk9URT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekU1TVRBek56QXhOVFUyTVRFM09qRTBORFkzTmpJMk9URT0='}}, u'data': [{u'message': u'Jannira Donoso Diaz', u'from': {u'name': u'Rodrigo Ralph Gonzalo', u'id': u'10152665417244002'}, u'id': u'719095014890319_719103701556117'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-11-05 21:35:48,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_719095014890319,"{u'data': [], u'summary': {u'total_count': 0}}",IRV Busca relator o relatora en área social para Quillota. Correo: social@irvalpo.cl,{u'count': 5},photo,0
25,26,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-11-05 21:35:13,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_719094904890330,"{u'paging': {u'cursors': {u'after': u'MTA5OTcwMjkxNjcyNDU4OA==', u'before': u'MTA5OTcwMjkxNjcyNDU4OA=='}}, u'data': [{u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}], u'summary': {u'total_count': 1}}",IRV Busca relator o relatora en área gastronómica para Quilpué. Correo: social@irvalpo.cl,{u'count': 16},photo,0
26,27,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-11-05 21:33:45,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_719094641557023,"{u'data': [], u'summary': {u'total_count': 0}}",IRV Busca relator o relatora en área gastronómica para Concón. Correo: social@irvalpo.cl,{u'count': 6},photo,0
27,28,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekU1TVRBek1qY3hOVFUyTVRZd09qRTBORFkzTmpJMU1qRT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekU1TVRBek1qY3hOVFUyTVRZd09qRTBORFkzTmpJMU1qRT0='}}, u'data': [{u'message': u'Jannira Donoso Diaz', u'from': {u'name': u'Rodrigo Ralph Gonzalo', u'id': u'10152665417244002'}, u'id': u'719094461557041_719103271556160'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-11-05 21:33:04,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_719094461557041,"{u'data': [], u'summary': {u'total_count': 0}}",IRV Busca relator o relatora en área social para Concón. Correo: social@irvalpo.cl,{u'count': 10},photo,0
28,29,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-11-03 17:54:28,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_718416888291465,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ0NTI5ODIwOTgwNjk=', u'before': u'MTAyMDUwNDc0MzU2MDQ4MTY='}}, u'data': [{u'id': u'10205047435604816', u'name': u'Raisa Alvarez'}, {u'id': u'10152943328265129', u'name': u'Paloma Perez Saavedra'}, {u'id': u'10152665417244002', u'name': u'Rodrigo Ralph Gonzalo'}, {u'id': u'10204452982098069', u'name': u'Daniela Juárez Arancibia'}], u'summary': {u'total_count': 4}}",Les compartimos este evento que organizan nuestros amigos de Paso a Paso!,{u'count': 3},photo,1
29,30,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-11-03 17:53:30,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_718416644958156,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ0NTI5ODIwOTgwNjk=', u'before': u'MTAxNTI1MTEwMTg4MzkzODQ='}}, u'data': [{u'id': u'10152511018839384', u'name': u'Vivi Flores Barbieri'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'10204140286120213', u'name': u'Alejandra Soledad Oyarzo Sepulveda'}, {u'id': u'10204452982098069', u'name': u'Daniela Juárez Arancibia'}], u'summary': {u'total_count': 4}}",Compartimos este evento que organizan nuestros amigos de AdaptaKine!,{u'count': 1},photo,1
30,31,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-10-30 14:24:37,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Instituto de Rehabilitación de Valparaíso', u'id': u'308543909278767'}",308543909278767_717159551750532,"{u'paging': {u'cursors': {u'after': u'MTQ5NzY3NjM5MzgzNDQzNw==', u'before': u'MTAyMDYwMTczNTEyMTE2NTI='}}, u'data': [{u'id': u'10206017351211652', u'name': u'Felipe Antonio Arancibia Olguin'}, {u'id': u'10207272023696282', u'name': u'Monica Flores Aranda'}, {u'id': u'10208051670750151', u'name': u'Karen Janet Fernandez Carcamo'}, {u'id': u'692454090862323', u'name': u'Enrique Iván Mendoza Estrada'}, {u'id': u'10205045062100030', u'name': u'María José Fuentes Montenegro'}, {u'id': u'10152671609663335', u'name': u'Janitza Fernandez'}, {u'id': u'10206032407029770', u'name': u'Waldo Suárez Zambra'}, {u'id': u'10207906013386245', u'name': u'Claudio Firmani'}, {u'id': u'10204854081208823', u'name': u'Vicky Chamorro'}, {u'id': u'10152412002461384', u'name': u'Ximena Rozas Torrejón'}, {u'id': u'10208501568242466', u'name': u'Manu Naiem'}, {u'id': u'1099702916724588', u'name': u'Catalina Aparicio'}, {u'id': u'1691112657795590', u'name': u'CH Lorena'}, {u'id': u'1497676393834437', u'name': u'Xincrosis Melquiades Lemuria'}], u'summary': {u'total_count': 14}}","Empoderar a la sociedad civil para la inclusión en discapacidad: 

""Si bien en la presente década han surgido importantes políticas públicas destinadas a disminuir las brechas de inequidad en estos grupos, no podemos desconocer que regularmente estos recursos no logran llegar adecuadamente a los territorios ni alcanzar a los beneficiarios potenciales"".

Columna de opinión en tema de interés ciudadano de Gianfranco Arancibia, director de IRV.",{u'count': 3},link,1
